Time AvMSq AvMSqStd 
0 0.44444444444444453 0.0
1 0.36660069094686326 0.005163907900919543
2 0.35313937879762347 0.006077118292523976
3 0.3508301802797823 0.004185709101523881
4 0.347830085834291 0.005429632459089354
5 0.3483424979036949 0.006992275797762201
6 0.34650290138618234 0.006540756845092243
7 0.35169314461076784 0.003967033092905421
8 0.3490752221620104 0.007067413778347254
9 0.3507601837242391 0.004518912705894035
10 0.35066267342091517 0.003303265773328427
11 0.34726842787435924 0.003434217336121046
12 0.3488736164459204 0.00656235427154402
13 0.3473667089042911 0.004184151143139293
14 0.350073277212465 0.004709613083242841
15 0.3503668600576958 0.004819934422563763
16 0.3491244020090382 0.006040001848327805
17 0.3486945844252647 0.005499914133548826
18 0.3555510892184145 0.004465511629105732
19 0.35368015824277194 0.0070564365868073286
20 0.35606011465744597 0.004196759905376549
21 0.35651074647227465 0.0028867341648256624
22 0.35736086363250663 0.006973623027612365
23 0.356593479976335 0.005625435836568432
24 0.3559949376305843 0.004451241663643138
25 0.3524857078201482 0.004541674619448796
26 0.35522380581334334 0.005311447733036721
27 0.35680413832122704 0.0050820227683951455
28 0.35455969806849036 0.003507876080102724
29 0.3607455467823544 0.006491622239421221
30 0.36000966984521526 0.007601209814164344
31 0.35706593216359045 0.008043630607266192
32 0.3584776363902686 0.007615014917644085
33 0.35623760525058273 0.003398647948903501
34 0.35486982061172245 0.004810352388071086
35 0.3592245340166788 0.001963369043239159
36 0.36146693005423813 0.003513678417683057
37 0.36111734565163267 0.0026990403195567736
38 0.3630309278857902 0.004568097148346631
39 0.359828485426282 0.0026296688056314395
40 0.359925050480746 0.005183744473688268
41 0.3628129919867765 0.0036700866972700615
42 0.3598369599913876 0.005398049143196536
43 0.3611278081536307 0.003067822612241596
44 0.36105537568282164 0.0021755333396424503
45 0.36137281599564275 0.0038950115095395055
46 0.3622532310041325 0.00758462658003459
47 0.3616498076302358 0.0036128365804365564
48 0.36194776912702215 0.0057104576397632514
49 0.3593253869336197 0.007247134905293869
50 0.3591032637701995 0.0038669504953632184
51 0.36629053556308305 0.002933211518003909
52 0.3610433192935396 0.004362851615863837
53 0.3607173882404858 0.004597515630909599
54 0.3628735398455791 0.00456503688700762
55 0.36372472533577777 0.004468157384102734
56 0.35933697137048703 0.006828583581867715
57 0.3602697677910841 0.006625849645527837
58 0.3623746515437539 0.005086497158249354
59 0.36432739177534745 0.0068917010247291416
60 0.36148224815168717 0.0067419591813313645
61 0.3627370087047782 0.007496737544748651
62 0.36310149459084445 0.005733569020784143
63 0.3654269428067251 0.0024888547416347445
64 0.3659934607656326 0.0022002833301549194
65 0.3651782739447276 0.005806943398200648
66 0.36324899966941193 0.0029745248768533235
67 0.36266297295532823 0.005269914694507975
68 0.3620782584150416 0.006230632418712701
69 0.3641923675517081 0.005442893575668097
70 0.36433829809032653 0.007118012794071802
71 0.36404994490086223 0.004653853585168632
72 0.36479761755858997 0.003568111268304903
