Time AvMSq AvMSqStd 
0 0.44444444444444453 0.0
1 0.3765082378511543 0.003122401987394507
2 0.3581311109888574 0.0035472743388451507
3 0.3497128808575827 0.0028329699034951713
4 0.34933545982184794 0.006445346385036424
5 0.35040297824185496 0.005873950907731601
6 0.34988473603092485 0.0020167231583982552
7 0.34262556656685605 0.006499087120167535
8 0.34458522892074755 0.004670834644464888
9 0.3473340097112857 0.005824178948862462
10 0.34704279526498655 0.0061211397578781615
11 0.3454603742144555 0.0011101862461799811
12 0.34766441458072095 0.0026026158513295385
13 0.3514844263307738 0.0033917485279152484
14 0.35354830306740226 0.0038879052907801843
15 0.35396155546508434 0.0054640643915219575
16 0.35468491849180284 0.005992299486742335
17 0.3529481916514839 0.005492496734408166
18 0.3553703697239184 0.004118350462619694
19 0.35731330072339546 0.0021372825901447763
20 0.3561311791982333 0.004950630416786024
21 0.3563320672361087 0.004808396821286433
22 0.35309711648862274 0.0020451768184941523
23 0.35620598822259086 0.008833552558185522
24 0.3558943980516987 0.005821656371710297
25 0.3544202146479476 0.0035400943800312883
26 0.35534493427839664 0.0048572573160628445
27 0.35764915423063554 0.005642337408704021
28 0.3554300519446294 0.0028312523535593817
29 0.35928683841503206 0.007098898416852802
30 0.354604900005562 0.00511887819780734
31 0.3566332415545491 0.004052316449600969
32 0.35568861032685023 0.0034956800269167103
33 0.3563595856180456 0.004686162992191072
34 0.35809326417984283 0.003802891112429944
35 0.3566989525925515 0.006403415284485696
36 0.35818282689200176 0.00791834321859217
37 0.3587368870572294 0.005213986165153507
38 0.3578617511520784 0.006934846472462074
39 0.3622017496379329 0.0037108966096703103
40 0.3598034804412259 0.004566005440049968
41 0.3581705880049054 0.0032839361421521766
42 0.3610935685494995 0.005940656729430394
43 0.3603042440256159 0.0038854504978296477
44 0.36056724550257946 0.0043774674008592454
45 0.360027043451399 0.003668778918158971
46 0.3602375465683876 0.006861365041582131
47 0.3624509535725588 0.008171004015958607
48 0.3662198962592663 0.005761588582773406
49 0.36331472070354764 0.004540637409269772
50 0.3595321070846186 0.004228414433600724
51 0.35988885563564066 0.00531398322546654
52 0.3597940939248342 0.0048119285716299275
53 0.3601751212674472 0.01029961319932927
54 0.36040354625526055 0.008534045724438876
55 0.36362169720389714 0.0028635822934218068
