Time AvMSq AvMSqStd 
0 0.3502232548004936 0.0
1 0.34550235246532035 0.0
2 0.3444082239039212 0.0
3 0.3458427747018977 0.0
4 0.3449693910658222 0.0
5 0.3450108024044613 0.0
6 0.3439929403098392 0.0
7 0.35074944711623923 0.0
8 0.345817525217484 0.0
9 0.33922073678136383 0.0
10 0.3466221104138088 0.0
11 0.3484930440925627 0.0
12 0.3489323466112224 0.0
13 0.35106040165856556 0.0
14 0.3509407353022371 0.0
15 0.34786820686150316 0.0
16 0.34774169092662865 0.0
17 0.3465084604822757 0.0
18 0.3471299245497396 0.0
19 0.34949970826577575 0.0
20 0.34551455819465265 0.0
21 0.345760974719532 0.0
22 0.3498660346176369 0.0
23 0.35040634910653917 0.0
24 0.35306095012664396 0.0
25 0.3435818130252683 0.0
26 0.3442512647882444 0.0
27 0.35318198209770096 0.0
28 0.3506037946795471 0.0
29 0.35079558964050134 0.0
30 0.350445993810659 0.0
31 0.34697319304798263 0.0
32 0.347476358811011 0.0
33 0.34918453887814777 0.0
34 0.34805796451313525 0.0
35 0.34754683253491153 0.0
36 0.3457615844109472 0.0
37 0.3471314229663041 0.0
38 0.34184031667439435 0.0
39 0.34886266696879037 0.0
40 0.34820155434235806 0.0
41 0.3434953761651102 0.0
42 0.3444062910122106 0.0
43 0.34959840832098965 0.0
44 0.3500938035003157 0.0
45 0.3499832809049795 0.0
46 0.3458224843361658 0.0
47 0.35350907523211333 0.0
48 0.35434083026371394 0.0
49 0.35340541133263115 0.0
50 0.3569402832219131 0.0
51 0.3576472025684993 0.0
52 0.35763553717289165 0.0
53 0.3548622183615885 0.0
54 0.35994464693033507 0.0
55 0.36121147609699356 0.0
56 0.358592582451606 0.0
57 0.36104007645116853 0.0
58 0.36117639800466017 0.0
59 0.36001493794845585 0.0
60 0.3597959522317098 0.0
61 0.35871734412384676 0.0
62 0.35628280289283054 0.0
63 0.35855826086593184 0.0
64 0.36240473139908347 0.0
65 0.3570669458213459 0.0
66 0.35853834375193755 0.0
67 0.36566321645084043 0.0
68 0.36294885514541025 0.0
69 0.3644466456367127 0.0
70 0.3621657285896085 0.0
71 0.36306740935645504 0.0
72 0.36158774667054644 0.0
73 0.36140663829369735 0.0
74 0.3607044071783214 0.0
75 0.36133062911587993 0.0
76 0.35875459786379926 0.0
77 0.359016773667796 0.0
78 0.3621670542158972 0.0
79 0.36116649465595474 0.0
80 0.36338642549531847 0.0
81 0.3630425821219735 0.0
82 0.3611824744470337 0.0
83 0.3644764981399867 0.0
84 0.36804388895778783 0.0
85 0.3687510175777788 0.0
86 0.3648433319684029 0.0
87 0.36580453525088574 0.0
88 0.3641569210457917 0.0
89 0.36654821344544064 0.0
90 0.36486471887631916 0.0
91 0.3660642974387554 0.0
92 0.3652775539798099 0.0
93 0.36442015459729327 0.0
94 0.3670914685676632 0.0
95 0.36469503100802364 0.0
96 0.36321454412119647 0.0
97 0.36189002488867983 0.0
98 0.36295005043703665 0.0
99 0.3646523741153232 0.0
100 0.36261820675567735 0.0
101 0.36669049989989283 0.0
102 0.3651752550561611 0.0
103 0.3647822765566393 0.0
104 0.3657909948551321 0.0
105 0.3621982430741984 0.0
106 0.3664270889359091 0.0
107 0.3655822218376054 0.0
108 0.3646242240851096 0.0
109 0.36454602593490926 0.0
110 0.36722535534362694 0.0
111 0.36488925051717125 0.0
112 0.3641940117437345 0.0
113 0.3649952471485168 0.0
114 0.3629934271432453 0.0
115 0.3668419525602393 0.0
116 0.36375324492417077 0.0
117 0.3643641690278599 0.0
118 0.3636295399690357 0.0
119 0.36464407305658486 0.0
120 0.36080094210177166 0.0
121 0.36043122858994775 0.0
122 0.3642113646387912 0.0
123 0.36295392633717266 0.0
124 0.3604560770678856 0.0
125 0.3648988784593435 0.0
126 0.36631803358924075 0.0
127 0.36180007175541623 0.0
128 0.36208024563277186 0.0
129 0.3595539175763235 0.0
130 0.36182977931406424 0.0
131 0.3635724019278401 0.0
132 0.3653497520718073 0.0
133 0.36805438483931935 0.0
134 0.36757334363322514 0.0
135 0.3660091820889927 0.0
136 0.36752129620436647 0.0
137 0.36663207069189774 0.0
138 0.3653845043332847 0.0
