Time stressX 
12312 -0.05830794764256915
12336 -0.042339197923438134
12360 -0.047848233316055616
12384 -0.05746934221039263
12408 -0.04922765564953116
12432 -0.03351218385077436
12456 -0.05792763733658411
12480 -0.06316665414881652
12504 -0.05197142299441309
12528 -0.03957937725734387
12552 -0.04994522658025951
12576 -0.0500852673725132
12600 -0.06318165440678776
12624 -0.050842261329431634
12648 -0.04114430446849371
12672 -0.05157655436452947
12696 -0.06197899425284524
12720 -0.04308897806606141
12744 -0.05003353407072926
12768 -0.03886927248233763
12792 -0.03277636671505046
12816 -0.061765261475497255
12840 -0.052236884975957756
12864 -0.04897249027370971
12888 -0.03304165670565358
12912 -0.05552952453605241
12936 -0.05693815283183203
12960 -0.0511069664475329
12984 -0.04476550273003853
13008 -0.043418586695927505
13032 -0.04602198082409612
13056 -0.05015151129215739
13080 -0.04164668038401542
13104 -0.06500822606318107
13128 -0.04492404437898649
13152 -0.049697753384110775
13176 -0.03253123506864103
13200 -0.058752425263628984
13224 -0.03575753589991175
13248 -0.06489479917384942
13272 -0.045695210062349306
13296 -0.039211518620961124
13320 -0.035557660769298845
13344 -0.048364997568319815
13368 -0.05984764561491225
13392 -0.04452710758388927
13416 -0.04607227622792283
13440 -0.052870346785362995
13464 -0.041871145777359994
13488 -0.04155139700488621
13512 -0.04326746716526905
13536 -0.04798396832880322
13560 -0.0579966259618656
13584 -0.05339173168659665
13608 -0.05583355463503232
13632 -0.044929054264214695
13656 -0.05356686735861568
13680 -0.03149423536951568
13704 -0.041547876489490106
13728 -0.046448108064690165
13752 -0.044589883389022686
13776 -0.031237116430686426
13800 -0.06281115608694558
13824 -0.05335756070360253
13848 -0.054400417510538916
13872 -0.06389598050636806
13896 -0.029466450015837888
13920 -0.045468365876174754
13944 -0.04580359309828266
13968 -0.05638707456133168
13992 -0.04304827971362883
14016 -0.047686284457961386
14040 -0.04336332412858098
14064 -0.063938094334139
14088 -0.044907591103366784
14112 -0.041062701593805005
14136 -0.051632197883864535
14160 -0.057861321065697614
14184 -0.051586574713193
14208 -0.05122634018319973
14232 -0.04463073151917189
14256 -0.05764611366870124
14280 -0.03948282034142922
14304 -0.04879803448010295
14328 -0.06642258256158164
14352 -0.04465396487845759
14376 -0.05264143911483138
14400 -0.051742087777994036
14424 -0.03671514756268249
14448 -0.05947925705603363
14472 -0.04526780075932166
14496 -0.03625082535884554
14520 -0.060120232453808396
14544 -0.05872956926660639
14568 -0.03997561576911754
14592 -0.032921161214372545
14616 -0.058099970623905726
14640 -0.058227138481430206
14664 -0.055629943374194864
14688 -0.04744721367620039
14712 -0.05307580817394791
14736 -0.05252140821754137
14760 -0.05485154100074104
14784 -0.04053943290794897
14808 -0.05447941252484226
14832 -0.07241930368530254
14856 -0.035338822254958754
14880 -0.05022939095223062
14904 -0.04016654298736396
14928 -0.04632072066106363
14952 -0.05114786443330152
14976 -0.05460439196607874
15000 -0.05204726062537079
15024 -0.043837702338825266
15048 -0.04476764859932082
15072 -0.046398303313656186
15096 -0.053529829868648904
15120 -0.05085356442007386
15144 -0.05492890697377201
15168 -0.05400626287457869
15192 -0.05565613966204015
15216 -0.04033901493176421
15240 -0.04999131374723509
15264 -0.04436993102533029
15288 -0.04010755291952755
15312 -0.0435274401087583
15336 -0.05584101549715058
15360 -0.04791389869398249
15384 -0.050373159564387544
15408 -0.04693105612131577
15432 -0.040917841932783534
15456 -0.04801522439120372
15480 -0.05490510283520325
15504 -0.03375996984703991
15528 -0.042179592541646146
15552 -0.060857621071012016
15576 -0.055173751299283674
15600 -0.038887285062245036
15624 -0.04074386615836258
15648 -0.049593562337247134
15672 -0.06070767343472568
15696 -0.041753113999408495
15720 -0.05441913405586805
15744 -0.05729293763291839
15768 -0.0484240273342118
15792 -0.06661050252266536
15816 -0.0499520699882109
15840 -0.06591533009888728
15864 -0.05368931721465612
15888 -0.04679202908128947
15912 -0.04214798746276239
15936 -0.056225254700951376
15960 -0.05282332033190586
15984 -0.06181077593469855
16008 -0.056304770251566265
16032 -0.05052242102243307
16056 -0.04511873997937825
16080 -0.04576291691348066
16104 -0.041653022375320016
16128 -0.0523556762879793
16152 -0.04758399724615772
16176 -0.05290322758882258
16200 -0.05385088017657161
16224 -0.04452760233846806
16248 -0.05837176393285321
16272 -0.05464686688263482
16296 -0.04668620922962437
16320 -0.05134282171986352
16344 -0.03267272621945086
16368 -0.04386481935419896
16392 -0.03796965063377515
16416 -0.06915476995471424
16440 -0.07042177664539978
16464 -0.03864551318795895
16488 -0.047097499097581784
16512 -0.06197013805647505
16536 -0.03396100996064515
16560 -0.05467690496929986
16584 -0.04053128278151851
16608 -0.044783907132628184
16632 -0.06255378163900456
16656 -0.04488259140283196
16680 -0.047699640646456244
16704 -0.052745372259362565
16728 -0.04581948064618901
16752 -0.037895930156037365
16776 -0.05384773312645185
16800 -0.04738765195460816
16824 -0.05613709583440079
16848 -0.047432281676095644
16872 -0.052958299246721616
16896 -0.05500842484286457
16920 -0.041282620655643094
16944 -0.0480199704322583
16968 -0.037072130644332596
16992 -0.043509779021681336
17016 -0.050859737871284845
17040 -0.043882786097040036
17064 -0.03995180756229887
17088 -0.04847365322721377
17112 -0.05661291434401165
17136 -0.05625188101451603
17160 -0.046271653576843375
17184 -0.04789240131226951
17208 -0.05096207900186579
17232 -0.04854289475166736
17256 -0.048694729693812756
17280 -0.05272539081913286
17304 -0.028508058322353903
17328 -0.0642426046488464
17352 -0.033755514282377996
17376 -0.043795379828585376
17400 -0.05033047356799716
17424 -0.06366412785170247
17448 -0.058610219898107226
17472 -0.04259085126188499
17496 -0.06237923505436055
17520 -0.048844828407667976
17544 -0.043563619002054264
17568 -0.05678846361351896
17592 -0.045739794018813236
17616 -0.06128927200259797
17640 -0.039479927205062985
17664 -0.05465114637976487
17688 -0.05168578819877387
17712 -0.04201066962902141
17736 -0.05818338620036016
17760 -0.0498108825177106
17784 -0.0611284852463234
17808 -0.04662746526780866
17832 -0.05795954889165703
17856 -0.05567155142828239
17880 -0.05339012227782959
17904 -0.05657794611418524
17928 -0.03319641893006937
17952 -0.05121249437099586
17976 -0.054200052050406906
18000 -0.049382702112587704
18024 -0.034249247516259476
18048 -0.05558378938017674
18072 -0.058986782788761266
18096 -0.0377338971126421
18120 -0.04428658322607598
18144 -0.046915704641993926
18168 -0.04038147599550009
18192 -0.050714347816904766
18216 -0.05332629866131009
18240 -0.0482380035716153
18264 -0.045019876644099364
18288 -0.04866762024191057
18312 -0.04570668659594938
18336 -0.04602250677715035
18360 -0.042747968597899075
18384 -0.051842352395568836
18408 -0.04729124155120087
18432 -0.05548410099084496
18456 -0.04884348690389078
18480 -0.05973623123202896
18504 -0.05028137186639352
18528 -0.04307006414361816
18552 -0.054861953610492495
18576 -0.051116222913860795
18600 -0.05818382620330787
18624 -0.05032067707520882
18648 -0.05913706351825237
18672 -0.050373221220706206
18696 -0.05528365381028786
18720 -0.05810984759970117
18744 -0.050153644538738905
18768 -0.03759888649861131
18792 -0.03852994956701441
18816 -0.04032709732332845
18840 -0.05798246666581453
18864 -0.047124462761939385
18888 -0.05898647834980478
18912 -0.04928965933218492
18936 -0.05791598456432135
18960 -0.046568579747564384
18984 -0.03754227745052916
19008 -0.048146772935757254
19032 -0.0597541016163502
19056 -0.05046913661763597
19080 -0.0407354152847817
19104 -0.04440029483497606
19128 -0.04152342434238432
19152 -0.04780972977720741
19176 -0.06561688765277533
19200 -0.04965385312312126
19224 -0.04430492851050364
19248 -0.057549932856347026
19272 -0.04966828750778665
19296 -0.031993675204494317
19320 -0.06443743195749933
19344 -0.04918827157307655
19368 -0.04931670403690942
19392 -0.048144021326565055
19416 -0.06520550301742119
19440 -0.05677542884290943
19464 -0.05033292824488782
19488 -0.045206082158472716
19512 -0.04311977788316707
19536 -0.06649511847944042
19560 -0.0529322477020842
19584 -0.04074767718068966
19608 -0.0554427529369049
19632 -0.04520200994095015
19656 -0.028530341039365407
19680 -0.06044468066116426
19704 -0.047097966515601115
19728 -0.04293546074260506
19752 -0.05011594027177379
19776 -0.04429557390216101
19800 -0.05206419691174723
19824 -0.03950367744356452
19848 -0.04788513387108534
19872 -0.05294287109920674
19896 -0.06734506713474256
19920 -0.030311083393854518
19944 -0.04483246461626784
19968 -0.044165567268278104
19992 -0.0550008305374833
20016 -0.05371598434802058
20040 -0.06023155186956306
20064 -0.05306785307368544
20088 -0.03897192893265835
20112 -0.03395892161867321
20136 -0.058991755872257357
20160 -0.0461294644164299
20184 -0.04203464609234982
20208 -0.05027177609052263
20232 -0.06456324016429778
20256 -0.07255678140932398
20280 -0.04335744342951611
20304 -0.05286352823100432
20328 -0.05264454160994513
20352 -0.05609115742878389
20376 -0.05165518361173063
20400 -0.03556782232856454
20424 -0.04726223054059018
20448 -0.04328923407570688
20472 -0.052941932833595294
20496 -0.053794490507023646
20520 -0.045849812512680374
20544 -0.05365466767630261
20568 -0.05751719937542772
20592 -0.04260078394631276
20616 -0.055153423295286
20640 -0.04643649576036817
20664 -0.04493415626518034
20688 -0.05102171385267138
20712 -0.03723555636863846
20736 -0.04820572295657964
20760 -0.05943337887337958
20784 -0.04545827575464842
20808 -0.03355439922033688
20832 -0.0617833587408956
20856 -0.042913794964777846
20880 -0.03395913546431606
20904 -0.04867878307098263
20928 -0.03934556856240209
20952 -0.03186300129828405
20976 -0.05297919424967273
21000 -0.054785450513530606
21024 -0.055319139679273176
21048 -0.05282237280947881
21072 -0.05648282917050606
21096 -0.05195899822577992
21120 -0.04186986470669185
21144 -0.04208646535186753
21168 -0.04745758428351832
21192 -0.06643246957453586
21216 -0.03595187229318901
21240 -0.041815136853029254
21264 -0.05072881460336352
21288 -0.03591064800865881
21312 -0.03989932791538514
21336 -0.05361347506534079
21360 -0.04943010660840274
21384 -0.06055143693987942
21408 -0.03235949035737065
21432 -0.04360808508511448
21456 -0.048772113668676224
21480 -0.05408264244432709
21504 -0.04937587013702255
21528 -0.05490632162702765
21552 -0.051131063239731316
21576 -0.056789161519121695
21600 -0.036719166538841434
21624 -0.04744386143366921
21648 -0.05102701932445812
21672 -0.054678632191556206
21696 -0.048579429251582006
21720 -0.05443422395114461
21744 -0.046811618672947405
21768 -0.04993111541591096
21792 -0.04212862159145856
21816 -0.06253269242369615
21840 -0.04337707462900432
21864 -0.05550873849897042
21888 -0.04978229985699841
21912 -0.053069657178303475
21936 -0.04907239011192781
21960 -0.04529241357415789
21984 -0.04468210807532301
22008 -0.04909869300660221
22032 -0.026798578039368463
22056 -0.04689053878127962
22080 -0.042836309213252675
22104 -0.053930249749275634
22128 -0.058350884767477
22152 -0.046871383394254854
22176 -0.039661806076949725
22200 -0.053886048412287155
22224 -0.04426579700186596
22248 -0.05109128502991917
22272 -0.045754580058367855
22296 -0.05950014558711556
22320 -0.04941092443847101
22344 -0.055813468419055365
22368 -0.048036320276866676
22392 -0.04983393382054939
22416 -0.06280244839367953
22440 -0.035851572970891636
22464 -0.043086771150347807
22488 -0.0456236750552775
22512 -0.06865442849606
22536 -0.042123822007091756
22560 -0.04380263852933251
22584 -0.05754507608952581
22608 -0.05196011283521779
22632 -0.03195620268553241
22656 -0.0439671605337873
22680 -0.05331557690747998
22704 -0.057920652096633204
22728 -0.04292524871612254
22752 -0.05983777008582194
22776 -0.04163597194656569
22800 -0.04448565930954389
22824 -0.0595227863230201
22848 -0.058362138718417014
22872 -0.03833079907508785
22896 -0.05807379989381965
22920 -0.05068537741859311
22944 -0.04068226741921836
22968 -0.060310937054655456
22992 -0.05167503363090046
23016 -0.054843057227301255
23040 -0.0626562276519631
23064 -0.043150797521787514
23088 -0.04787528815556556
23112 -0.051684656999562276
23136 -0.04848340753743592
23160 -0.04928770338813742
23184 -0.053283640035240325
23208 -0.038611532694117774
23232 -0.040980089214183155
23256 -0.035851226313461
23280 -0.04658495004788983
23304 -0.057867126077053285
23328 -0.037068271885804374
23352 -0.05551502638896527
23376 -0.05961514950463204
23400 -0.041507526455194226
23424 -0.05341639451092701
23448 -0.05496658747255499
23472 -0.05161150911251721
23496 -0.04130979107452568
23520 -0.06003943219998553
23544 -0.03263514716936928
23568 -0.060005394273383084
23592 -0.04728102379541704
23616 -0.04318819573696697
23640 -0.049747384073669514
23664 -0.046348700241043185
23688 -0.040812514111415
23712 -0.06546401163607302
23736 -0.04516846587876892
23760 -0.047098753072557495
23784 -0.04210395943246892
23808 -0.049469563972515146
23832 -0.0482107473974286
23856 -0.05612024045189663
23880 -0.05790224688775669
23904 -0.050340409224408904
23928 -0.044922348951823926
23952 -0.048178396142128495
23976 -0.04614348804969072
24000 -0.053985722192614986
24024 -0.04486023044417518
24048 -0.06562140954130652
24072 -0.04432032766492597
24096 -0.039154427422664555
24120 -0.06500573624701321
24144 -0.046546100217035424
24168 -0.04697081109018801
24192 -0.034147906880684656
24216 -0.05414166873184205
24240 -0.04396759574929735
24264 -0.03983112334878703
24288 -0.052173023265978245
24312 -0.04882370628666778
24336 -0.04703307778100585
24360 -0.04080673943585177
24384 -0.04897597131187726
24408 -0.049543164692510654
24432 -0.048088547464753884
24456 -0.060070894426287755
24480 -0.04367324011160789
24504 -0.04288954652780587
24528 -0.04224815337747173
24552 -0.03515044892603109
24576 -0.05149985566361995
24600 -0.04716609732193324
24624 -0.055658543281810954
24648 -0.05276394364976453
24672 -0.04949118766499439
24696 -0.025143019470842316
24720 -0.042427273995276786
24744 -0.06457813307675507
24768 -0.047775329353535415
24792 -0.06343846532488953
24816 -0.07209969052344571
24840 -0.047432330684612556
24864 -0.06285278978561966
24888 -0.052221016762394525
24912 -0.05637535356342064
24936 -0.03996486254768643
24960 -0.06413966884835029
24984 -0.04957758829509608
25008 -0.05651601961538287
25032 -0.036064554581203404
25056 -0.04567959167566211
25080 -0.04799489161530917
25104 -0.05044711694737444
25128 -0.04026830359972098
25152 -0.03872120046341609
25176 -0.05562443813228107
25200 -0.06390791848590995
25224 -0.05514951748872962
25248 -0.04255807671189997
25272 -0.052762420271829126
25296 -0.056314000387653246
25320 -0.043599466929680385
25344 -0.04616992905660874
25368 -0.06136540180442324
25392 -0.04681571204635755
25416 -0.050620891793200215
25440 -0.06252678171902043
25464 -0.0552978794259001
25488 -0.058943271856132684
25512 -0.029494743605339845
25536 -0.056970284850832185
25560 -0.05196304164520255
25584 -0.05768910716667015
25608 -0.04835475518352623
25632 -0.051601915343025814
25656 -0.0436327949294216
25680 -0.039945298238036095
25704 -0.056983746266266365
25728 -0.047689899052258365
25752 -0.04059726997532118
25776 -0.0473039298756777
25800 -0.04435932379516183
25824 -0.03944782346145363
25848 -0.035533748510889585
25872 -0.0614350839550123
25896 -0.043593699135952776
