Time stressX 
2520 -0.09817960564755678
2544 -0.06801401945684236
2568 -0.10249269386732293
2592 -0.10495035046303888
2616 -0.09700932559396817
2640 -0.09338222166939057
2664 -0.11058015668591918
2688 -0.08440206440731987
2712 -0.11058847423264341
2736 -0.09915803781018029
2760 -0.09488795604317722
2784 -0.09450851802900306
2808 -0.10328723410734404
2832 -0.09601069434667615
2856 -0.08621296244206825
2880 -0.08304715582800673
2904 -0.1272356095405724
2928 -0.10190663026189624
2952 -0.09909464047152004
2976 -0.08538423256352984
3000 -0.09073093732551576
3024 -0.10599317689591307
3048 -0.06110951567091429
3072 -0.09251343629529415
3096 -0.08515652217083716
3120 -0.08696037230698683
3144 -0.11017523759110406
3168 -0.10804686255942393
3192 -0.0945233278275932
3216 -0.0901175426738185
3240 -0.10900175193015581
3264 -0.10827945037537558
3288 -0.11539372376484941
3312 -0.10242293600179063
3336 -0.09860094403320631
3360 -0.08945735198465565
3384 -0.1081998732275476
3408 -0.10755108157431498
3432 -0.12122000675457606
3456 -0.10150835024584635
3480 -0.12704596288838108
3504 -0.12318426572401348
3528 -0.104943975255101
3552 -0.10741132537338872
3576 -0.09858813308745516
3600 -0.08241669555575115
3624 -0.08108936707600092
3648 -0.11102020717492164
3672 -0.09083226426065044
3696 -0.10480745376931008
3720 -0.09816995862793328
3744 -0.1005451087092865
3768 -0.0874970803822559
3792 -0.12570031513571564
3816 -0.08867182486972973
3840 -0.10114119718830396
3864 -0.08772063347669513
3888 -0.08590318754832048
3912 -0.09175321757759167
3936 -0.10135575530381451
3960 -0.10664659872212857
3984 -0.07611668216613039
4008 -0.08469816553266238
4032 -0.09106264707105755
4056 -0.10562096886183654
4080 -0.09666684497663422
4104 -0.08481692028728283
4128 -0.09758791749688431
4152 -0.10771953973286715
4176 -0.08946973365525406
4200 -0.10346985655783349
4224 -0.093032239543397
4248 -0.0894725318575577
4272 -0.09494541454514968
4296 -0.09781387573121762
4320 -0.08840636493599449
4344 -0.10788138563479033
4368 -0.09668747160629661
4392 -0.09142917066844292
4416 -0.09198482557218825
4440 -0.09120597261923294
4464 -0.09805340100551087
4488 -0.10264068236747782
4512 -0.09896724312198929
4536 -0.10666890891317386
4560 -0.09810910454200979
4584 -0.11801159964770615
4608 -0.11682716683138597
4632 -0.09869564201737618
4656 -0.11125614620838475
4680 -0.1142750286876284
4704 -0.11173618868355739
4728 -0.08754520474994919
4752 -0.10898843235780381
4776 -0.08515683870126416
4800 -0.1046814499879342
4824 -0.0931104770830199
4848 -0.089446029225794
4872 -0.10198211829782247
4896 -0.1064706981265577
4920 -0.09214843427933732
4944 -0.09578655585532446
4968 -0.08471625778742363
4992 -0.091901993255221
5016 -0.08785102505019865
5040 -0.11695731639985982
5064 -0.11383784487393206
5088 -0.09106674997057698
5112 -0.11248957038721243
5136 -0.12255120525484818
5160 -0.1009906222382859
5184 -0.09623223515437619
5208 -0.09327006724966025
5232 -0.09245286151412611
5256 -0.10504194123965381
5280 -0.10998044828375145
5304 -0.09909683812116377
5328 -0.09522589080473462
5352 -0.11077648020545607
5376 -0.09392686530903735
5400 -0.10484361621382829
5424 -0.07796884969910316
5448 -0.09930799919972054
5472 -0.10222664820104407
5496 -0.09492838726289685
5520 -0.09773557591320356
5544 -0.10740118563585462
5568 -0.08235277211741965
5592 -0.10729388115716222
5616 -0.11183379543295989
5640 -0.10564918348052495
5664 -0.08447234282459687
5688 -0.09678420499064035
5712 -0.09443073530029936
5736 -0.10499485852470095
5760 -0.09461331536128742
5784 -0.09623904931925498
5808 -0.11396204089338445
5832 -0.11091273805248637
5856 -0.11042856039842701
5880 -0.09956371406922129
5904 -0.10452037013130701
5928 -0.10837074391624825
5952 -0.10506471955775634
5976 -0.11487709636082676
6000 -0.09659617277307102
6024 -0.08278025371634007
6048 -0.09841265524269543
6072 -0.09033716190517845
6096 -0.09955669975414203
6120 -0.10362539815530486
6144 -0.09845190615454974
6168 -0.10230153685255097
6192 -0.11008109247124397
6216 -0.0959757175901607
6240 -0.097241054700236
6264 -0.09838843760793389
6288 -0.1162196268246278
6312 -0.10657865667960208
6336 -0.10798455386107898
6360 -0.10482960329613346
6384 -0.11840075230338505
6408 -0.09196705838331956
6432 -0.10389384879573126
6456 -0.11472366175064494
6480 -0.10933406173059748
6504 -0.10981658922341199
6528 -0.07483635537538262
6552 -0.11978627151865197
6576 -0.08774390913750689
6600 -0.10717381419686105
6624 -0.11330667757976828
6648 -0.09621097950137313
6672 -0.09513930605571778
6696 -0.08891694271213346
6720 -0.10274164310875145
6744 -0.10408675472369452
6768 -0.09581844710628956
6792 -0.10949381547485522
6816 -0.0940590278552262
6840 -0.10467547491107654
6864 -0.1156317030099853
6888 -0.07605132003995103
6912 -0.09482914496495194
6936 -0.11629390628572787
6960 -0.10339841309359962
6984 -0.10511464253335721
7008 -0.11332532869415642
7032 -0.08592513896761188
7056 -0.1001931937297337
7080 -0.10383432758353046
7104 -0.0884793697046685
7128 -0.09425206565734619
7152 -0.08032852778780532
7176 -0.11290837292541109
7200 -0.09698870444515366
7224 -0.09633794485665839
7248 -0.0751035850129048
7272 -0.10734808407538814
7296 -0.10908596487751546
7320 -0.09941495688956352
7344 -0.10143424504423294
7368 -0.09402620060611203
7392 -0.0957793254871561
7416 -0.11637500297218915
7440 -0.10888954235695593
7464 -0.09818898809137036
7488 -0.09872779411709551
7512 -0.10605121489106215
7536 -0.08958167169147596
7560 -0.08509506062513927
7584 -0.0935819714942357
7608 -0.10375377373731558
7632 -0.0782638186932409
7656 -0.10334197454507807
7680 -0.09962197212801499
7704 -0.11678999420288798
7728 -0.09595589491058738
7752 -0.10373085555065902
7776 -0.0646433299188142
7800 -0.1057602434846281
7824 -0.112432159297959
7848 -0.08602437541255371
7872 -0.09634640428145823
7896 -0.09342217302515825
7920 -0.10647315776517292
7944 -0.09256059364546496
7968 -0.10947133450285675
7992 -0.09159888885468809
8016 -0.08482456103725527
8040 -0.09987229098966453
8064 -0.08297427435755249
8088 -0.0928771857187539
8112 -0.10316977271168289
8136 -0.11425933732580472
8160 -0.08509237266741934
8184 -0.11243929162486258
8208 -0.1304664816013609
8232 -0.10913205774299663
8256 -0.10605593156528466
8280 -0.06994581890123018
8304 -0.08845330925636394
8328 -0.10034220927449648
8352 -0.09493146672850046
8376 -0.09464295377158433
8400 -0.09763733237241659
8424 -0.09121035132064095
8448 -0.08704793244998837
8472 -0.10946317642861524
8496 -0.10161288662237282
8520 -0.07049259392543526
8544 -0.10111061765293143
8568 -0.10970832027341261
8592 -0.11003666094134312
8616 -0.09328495802755432
8640 -0.10977001452915855
8664 -0.08432578332567861
8688 -0.10644246149570585
8712 -0.10028238030465442
8736 -0.0882745178390355
8760 -0.11626140663224795
8784 -0.09334610956296632
8808 -0.09435144267217539
8832 -0.09106902510850107
8856 -0.10622881395791643
8880 -0.09915482695555555
8904 -0.1202866232166587
8928 -0.10021357017028527
8952 -0.10093229328775208
8976 -0.09113179897910285
9000 -0.09623170991229721
9024 -0.0946944240600701
9048 -0.09069003276262626
9072 -0.09601574050973706
9096 -0.0883241559346584
9120 -0.09893037668885
9144 -0.10608754875995684
9168 -0.0845797917378451
9192 -0.09944321098571625
9216 -0.09347184507889164
9240 -0.10495076479304438
9264 -0.08436769802392317
9288 -0.07441258805742944
9312 -0.08837991821000826
9336 -0.11502646292938139
9360 -0.10674662537357116
9384 -0.11015448278537374
9408 -0.09273281268693388
9432 -0.100964889618191
9456 -0.09540681949466238
9480 -0.09182519718434741
9504 -0.08770145666258616
9528 -0.10810635584218549
9552 -0.08260359690150137
9576 -0.09925625346032875
9600 -0.10197113945686163
9624 -0.11554097901675818
9648 -0.10617479458297154
9672 -0.09058459947459566
9696 -0.09898181623071013
9720 -0.11039642219402877
9744 -0.10193235972533211
9768 -0.10558450702828864
9792 -0.09103128044985216
9816 -0.0969076844288387
9840 -0.09423428297086103
9864 -0.10974930158211234
9888 -0.0962306328768742
9912 -0.10593850081673677
9936 -0.09292753482731375
9960 -0.1150430539794527
9984 -0.08178989501946494
10008 -0.11494510802270094
10032 -0.11488874103079279
10056 -0.08080084149889165
10080 -0.08529402967368319
10104 -0.08017640121474197
10128 -0.13292726920825804
10152 -0.08054646541808387
10176 -0.10957501356812764
10200 -0.12103349176143771
10224 -0.10554889132441841
10248 -0.09455606003511173
10272 -0.06812251033315733
10296 -0.09421170892394705
10320 -0.11186682793029629
10344 -0.09411789112305019
10368 -0.12008134201367554
10392 -0.0909564053048393
10416 -0.11999124847219192
10440 -0.09139405758681879
10464 -0.10657209155926782
10488 -0.09371713469204805
10512 -0.08999438894321642
10536 -0.09512972900542792
10560 -0.09354053787868748
10584 -0.09739109582649862
10608 -0.09385932973408509
10632 -0.109127071579547
10656 -0.10517931523911019
10680 -0.10072460873894888
10704 -0.09953718306321488
10728 -0.09244992087739241
10752 -0.09854406875140281
10776 -0.1077331484949048
10800 -0.12334132085546129
10824 -0.092666390140266
10848 -0.11064721727369177
10872 -0.10112591375100459
10896 -0.1256298612760704
10920 -0.0845053976190949
10944 -0.09397458076761402
10968 -0.10797587931477626
10992 -0.09509683411824732
11016 -0.09141806544547719
11040 -0.09295258225941108
11064 -0.10612008254734988
11088 -0.10869712229237771
11112 -0.09639696071237956
11136 -0.11270226727453565
11160 -0.10599023873573034
11184 -0.09212589947822436
11208 -0.10435605026783563
11232 -0.09800265653374074
11256 -0.0934669461059094
11280 -0.08556752890469942
11304 -0.10157178665447321
11328 -0.0897450334034775
11352 -0.09372311047454178
11376 -0.10562154422015367
11400 -0.07434039763453015
11424 -0.08981722909392685
11448 -0.10007071477443985
11472 -0.10391630744461189
11496 -0.10550982925020262
11520 -0.08037880886310315
11544 -0.09148876483832537
11568 -0.087189590768311
11592 -0.1022934454518087
11616 -0.13560884938834894
11640 -0.08032657977226171
11664 -0.10594078638217387
11688 -0.098461311065734
11712 -0.09577936142169696
11736 -0.08680586131678543
11760 -0.08425683216039577
11784 -0.10499935297455801
11808 -0.10070484313378511
11832 -0.09898509560473738
11856 -0.09363328323989653
11880 -0.11205641829947383
11904 -0.10462741402109764
11928 -0.0763514275494677
11952 -0.11299384662876369
11976 -0.11663297634296695
12000 -0.09258840337734925
12024 -0.11965401120656932
12048 -0.10051003751147995
12072 -0.10301429966478388
12096 -0.08850868610099907
12120 -0.09687618272044658
12144 -0.06348236172081237
12168 -0.09769780768751117
12192 -0.09793069234297246
12216 -0.09808348052821825
12240 -0.10769459077516591
12264 -0.10808069397448637
12288 -0.09226292676337589
12312 -0.09601995996052189
12336 -0.08956478397527579
12360 -0.12127326583400488
12384 -0.09068996257830242
12408 -0.10810732170076308
12432 -0.07863368652930028
12456 -0.10199914185243833
12480 -0.10127891068735569
12504 -0.09957787060067677
12528 -0.08885214713841628
12552 -0.09927232658747077
12576 -0.09206846469806305
12600 -0.08739114636506887
12624 -0.09664654873900613
12648 -0.11317916603369635
12672 -0.09226726329992041
12696 -0.09045073170904193
12720 -0.11182001903056198
12744 -0.0876344106937288
12768 -0.10327498325210897
12792 -0.10415034869522438
12816 -0.08584110830141567
12840 -0.11588707692195316
12864 -0.09778503576338965
12888 -0.07043877972571931
12912 -0.10015126841585247
12936 -0.0848753153545626
12960 -0.09617342404213132
12984 -0.09873816664762626
13008 -0.09280311457474442
13032 -0.10351274119665564
13056 -0.10977769848797703
13080 -0.10508167117041199
13104 -0.0826742596312464
13128 -0.09917755489892716
13152 -0.10800357225963851
13176 -0.09383039799563299
13200 -0.0993160488122761
13224 -0.11297735523861525
13248 -0.09048314182818977
13272 -0.07599612963620447
13296 -0.08672701420199663
13320 -0.09522958595987145
13344 -0.07247127799613498
13368 -0.09828609487998011
13392 -0.10379837988303825
13416 -0.10981210995803367
13440 -0.1066711578969648
13464 -0.11870743865135049
13488 -0.10825604285683593
13512 -0.07798789762981603
13536 -0.09782128826495837
13560 -0.08356591011506949
13584 -0.10773177737984817
13608 -0.0868521916739045
13632 -0.10707493214365625
13656 -0.1071966891325176
13680 -0.09987545405652067
13704 -0.09561796317202265
13728 -0.09352784988949495
13752 -0.1077159783178087
13776 -0.11548030056621213
13800 -0.102921266942854
13824 -0.09934492741022805
13848 -0.10590896723376646
13872 -0.09948549027412702
13896 -0.09111813117394216
13920 -0.10049887401236486
13944 -0.10414351466071074
13968 -0.09448332023730517
13992 -0.11139935356036486
14016 -0.1163700788095935
14040 -0.09373930595582829
14064 -0.0881226483862467
14088 -0.10861001260942546
14112 -0.10787137148662197
14136 -0.10321335360289319
14160 -0.09694827306689655
14184 -0.09123004969285368
14208 -0.09610723335646831
14232 -0.09378616540110621
14256 -0.11798328381968504
14280 -0.11434141858470002
14304 -0.1025769223233866
14328 -0.10505790524565503
14352 -0.09289484421626752
14376 -0.08627300038026477
14400 -0.11123212037302785
14424 -0.08706391809187604
14448 -0.08084540115240527
14472 -0.10559172290008326
14496 -0.09263110361832874
14520 -0.11196737499361097
14544 -0.12610499314599297
14568 -0.10119470033323508
14592 -0.10505078235371382
14616 -0.08460058871741567
14640 -0.08357723107736272
14664 -0.09346829552821395
14688 -0.09978993927688797
14712 -0.11020846673386869
14736 -0.09694926280197307
14760 -0.10934918152486929
14784 -0.09811550700796878
14808 -0.10920820655498897
14832 -0.07598975220441291
14856 -0.10014632863611998
14880 -0.11231677704283716
14904 -0.08697354903853995
14928 -0.09738213007485277
14952 -0.09395680679686257
14976 -0.09070020685623324
15000 -0.10625359972442852
15024 -0.11523577417734313
15048 -0.09545143506231345
15072 -0.08521387839869085
15096 -0.10737879082861923
15120 -0.107900309364558
15144 -0.0975271965240251
15168 -0.08841756836671961
15192 -0.08695665350478574
15216 -0.11329887706509734
15240 -0.10817775932729723
15264 -0.1131604416254925
15288 -0.09516636997622621
15312 -0.0837303158639293
15336 -0.11025960991620325
15360 -0.09979544989134895
15384 -0.11127609339420508
15408 -0.08828274489089043
15432 -0.12835861631169604
15456 -0.09401397364229201
15480 -0.09489660271748301
15504 -0.1328370981545332
15528 -0.09777697908200735
15552 -0.08570143553101531
15576 -0.11186594789409184
15600 -0.10769322690940986
15624 -0.06518696412692654
15648 -0.08782133300940893
15672 -0.11269338638479677
15696 -0.091915336013573
15720 -0.11306055240458615
15744 -0.08885337736405571
15768 -0.09746756721775236
15792 -0.11083086443315121
15816 -0.10795728697293204
15840 -0.10916767854125253
15864 -0.10395340344652769
15888 -0.08718166846690296
15912 -0.10754983006247076
15936 -0.10979669241493727
15960 -0.09651681122266208
15984 -0.09828465718600582
16008 -0.09744132701447444
16032 -0.09269630682206581
16056 -0.11949846055455586
16080 -0.10947194928473432
16104 -0.09221425175240985
16128 -0.10108408039812947
16152 -0.08804192692063025
16176 -0.09998575790084083
16200 -0.11681157784541782
16224 -0.11498628201274134
16248 -0.06436697804895654
16272 -0.10186444338854422
16296 -0.1183237115203018
16320 -0.0876280782285121
16344 -0.08765327578907744
16368 -0.11242246707298592
16392 -0.10458505722071167
16416 -0.09222504691534374
16440 -0.08023059891877686
16464 -0.11093842232970004
16488 -0.09555174981376553
16512 -0.10054981669461004
16536 -0.10466459813424824
16560 -0.1057316169091099
16584 -0.09432119280836639
16608 -0.10517281332131527
16632 -0.10885372186749373
16656 -0.08777937808167555
16680 -0.0836912631308595
16704 -0.10760962371622285
16728 -0.1111305067863416
16752 -0.10112103129466421
16776 -0.10831107648724152
16800 -0.13000570029703182
16824 -0.08205723657194429
16848 -0.09861979438936731
16872 -0.10598332126308144
16896 -0.09597719224117171
16920 -0.10023496765681696
16944 -0.09195867729205448
16968 -0.09688845532243924
16992 -0.09256890069543862
17016 -0.08470577867269635
17040 -0.08958900380114601
17064 -0.1233875485664876
17088 -0.09892853186600031
17112 -0.10056890793569452
17136 -0.0853995535186131
17160 -0.104354290522528
17184 -0.08280969575589868
17208 -0.08453274978383961
17232 -0.08848339179944413
17256 -0.10696129613875759
17280 -0.10950759673542242
17304 -0.0918058223538341
17328 -0.11082441691422956
17352 -0.08786827207613498
17376 -0.11585017047404071
17400 -0.09553708957223783
17424 -0.10870024120715917
17448 -0.09496985894040343
17472 -0.09624998329797399
17496 -0.09988320777463697
17520 -0.09676193678680473
17544 -0.1049358897414524
17568 -0.11978690308949495
17592 -0.08692987116210377
17616 -0.09248930140873125
17640 -0.10206196926522743
17664 -0.1290862443113872
17688 -0.11733974914939486
17712 -0.1099357695836474
17736 -0.09045388596749923
17760 -0.10157987397276248
17784 -0.10947641027025068
17808 -0.07986760900828742
17832 -0.11243333604587512
17856 -0.11583329464499512
17880 -0.09319957961760973
17904 -0.08561782140094858
17928 -0.09895683282350536
17952 -0.11069406418244934
17976 -0.08934638404531557
18000 -0.09190953587733731
18024 -0.08703629185897704
18048 -0.08641793092656046
18072 -0.11376456535562167
18096 -0.09043901848163086
18120 -0.09141913880067279
18144 -0.09000913751342578
18168 -0.11608999192768839
18192 -0.10909153471159197
18216 -0.08781908759979522
18240 -0.08144252164843434
18264 -0.10828943383144261
18288 -0.09098431063833977
18312 -0.103180820025041
18336 -0.0977913356560502
18360 -0.0968357350230502
18384 -0.1054514014921405
18408 -0.08631026251856841
18432 -0.10031885882964219
18456 -0.1199426400995825
18480 -0.09922979200539792
18504 -0.09960150235023783
18528 -0.09692905781801836
18552 -0.10844422725393633
18576 -0.1061979378677389
18600 -0.08821175820601408
18624 -0.10293869097499694
18648 -0.11338200746854515
18672 -0.09690497977288154
18696 -0.09073615460948362
18720 -0.11348048330057056
18744 -0.08749511375731436
18768 -0.08907273245307896
18792 -0.10146956275018275
18816 -0.10886960834072973
18840 -0.10113025401109917
18864 -0.10025378094508877
18888 -0.09777639398507683
18912 -0.10280910535402205
18936 -0.08150489188657943
18960 -0.0829757235209645
18984 -0.11163902920050872
19008 -0.09646773822165167
19032 -0.10506138754550781
19056 -0.08423443229756902
19080 -0.0947138501785075
19104 -0.0861415402748543
19128 -0.08732610004352923
19152 -0.11169434349724243
19176 -0.0962762946189599
19200 -0.09723700399715947
19224 -0.08683617664549526
19248 -0.09444585042642424
19272 -0.09965041456283563
19296 -0.11125201693141047
19320 -0.10535569006044199
19344 -0.08416644072573952
19368 -0.11434884873284329
19392 -0.10318742132638384
19416 -0.10178669567078238
19440 -0.07271082092629937
19464 -0.09780020817341292
19488 -0.09151984435991584
19512 -0.07459662129486501
19536 -0.10212532201022345
19560 -0.1008957748642516
19584 -0.08326965395780532
19608 -0.07868737536163331
19632 -0.0934338182759899
19656 -0.08134949343473555
19680 -0.09040983619015212
19704 -0.10190245129725099
19728 -0.10285553580711876
19752 -0.09701090698530242
19776 -0.10027792323807254
19800 -0.11461242496115243
19824 -0.11031632373780685
19848 -0.10051239520101836
19872 -0.12737142631366666
19896 -0.10618613403761921
19920 -0.1025688966609149
19944 -0.09846783939913896
19968 -0.10904029834200153
19992 -0.10533316883270125
20016 -0.10167810507267891
20040 -0.08619475379529354
20064 -0.10000363759016406
20088 -0.09284450241400428
20112 -0.08749676870331435
20136 -0.1117400724329302
20160 -0.10224518171360301
20184 -0.09100104564610131
20208 -0.10083521396308172
20232 -0.10010301466202724
20256 -0.09524697013795715
20280 -0.09191962003364126
20304 -0.09986094332335874
20328 -0.10949678293959628
20352 -0.09296339700908264
20376 -0.08383818934340741
20400 -0.08563400915154576
20424 -0.10104212593720324
20448 -0.10049913998788951
20472 -0.11884144118564982
20496 -0.07069255082295195
20520 -0.11103284103872053
20544 -0.09980500279070553
20568 -0.07843205280781695
20592 -0.09789582550439241
20616 -0.10087043480054361
20640 -0.09043243954797459
20664 -0.09852195701710958
20688 -0.11611271670700613
20712 -0.10611064032959658
20736 -0.09221868589101072
20760 -0.09375296168478421
20784 -0.10624477710380441
20808 -0.0947539948873618
20832 -0.09278895601399817
20856 -0.09876390093289839
20880 -0.10086787850708358
20904 -0.09069325183952832
20928 -0.11847489556383442
20952 -0.09006491180571626
20976 -0.09087127012408355
21000 -0.11148272719012671
21024 -0.10728020906788216
21048 -0.0931369176808344
21072 -0.08652348847073676
21096 -0.09615144885762443
21120 -0.09217272742944138
21144 -0.08660727762993695
21168 -0.09609549616022345
21192 -0.08931035553269544
21216 -0.11080145733815826
21240 -0.10091750551813254
21264 -0.08989861370645118
21288 -0.10432999264731191
21312 -0.12349879263529843
21336 -0.08947216742242271
21360 -0.09324999128260483
21384 -0.10469141571958249
21408 -0.08971636381339486
21432 -0.09185131046816407
21456 -0.09961643164943434
21480 -0.09433572329708233
21504 -0.08755079505106979
21528 -0.09816280214127793
21552 -0.11421676546212153
21576 -0.11521950883844444
21600 -0.08262527026729721
21624 -0.1147252235655418
21648 -0.10213889624560882
21672 -0.09022717530758187
21696 -0.10079079553188673
21720 -0.10401660829677839
21744 -0.10123950106225038
21768 -0.07682366664236424
21792 -0.1062307049152461
21816 -0.10171398526550597
21840 -0.11477628677945609
21864 -0.0912017028872666
21888 -0.10950035563847321
21912 -0.09536253812022039
21936 -0.10545651552806183
21960 -0.11133258790071043
21984 -0.0983521183570753
22008 -0.08447751385853994
22032 -0.08939244075664983
22056 -0.09784825366874686
22080 -0.08729605399011295
22104 -0.10721797116077134
22128 -0.09291286272093266
22152 -0.09549182356898256
22176 -0.09976067060851761
22200 -0.11285853276921824
22224 -0.10554727020835904
22248 -0.08846882183677074
22272 -0.10700291635835629
22296 -0.11324419724593664
22320 -0.07411237776536517
22344 -0.12221092014386777
22368 -0.08594552714145301
22392 -0.09245865585728773
22416 -0.08036025993754331
22440 -0.10930559888474718
22464 -0.09832711034752648
22488 -0.08441080892451913
22512 -0.11377163619577195
22536 -0.113655742645453
22560 -0.10328661418536181
22584 -0.10685768160142302
22608 -0.11152525186248455
22632 -0.11075992441003735
22656 -0.10168083604339363
22680 -0.11845398442462932
22704 -0.10418871678538903
22728 -0.09961703652661218
22752 -0.11046340848832689
22776 -0.09080046940862994
22800 -0.09383552487903857
22824 -0.10227384141699267
22848 -0.08825568766889991
22872 -0.0888895229385179
22896 -0.09420707182513131
22920 -0.10412829388994796
22944 -0.09828532046847077
22968 -0.08031229431992684
22992 -0.09371261851529936
23016 -0.09759675632591276
23040 -0.11064413920108418
23064 -0.10903585510687727
23088 -0.11773712586840282
23112 -0.10190424107289288
23136 -0.11046756464056014
23160 -0.10527577339874747
23184 -0.1015950600642666
23208 -0.09411658696944536
23232 -0.10955858218556229
23256 -0.08680946288346679
23280 -0.09744130140416651
23304 -0.10865491713394736
23328 -0.09367417698767708
23352 -0.08902145971641108
23376 -0.11215326252648179
23400 -0.11450517532507469
23424 -0.09397398835435691
23448 -0.09997337880968044
23472 -0.11511045427993143
23496 -0.0962156226648237
23520 -0.08070656443940558
23544 -0.11064303473287634
23568 -0.1286535633966682
23592 -0.09398548226138843
23616 -0.1010188616954625
23640 -0.09173331942
23664 -0.09875805450625283
23688 -0.10670822847589594
23712 -0.10150841493458677
23736 -0.08884169670442363
23760 -0.0976339281516532
23784 -0.10502236947345364
23808 -0.08008673143733333
23832 -0.09282215968409305
23856 -0.10654290750659626
23880 -0.07285621733406121
23904 -0.09399936761204439
23928 -0.09838734312279063
23952 -0.10508493062203521
23976 -0.09989859033389195
24000 -0.10325337853244139
24024 -0.10725571905306337
24048 -0.10078132927773951
24072 -0.10342607177025803
24096 -0.09310848001618244
24120 -0.10546264434550842
24144 -0.10126395633747384
24168 -0.10348345423674901
24192 -0.11158257610641384
24216 -0.1010358159245782
24240 -0.11261194743789715
24264 -0.09935575561806335
24288 -0.10617035585841506
24312 -0.11619742601714968
24336 -0.08519542427964524
24360 -0.1128444859473823
24384 -0.11266569259176981
24408 -0.1135699156468497
24432 -0.08238454440604775
24456 -0.10042991202668565
24480 -0.11177894413496693
24504 -0.0957868802375026
24528 -0.10752752330728253
24552 -0.11003120230195408
24576 -0.08968119996899082
24600 -0.11008539181246342
24624 -0.08087317683101469
24648 -0.10721173028198377
24672 -0.10718848075572024
24696 -0.0990034189810603
24720 -0.10929564499490235
24744 -0.10088140942851301
24768 -0.11286622215548638
24792 -0.10427940833440097
24816 -0.07679422790633425
24840 -0.10884498467457973
24864 -0.09172969168869911
24888 -0.10595741453287573
24912 -0.09924671496826998
24936 -0.11140923962993969
24960 -0.08808849583784512
24984 -0.10087766290407836
25008 -0.10258148425404591
25032 -0.11088389232860392
25056 -0.10576835259159473
25080 -0.08750723036283992
25104 -0.1172256666973921
25128 -0.10066425267519284
25152 -0.08086169594718702
25176 -0.11037942485401775
25200 -0.07698824879915855
25224 -0.09254669458672207
25248 -0.08433640519112366
25272 -0.10012680622897245
25296 -0.10047304446951698
25320 -0.10187830657828865
25344 -0.10491621373675453
25368 -0.10563225804009489
25392 -0.09093086793045853
25416 -0.08965455559075024
25440 -0.08293808610861891
25464 -0.09687524907955739
25488 -0.07618445618043618
25512 -0.09839960263661433
25536 -0.09464801066774656
25560 -0.0831484931607083
25584 -0.12778065580946893
25608 -0.10334325738079951
25632 -0.10094038837436455
25656 -0.11228365400177226
25680 -0.10034328514082493
25704 -0.09670681260174166
25728 -0.12410809237378727
25752 -0.11166481159016008
25776 -0.09908026309176522
25800 -0.09445520431873676
25824 -0.10411669152957698
25848 -0.09322915347714998
25872 -0.1024572512117089
25896 -0.07249811740437527
