Time AvMSq AvMSqStd 
0 0.44444444444444453 0.0
1 0.35828712118239403 0.0
2 0.34999590084930987 0.0
3 0.3515938005595921 0.0
4 0.35070931406589 0.0
5 0.3511173168591466 0.0
6 0.3412194880268786 0.0
7 0.3461859665918102 0.0
8 0.3486466388376353 0.0
9 0.34404619543681003 0.0
10 0.3497020407184017 0.0
11 0.3466477390560489 0.0
12 0.347795197677832 0.0
13 0.35076665996104245 0.0
14 0.3493149764443694 0.0
15 0.34506064769867534 0.0
16 0.3482138951774384 0.0
17 0.3476408582934107 0.0
18 0.34268173882659053 0.0
19 0.3466289323523244 0.0
20 0.3441368109669051 0.0
21 0.34649814426055586 0.0
22 0.35115579433749733 0.0
23 0.3498795702668206 0.0
24 0.34800637554948494 0.0
25 0.3446233714424621 0.0
26 0.34859097845966225 0.0
27 0.3488920836678345 0.0
28 0.3509317902752195 0.0
29 0.3464662863666484 0.0
30 0.3472117734206836 0.0
31 0.34861349246097395 0.0
32 0.3516473046202913 0.0
33 0.34503469794575053 0.0
34 0.3465432989285046 0.0
35 0.34528698175643346 0.0
36 0.34518986197612245 0.0
37 0.3531582931290231 0.0
38 0.3520911360063918 0.0
39 0.34728728722188124 0.0
40 0.3469621956959025 0.0
41 0.3474727523730871 0.0
42 0.3495666190602431 0.0
43 0.34910641527679276 0.0
44 0.35587228086817096 0.0
45 0.3517211741508159 0.0
46 0.35538602535376135 0.0
47 0.35713763242070445 0.0
48 0.35639756259931077 0.0
49 0.35567947477147416 0.0
50 0.35538245326335194 0.0
51 0.35586167627430765 0.0
52 0.3590659399208742 0.0
53 0.3614804657541778 0.0
54 0.3588187582664052 0.0
55 0.35772548845837465 0.0
56 0.3586692344064079 0.0
57 0.35856299581665335 0.0
58 0.3589067987257389 0.0
59 0.3587784891170537 0.0
60 0.35627373117908756 0.0
61 0.3585953646823634 0.0
62 0.35478814184012875 0.0
63 0.3573504186297726 0.0
64 0.35255503618915035 0.0
65 0.35541177565932247 0.0
66 0.35760207741239447 0.0
67 0.35754577851063396 0.0
68 0.35818349103964303 0.0
69 0.35419355237323247 0.0
70 0.35234633784563785 0.0
71 0.3578941881535252 0.0
72 0.35830147530002465 0.0
73 0.3594378334144583 0.0
74 0.358165442410547 0.0
75 0.35892321550400413 0.0
76 0.35673370258536685 0.0
77 0.35576600476562104 0.0
78 0.35455174538085893 0.0
79 0.35442061887467097 0.0
80 0.3579051265588261 0.0
81 0.359209701133531 0.0
82 0.35950986106062444 0.0
83 0.35693000767385086 0.0
84 0.35889622790224773 0.0
85 0.3614057458693811 0.0
86 0.3583683589806494 0.0
87 0.3572653859020269 0.0
88 0.3597943569877509 0.0
89 0.3611430674859338 0.0
90 0.35890734627687054 0.0
91 0.35724878760006484 0.0
92 0.35863373081355066 0.0
93 0.35868808451036616 0.0
94 0.3552793328175603 0.0
95 0.3579938285070785 0.0
96 0.3602203313630003 0.0
97 0.36067015057649915 0.0
98 0.3633699166312754 0.0
99 0.362910101530653 0.0
100 0.36294543947548136 0.0
101 0.36113621862041745 0.0
102 0.35699463737915066 0.0
103 0.35754349296370397 0.0
104 0.3596125864776431 0.0
105 0.36317512687315723 0.0
106 0.3618163721006947 0.0
107 0.36101220170935927 0.0
108 0.3583609077149586 0.0
109 0.3604995756044916 0.0
110 0.3568323865658222 0.0
111 0.3588685667025938 0.0
112 0.36122477646034745 0.0
113 0.36186328658697264 0.0
114 0.360790689779709 0.0
115 0.36050334431505227 0.0
116 0.3592916675417325 0.0
117 0.36064546200860714 0.0
118 0.36398597458290577 0.0
119 0.35797875773376864 0.0
120 0.35652636528194903 0.0
121 0.3527167264950457 0.0
122 0.35452889336812454 0.0
123 0.3585166616640977 0.0
124 0.3629970932376802 0.0
125 0.35840420422060143 0.0
126 0.3575479335888294 0.0
127 0.35895148975809665 0.0
128 0.358901931875923 0.0
129 0.36017962539608844 0.0
130 0.35696947075144897 0.0
131 0.35754851998504417 0.0
132 0.355751956245979 0.0
133 0.35716116711318796 0.0
134 0.35769333313014956 0.0
135 0.3581254976970025 0.0
136 0.3603214447201848 0.0
137 0.3604007479861268 0.0
138 0.3609929097151597 0.0
139 0.3664136933053475 0.0
140 0.3637977627080546 0.0
141 0.3625527655734239 0.0
142 0.3600002783939574 0.0
143 0.3596549846702827 0.0
144 0.36262754469811936 0.0
145 0.3618944724680834 0.0
146 0.3666431011019139 0.0
147 0.36357769303196763 0.0
148 0.362842991625286 0.0
149 0.3613726991493497 0.0
150 0.35836268346070793 0.0
151 0.3600560016447737 0.0
152 0.3614332456799481 0.0
153 0.36234328531063725 0.0
154 0.3574644043726843 0.0
155 0.35577154873965444 0.0
156 0.35827595647048843 0.0
157 0.3608328286547061 0.0
158 0.35910812523929087 0.0
159 0.3637452871893744 0.0
160 0.3653298208885207 0.0
161 0.3608832360416676 0.0
162 0.3604835016112395 0.0
163 0.3601221216202174 0.0
164 0.3573829382187794 0.0
165 0.35687909801676526 0.0
166 0.3582880440068267 0.0
167 0.36079599091626025 0.0
168 0.3602430619138405 0.0
169 0.359839781897425 0.0
170 0.35658886244160193 0.0
171 0.35857641497608084 0.0
172 0.3595488689228367 0.0
173 0.36045870482506126 0.0
174 0.35804427729349153 0.0
175 0.35669676738745454 0.0
176 0.3594413214919827 0.0
177 0.3579904966469559 0.0
178 0.35714724132364584 0.0
179 0.35667136297993735 0.0
180 0.3577630475597423 0.0
181 0.35909208198297254 0.0
182 0.36151091195421525 0.0
183 0.3610293365180382 0.0
184 0.36401781978682113 0.0
185 0.3587732015086362 0.0
186 0.35927492668622646 0.0
187 0.3586501866301454 0.0
188 0.35749642137064896 0.0
189 0.3622505132766741 0.0
190 0.3604509820831409 0.0
191 0.3584818894077336 0.0
192 0.35851008163371356 0.0
193 0.3563786965528407 0.0
194 0.35626610835563555 0.0
195 0.35933711386186307 0.0
196 0.3604316083360011 0.0
197 0.3596691234855328 0.0
198 0.35995584342912196 0.0
199 0.35878702006658725 0.0
200 0.35613054470511635 0.0
201 0.36135453516812044 0.0
202 0.3596596138006505 0.0
203 0.35800885519352277 0.0
204 0.35806590233861346 0.0
205 0.3577160782060075 0.0
206 0.3587196434520898 0.0
207 0.35866414941615193 0.0
208 0.3593855277487869 0.0
209 0.365746519459161 0.0
210 0.362073267636553 0.0
211 0.36072898393307834 0.0
212 0.3640177987777321 0.0
213 0.36234684274388096 0.0
214 0.3586671805544579 0.0
215 0.36320268180844745 0.0
216 0.36060381456088636 0.0
217 0.3567514064091675 0.0
218 0.36140153733069225 0.0
219 0.36248736196660813 0.0
220 0.35700568013601625 0.0
221 0.35854112364691915 0.0
222 0.36252208385080714 0.0
223 0.36089565360762205 0.0
224 0.36109255493859244 0.0
225 0.3628076020819063 0.0
226 0.36218813329163146 0.0
227 0.3590630296085065 0.0
228 0.35874895585986366 0.0
229 0.36135242846615667 0.0
230 0.3575909953236935 0.0
231 0.3609323797877673 0.0
232 0.3604309396356358 0.0
233 0.3566519731982482 0.0
234 0.35787688141159707 0.0
235 0.3581475305769372 0.0
236 0.3590891099935542 0.0
237 0.36388765448280586 0.0
238 0.363733791578321 0.0
239 0.3587705690154234 0.0
240 0.36354560074795755 0.0
241 0.3631360283810395 0.0
242 0.3659194700792412 0.0
243 0.36581467641925 0.0
244 0.36659892632661834 0.0
245 0.3598809109909544 0.0
246 0.36419048588778213 0.0
247 0.36054439430665963 0.0
248 0.36015672542279104 0.0
249 0.35603494102408645 0.0
250 0.35873672939694135 0.0
251 0.37238578822483803 0.0
252 0.3784366956166478 0.0
253 0.3817511174795133 0.0
254 0.38146957707054024 0.0
255 0.3868914624596841 0.0
256 0.389482938840459 0.0
257 0.38644441963282317 0.0
258 0.3907199077303485 0.0
259 0.39138065009418715 0.0
260 0.39136068601553226 0.0
261 0.39563493179543313 0.0
262 0.39723775776309445 0.0
263 0.3978459591976833 0.0
264 0.40153873750219493 0.0
265 0.40127945624733175 0.0
266 0.4018112146538914 0.0
267 0.3997095537413512 0.0
268 0.3994013648048363 0.0
269 0.4010785277903774 0.0
270 0.40356865374204737 0.0
271 0.40617648381491145 0.0
272 0.4041647623840351 0.0
273 0.40394748074764936 0.0
274 0.4068903209201057 0.0
275 0.40398428527277314 0.0
276 0.40066224226427066 0.0
277 0.4034745354045224 0.0
278 0.4040927547274351 0.0
279 0.4018200628374021 0.0
280 0.40680620527069294 0.0
281 0.40889962225383486 0.0
282 0.40621354553198874 0.0
283 0.4094102757562129 0.0
284 0.41113737129083644 0.0
285 0.4079543282112811 0.0
286 0.4086868126693238 0.0
287 0.4091743978314545 0.0
288 0.40887512976740703 0.0
289 0.4126432695827726 0.0
290 0.40766216786488185 0.0
291 0.4114353918017958 0.0
292 0.4120391431766366 0.0
293 0.40660904942886594 0.0
294 0.40476345676863607 0.0
295 0.40634631055490167 0.0
296 0.40559754185490904 0.0
297 0.40229781461445635 0.0
298 0.39874244755893556 0.0
299 0.4004531551596423 0.0
300 0.3983351548080119 0.0
301 0.39520441575410953 0.0
302 0.3937955393405491 0.0
303 0.39328464136902136 0.0
304 0.3901363263973972 0.0
305 0.3929547627133842 0.0
306 0.39428060542743376 0.0
307 0.39283149648618587 0.0
308 0.3910995878816852 0.0
309 0.39119175393739397 0.0
310 0.388686232974737 0.0
311 0.3905668711227701 0.0
312 0.3903965435941496 0.0
313 0.3904684198518022 0.0
314 0.39236816079371745 0.0
315 0.3880418487590873 0.0
316 0.3895092101332423 0.0
317 0.3889399708695129 0.0
318 0.38798667162664613 0.0
319 0.3873624844640077 0.0
320 0.38745737251402323 0.0
321 0.38925171288667026 0.0
322 0.38773483826236416 0.0
323 0.3888239038164402 0.0
324 0.39038577469309904 0.0
325 0.39036637570273686 0.0
326 0.3874715463925659 0.0
327 0.39078013339736123 0.0
328 0.3848428753067276 0.0
329 0.38998834985286424 0.0
330 0.38431887593964636 0.0
331 0.3839487902847923 0.0
332 0.38556088074033523 0.0
333 0.3848137654043534 0.0
334 0.38604014305120204 0.0
335 0.3831122101904402 0.0
336 0.3868528666353122 0.0
337 0.38384241087969806 0.0
338 0.3850022621169355 0.0
339 0.38470583035001077 0.0
340 0.38566077861379544 0.0
