Time Avstress stdstress 
0 -0.10049650502364293 0.0007747889590852625
20 -0.023028583977278676 0.008905627226397898
40 -0.05158486526100673 0.004939790233773163
60 -0.019684947523257362 0.01201604605113128
80 -0.05109743823052427 0.00821297728389408
100 -0.02934688597578527 0.012030359284391523
120 -0.05777267761360463 0.007268298343544767
140 -0.030256213587295206 0.011426264891933234
160 -0.033859661146018585 0.023560338116304803
180 -0.04585539402441412 0.028178989711088023
200 -0.03768462618709465 0.017840396395854795
220 -0.026373659264765467 0.003244598744332806
240 -0.030887915670231164 0.004345527564058954
260 -0.04937722073708349 0.01307114937395932
280 -0.03101891516584164 0.009977271901707205
300 -0.051156800678583136 0.0015359574904427213
320 -0.03916215248929692 0.00480149022076151
340 -0.023647207584900697 0.03075288748025201
360 -0.042785699794530827 0.019546871518449832
380 -0.03219891416804657 0.026323337380669547
400 -0.03604080380030966 0.012180305416106351
420 -0.03639487654373977 0.015889487561938937
440 -0.04203250812050804 0.02050176615337957
460 -0.03631552666397973 0.033171893049836844
480 -0.03283107536588933 0.017702129940510767
500 -0.05722646004977023 0.012783716532238249
520 -0.028753490469885925 0.008004953863569302
540 -0.06576028531697022 0.002554044424671509
560 -0.03220530968344951 0.025513560722469013
580 -0.0364880366786402 0.009469087559177592
600 -0.061395908073885085 0.005103582707113703
620 -0.03078174413695013 0.0153436146731204
640 -0.05595687970452086 0.017244685011186114
660 -0.04343184370996501 0.013866083633139533
680 -0.033719806396368235 0.022954861093840276
700 -0.04011475796351242 0.009427606551361415
720 -0.05490344554206029 0.02164725873664513
740 -0.03364997492025206 0.0180166493413898
760 -0.05273321614432506 0.030598806754223083
780 -0.03386571593798991 0.006183487060683094
800 -0.05737831222093316 0.01661462439606339
820 -0.052414506246375274 0.014740214027254539
840 -0.04943815773075002 0.01642132220238394
860 -0.022773424539517126 0.01780134675058566
880 -0.06218608186711355 0.017284002558443614
900 -0.06415785102913751 0.019190492649826973
920 -0.03290924734557378 0.013005516496728445
940 -0.03371646347549699 0.013425396942485058
960 -0.04487466248721011 0.014041261929821898
980 -0.048985907964391985 0.011876599157080742
1000 -0.056446795773529825 0.011193119317304661
1020 -0.019968350303091995 0.02139668838951128
1040 -0.05900041678633766 0.017863953842231835
1060 -0.02233717488990586 0.018918835942819873
1080 -0.045178094263183415 0.005830244374024218
1100 -0.03879543388997899 0.01398690706534373
1120 -0.052296314641098254 0.008089735090299663
1140 -0.04337468184458494 0.007453337070314058
1160 -0.05455086047218428 0.016150044091425435
1180 -0.04023382666402853 0.02259001117260124
1200 -0.04020965180366662 0.025128037354121165
1220 -0.040830567476908435 0.010421927154288002
1240 -0.07461000263306505 0.012427835257426596
1260 -0.054588075088494566 0.0179683907987492
1280 -0.031756161311763766 0.0056503528084386745
1300 -0.037780897952769316 0.009867849613600578
1320 -0.047223868959640564 0.01862564146755728
1340 -0.053256912080191086 0.01900776511278951
1360 -0.039105150327579996 0.021703517597340644
1380 -0.056143904176226646 0.015494335949997112
1400 -0.026986586001520315 0.019309020047981983
1420 -0.05750216473359987 0.0032665478805706137
1440 -0.03731476087444627 0.016377185368668386
1460 -0.06582562295834807 0.021919028858211186
1480 -0.02679532363882769 0.014284665675105201
1500 -0.05017471139279283 0.005415750849771994
1520 -0.05364157358403147 0.013269698554877656
1540 -0.050806361217486454 0.004611748021953069
1560 -0.03902797809047973 0.010704276228704705
1580 -0.06108288284275817 0.01306998133578982
1600 -0.05050366453363008 0.008904553402244435
1620 -0.056749757614671006 0.01542171640241492
1640 -0.047476862839708554 0.006559358245796437
1660 -0.05607741899369481 0.004061748787861233
1680 -0.05609833026540767 0.009451517110086382
1700 -0.0389852155579194 0.014482173001268165
1720 -0.03688275904145891 0.016221990485763702
1740 -0.05603535753526368 0.011821706731616623
1760 -0.041835639115839075 0.01295125509505607
1780 -0.05063077150217057 0.01862065720564068
1800 -0.04316399896966382 0.010732591182682794
1820 -0.058866971583198625 0.012917766151603024
1840 -0.05895477143644815 0.02455754112489399
1860 -0.02851689213680866 0.009464732288513286
1880 -0.07546942738078849 0.023630091996318346
1900 -0.05000728947989436 0.037760043788260846
1920 -0.042446644245888315 0.029766662551251925
1940 -0.033772785942050444 0.014148353304276069
1960 -0.040591733997591035 0.016407755720138292
1980 -0.04892994380562414 0.014579202933075946
2000 -0.04778665352487129 0.011417448998963744
2020 -0.06637331530198164 0.009138994632624442
2040 -0.039401669981275346 0.010285265239840764
2060 -0.04064893326189729 0.005215423033109745
2080 -0.03610471209803209 0.0038640158295685945
2100 -0.05277181613601739 0.014260343723862168
2120 -0.03388596005986341 0.01471776808735966
2140 -0.05732407962701025 0.0029289302078290844
2160 -0.045335612998294965 0.017264827722767967
2180 -0.06356348442415376 0.01297974164401166
2200 -0.05246824812706436 0.0029017907650934517
2220 -0.06499094965737702 0.022166548069893727
2240 -0.03875377425581881 0.0028965922808212004
2260 -0.04166832506849943 0.024815021033298728
2280 -0.0577723471718601 0.010033070584067197
2300 -0.01628031110081101 0.0235849838050376
2320 -0.045827721051687455 0.019951963827919268
2340 -0.03733196572771694 0.019101308770135828
2360 -0.05347931126131537 0.0074020152972619855
2380 -0.041877198378860545 0.006829224747095222
2400 -0.045504681690021594 0.0032948278996362238
2420 -0.05926950771214656 0.008219733474823182
2440 -0.04807692488927426 0.006133443770624056
2460 -0.05753859259664212 0.008948082235954924
2480 -0.04183776156347249 0.003417079437323365
2500 -0.052829370921472635 0.011421490319439488
2520 -0.039962921649146735 0.005490719704591776
2540 -0.052063014982966616 0.014913589421272435
2560 -0.05344716783153678 0.012517949337421595
2580 -0.04701376642936883 0.02004826702614975
2600 -0.07371595644601954 0.014294708616746322
2620 -0.035294498282523096 0.0025983569543020085
2640 -0.057437054993565835 0.009748336962368587
2660 -0.05225850919164582 0.016656275179016963
2680 -0.054785035796684554 0.01864120361491503
2700 -0.033723276964938535 0.004627194254331758
2720 -0.05092267908594453 0.010175749027960314
2740 -0.03725898969687516 0.009451467564759715
2760 -0.0630687949436238 0.008590999956015992
2780 -0.05173124446181183 0.01055266235330367
2800 -0.05884307043001902 0.014487480366951345
2820 -0.03638982185869926 0.00833746308964922
2840 -0.06424527940970963 0.008221796243960439
2860 -0.04783650041261789 0.013847139568958706
2880 -0.05194411352099077 0.022224541717445413
2900 -0.059622210856349826 0.023528927755533818
2920 -0.03790097365954186 0.006059670515349968
2940 -0.06874196912941412 0.010930529788842881
2960 -0.042961906318892955 0.009150871454177884
2980 -0.02897266456079438 0.008318386496751241
3000 -0.06363652179379335 0.018318781221838762
3020 -0.03712894806931782 0.01545670444590853
3040 -0.03091691062106224 0.018505671056129023
3060 -0.061486389295468805 0.02383418129216869
3080 -0.03355740054322139 0.011773072314306594
3100 -0.05530402360689311 0.02440772864042936
3120 -0.039795420423527204 0.01538983274382612
3140 -0.07518076189893995 0.01241543118604452
3160 -0.04970884139182083 0.023085051374162908
3180 -0.045067688015547676 0.013707474318352286
3200 -0.05922236824450896 0.004306370508416627
3220 -0.051402147135363736 0.007357448582107387
3240 -0.055368820011035776 0.007775421044101482
3260 -0.05271463254883653 0.00450576028975192
3280 -0.06848957172454555 0.01720326256927576
3300 -0.03905296895317413 0.0083988865510115
3320 -0.06136288574935983 0.004436746763174597
3340 -0.051968045010848174 0.019458617227260003
3360 -0.04552648445674581 0.015016411899407103
3380 -0.07014103633455032 0.01367543698837577
3400 -0.04484842642568233 0.005786965165394962
3420 -0.05136498576794737 0.01188310882689954
3440 -0.038480786374900176 0.01632910817710729
3460 -0.04700437272428396 0.010483126876977807
3480 -0.036102319963148846 0.0029121118099241718
3500 -0.051522165851926545 0.013172073821994784
3520 -0.05781363348154026 0.00998507629866207
3540 -0.05210115424995863 0.010891705210063957
3560 -0.0370983574056864 0.013431188896748972
3580 -0.05179052022029573 0.011656992011637935
3600 -0.05372322603729461 0.009871685916008465
3620 -0.045109419367276825 0.02323090719124738
3640 -0.04952553448194284 0.007562221633336876
3660 -0.050835077554980006 0.013805519693178071
