Time AvMSq AvMSqStd 
0 0.44444444444444453 0.0
1 0.3574927781450242 0.005611558508167208
2 0.3524981863287986 0.0018575726541516717
3 0.353153341941252 0.0034849796664204536
4 0.348217745590288 0.005038919625951004
5 0.3516158386376736 0.002772874692877997
6 0.3493988583238404 0.006437335894471813
7 0.34850380481495347 0.002358391007497976
8 0.3526269767973462 0.006444328874213392
9 0.3536504917919397 0.009243889697551877
10 0.3563048200783663 0.004435196777887935
11 0.35087450533170905 0.0032053153154215958
12 0.35792803914873605 0.0038010901370162924
13 0.3566037982165665 0.0028016454355562635
14 0.3544990701443604 0.0052873201765252405
15 0.3528188877404469 0.0064058212201869875
16 0.3549628448146356 0.008986192741304085
17 0.35901618762939413 0.004252933940497606
18 0.35756540301215656 0.0036102718254219365
19 0.35789260205819495 0.006171673271110933
20 0.35503800605731134 0.006503871974012625
21 0.3577997294674428 0.009036958759377583
22 0.36222961794806896 0.004110161288325993
23 0.35846117657057247 0.0028542256533324608
24 0.35319116080352897 0.003995896109958453
25 0.35655447567704907 0.006835314316394662
26 0.3578469053444874 0.006906067928193301
27 0.36238031521795133 0.0071691007079701784
28 0.3609706112507136 0.00841364915705884
29 0.3629197162851144 0.00837741043443589
30 0.3619434732045538 0.006005632432664625
31 0.3601074079946198 0.007524752499660219
32 0.36297730137967593 0.005397823468927176
33 0.36328128906316387 0.00925179776558844
34 0.36428519960229616 0.006883851760674909
35 0.3643235629054167 0.009691275971462012
36 0.36234977213857 0.004568114271182415
37 0.366086201491223 0.003707239859649744
38 0.3654029994719184 0.006927279990266573
39 0.3632698847780114 0.0066368162757619985
40 0.36271858263602186 0.004792594637193592
41 0.36235339664737254 0.005711795088869374
42 0.3612398224658371 0.002599850831892614
43 0.3665562956674636 0.00178371408244275
44 0.36390289616012195 0.006757277342099419
45 0.3571566118342463 0.010418366679028719
46 0.35701900366541733 0.007903112920448988
47 0.3571289172746883 0.005285487561749277
48 0.363582188073693 0.007631429974729796
49 0.36368254831933194 0.007521956321006789
50 0.36106227808711294 0.0066407629807962625
51 0.36281472043531143 0.00286558932422025
52 0.36138123177810105 0.0041229723518195
53 0.36041845386884186 0.007105997416029271
54 0.3613269122058187 0.0036144070830798317
55 0.36193328028082844 0.00963309385258336
56 0.358826539277654 0.006937311021113554
57 0.3613765863374664 0.00597376246712424
58 0.3623849607738175 0.008299671512403212
59 0.36178256201588976 0.005392400573209612
60 0.36212271832016374 0.005831371939738002
61 0.36570924013376227 0.007145709006470428
62 0.3645401224754016 0.004847835120456533
63 0.3626634123655184 0.0024222125746894718
64 0.36410627902274395 0.0009290852957593011
65 0.36083737501388113 0.004885557694041912
66 0.36149777051850207 0.0042588580622888225
67 0.36280037854097913 0.006853607758487949
68 0.3593898682241475 0.005951445735500244
69 0.3633004122807625 0.0020790807201277826
70 0.361844187902853 0.00472945378091376
71 0.3641937950630714 0.0014715781002028652
72 0.3600941303292388 0.004648505728016875
73 0.36411906080770284 0.007304903863946529
74 0.3634465345903414 0.004996830473208739
75 0.36253989181468455 0.0033213705850533787
76 0.3631493440473412 0.0037377521602314436
77 0.363739508638268 0.005400910771858987
78 0.359888368163967 0.0077638003479117345
79 0.36442615626729624 0.007346507499510344
80 0.36154861296047425 0.0056764286208356276
81 0.3606920202517355 0.007999699688859212
82 0.36032522811504536 0.006489773238320783
83 0.36271616361460823 0.006102211013561929
84 0.3604906664041596 0.004075086267545999
85 0.36217182347043925 0.005214646480919665
86 0.3639506680297342 0.003837268334411838
87 0.366046208572392 0.00503306675208808
88 0.3685339235959223 0.004321059033295557
89 0.3647415388255177 0.0036128779026859017
90 0.36829295730305317 0.004654900749445786
91 0.365493910579233 0.007484097611692437
92 0.360797107602967 0.0038111683568717515
93 0.3587486833696638 0.0037778998056628064
94 0.3605349467556508 0.005727726152643712
95 0.3654906445792129 0.008358949413907501
96 0.3656302350250837 0.008947482464820208
97 0.3635569679698982 0.0036987211499156015
98 0.3617741033098707 0.005843640225643732
99 0.3628741228574329 0.004856451983128744
100 0.36447208693964056 0.001628001479588342
101 0.3653621577452629 0.005492124646448363
102 0.360774809222527 0.004362102889609568
103 0.3627658221615919 0.001349772501547031
104 0.36165894324697506 0.0024609292578874177
105 0.36257058339414416 0.005467867769402417
106 0.3618587057695084 0.00670064431086721
107 0.35996686631173996 0.007841847643895816
108 0.35790138987251147 0.003733516525117798
109 0.360977593142958 0.004031512085808448
110 0.3616730760858822 0.0036626159735136414
111 0.3570330202135214 0.004965900427863912
112 0.3626070740461106 0.006821595980818958
113 0.36380864163355103 0.005363791413518708
114 0.3640771502987335 0.0033089752114372115
115 0.36219570632007286 0.009193179114886632
116 0.359958686754112 0.007856795598384793
117 0.35713605368546153 0.004868324499330497
118 0.35606631695801005 0.007891605914118562
119 0.35702299793301834 0.005641725456407395
120 0.3559511293673992 0.006528315473785795
121 0.3582354820176238 0.0033018165078009037
122 0.3588781932261469 0.0042440031995430215
123 0.3567793811576104 0.003943664407545832
124 0.3566767216848322 0.006404456566182999
125 0.3614153371013541 0.0022545107128576435
126 0.36293269932069605 0.0026112405205067314
127 0.3625452177346564 0.005990712661383417
128 0.35869832145730707 0.003961118926498808
129 0.3621777502208827 0.002043094734790191
130 0.3621162542949099 0.005349954017979192
131 0.36099908419022964 0.0026979838518006245
132 0.3572688851136941 0.004537351075521068
133 0.36020536199374426 0.0025711002921202488
134 0.3624938894394056 0.0038273843805333063
135 0.3660418563145841 0.0039514947328101475
136 0.36271210422734507 0.005226163635520834
137 0.3637302864123234 0.0050331192794067035
138 0.36430423848895516 0.006696487584367891
139 0.36241339643946724 0.004635949385135421
140 0.3630492074918546 0.004879449267548204
141 0.36261237369513716 0.0066273448026383215
142 0.36002541276481625 0.001316096922312954
143 0.36223786940639 0.006252714380991389
144 0.3637079434574785 0.0060366538473046495
145 0.3648661375317286 0.003701487353234025
146 0.3641193738035479 0.004846350751949219
147 0.3689420087258299 0.007434177525939345
148 0.3662315449604375 0.005508534671390925
149 0.36475788409284515 0.004511312480706272
150 0.36711462954532725 0.005101285875511928
151 0.36646785071584087 0.0031681659127692557
152 0.36471892645452314 0.0038831476142029125
153 0.3659875728620131 0.004166583827353524
154 0.36523791426990615 0.002277494692221491
155 0.3632655568104111 0.005023186083608074
156 0.36235796619479244 0.0011887355642645882
157 0.36259637644559206 0.004888600854053621
158 0.3612053095282084 0.0030725427007659563
159 0.3586376168997346 0.001970884737076666
160 0.3597194349316236 0.004596983115960224
161 0.35535006919256706 0.003966452828859849
162 0.3650044460450495 0.004643009819386738
163 0.3608739389649208 0.0026184504828570803
164 0.36209516493147587 0.0016178545471688022
165 0.3643173591307558 0.006869486793544628
166 0.3654579189058526 0.00843265309144648
167 0.3631752428016973 0.0037825405718592687
168 0.3677733276104427 0.001031917796076058
169 0.3669487354313262 0.005579282206833221
170 0.3624170758290862 0.001356100001392279
171 0.3636306929597396 0.0017117985034478356
172 0.36580639128656833 0.005859821607240964
