file_name,median_order_parameter
NoStretch0000489600Seed1_stretchCount0_sigma2.5.tif,0.0478849805340372
NoStretch0000494400Seed1_stretchCount0_sigma2.5.tif,-0.056268762337327
NoStretch0000499200Seed1_stretchCount0_sigma2.5.tif,0.0626220550790886
NoStretch0000504000Seed1_stretchCount0_sigma2.5.tif,-0.0130085916720303
NoStretch0000508800Seed1_stretchCount0_sigma2.5.tif,-0.00016996305469863
NoStretch0000513600Seed1_stretchCount0_sigma2.5.tif,-0.0485171541221509
NoStretch0000518400Seed1_stretchCount0_sigma2.5.tif,-0.0723896404157482
NoStretch0000523200Seed1_stretchCount0_sigma2.5.tif,-0.115905883845963
NoStretch0000528000Seed1_stretchCount0_sigma2.5.tif,0.100816689059844
NoStretch0000532800Seed1_stretchCount0_sigma2.5.tif,0.0652409695638276
NoStretch0000537600Seed1_stretchCount0_sigma2.5.tif,0.207100621139648
NoStretch0000542400Seed1_stretchCount0_sigma2.5.tif,-0.131163063714202
NoStretch0000547200Seed1_stretchCount0_sigma2.5.tif,0.0754935005988429
NoStretch0000552000Seed1_stretchCount0_sigma2.5.tif,-0.0673918407008527
NoStretch0000556800Seed1_stretchCount0_sigma2.5.tif,0.0262630402684366
NoStretch0000561600Seed1_stretchCount0_sigma2.5.tif,-0.038626155855731
NoStretch0000566400Seed1_stretchCount0_sigma2.5.tif,-0.0277732267205733
NoStretch0000571200Seed1_stretchCount0_sigma2.5.tif,-0.00392036337472002
NoStretch0000576000Seed1_stretchCount0_sigma2.5.tif,0.19106688603773
NoStretch0000580800Seed1_stretchCount0_sigma2.5.tif,0.0668547708751708
NoStretch0000585600Seed1_stretchCount0_sigma2.5.tif,0.0261894863603411
NoStretch0000590400Seed1_stretchCount0_sigma2.5.tif,0.0586945989359321
NoStretch0000595200Seed1_stretchCount0_sigma2.5.tif,-0.0240399540300382
NoStretch0000600000Seed1_stretchCount0_sigma2.5.tif,0.0234440381737798
NoStretch0000604800Seed1_stretchCount0_sigma2.5.tif,-0.0943512407939041
NoStretch0000609600Seed1_stretchCount0_sigma2.5.tif,-0.156663961129252
NoStretch0000614400Seed1_stretchCount0_sigma2.5.tif,-0.161812271130095
NoStretch0000619200Seed1_stretchCount0_sigma2.5.tif,-0.114320815426119
NoStretch0000624000Seed1_stretchCount0_sigma2.5.tif,-0.0871781823454761
NoStretch0000628800Seed1_stretchCount0_sigma2.5.tif,0.0531750649257796
NoStretch0000633600Seed1_stretchCount0_sigma2.5.tif,0.143982525634586
NoStretch0000638400Seed1_stretchCount0_sigma2.5.tif,0.162699172580481
NoStretch0000643200Seed1_stretchCount0_sigma2.5.tif,-0.211822621747874
NoStretch0000648000Seed1_stretchCount0_sigma2.5.tif,-0.267121099533758
NoStretch0000652800Seed1_stretchCount0_sigma2.5.tif,0.205754251589024
NoStretch0000657600Seed1_stretchCount0_sigma2.5.tif,0.384594955283922
NoStretch0000662400Seed1_stretchCount0_sigma2.5.tif,0.175276397116978
NoStretch0000667200Seed1_stretchCount0_sigma2.5.tif,0.317687639153707
NoStretch0000672000Seed1_stretchCount0_sigma2.5.tif,0.175147841834723
NoStretch0000676800Seed1_stretchCount0_sigma2.5.tif,0.239021724655211
NoStretch0000681600Seed1_stretchCount0_sigma2.5.tif,0.279862082350653
NoStretch0000686400Seed1_stretchCount0_sigma2.5.tif,0.238227809834233
NoStretch0000691200Seed1_stretchCount0_sigma2.5.tif,0.207793812921061
NoStretch0000696000Seed1_stretchCount0_sigma2.5.tif,0.478135493028814
NoStretch0000700800Seed1_stretchCount0_sigma2.5.tif,0.164476017514727
NoStretch0000705600Seed1_stretchCount0_sigma2.5.tif,-0.126002792487499
NoStretch0000710400Seed1_stretchCount0_sigma2.5.tif,-0.211814752807057
NoStretch0000715200Seed1_stretchCount0_sigma2.5.tif,0.164615724655413
NoStretch0000720000Seed1_stretchCount0_sigma2.5.tif,0.0673153233472584
NoStretch0000724800Seed1_stretchCount0_sigma2.5.tif,-0.07432959934356
NoStretch0000729600Seed1_stretchCount0_sigma2.5.tif,-0.193563683049279
NoStretch0000734400Seed1_stretchCount0_sigma2.5.tif,-0.117240490355391
NoStretch0000739200Seed1_stretchCount0_sigma2.5.tif,0.0147709888453157
NoStretch0000744000Seed1_stretchCount0_sigma2.5.tif,0.0939571210582407
NoStretch0000748800Seed1_stretchCount0_sigma2.5.tif,0.340572250485455
NoStretch0000753600Seed1_stretchCount0_sigma2.5.tif,-0.186565956598267
NoStretch0000758400Seed1_stretchCount0_sigma2.5.tif,-0.0523868057287151
NoStretch0000763200Seed1_stretchCount0_sigma2.5.tif,0.321973179657803
NoStretch0000768000Seed1_stretchCount0_sigma2.5.tif,0.225626437703342
NoStretch0000772800Seed1_stretchCount0_sigma2.5.tif,-0.132064105243622
NoStretch0000777600Seed1_stretchCount0_sigma2.5.tif,0.273272137314847
NoStretch0000782400Seed1_stretchCount0_sigma2.5.tif,0.291591063939174
NoStretch0000787200Seed1_stretchCount0_sigma2.5.tif,0.150568048220235
NoStretch0000792000Seed1_stretchCount0_sigma2.5.tif,0.214854434925394
NoStretch0000796800Seed1_stretchCount0_sigma2.5.tif,0.166233569999993
