file_name,median_order_parameter
NoStretch0000489600Seed1_stretchCount0_sigma2.5.tif,0.17944326231538
NoStretch0000494400Seed1_stretchCount0_sigma2.5.tif,0.118852207396544
NoStretch0000499200Seed1_stretchCount0_sigma2.5.tif,0.0985490952328523
NoStretch0000504000Seed1_stretchCount0_sigma2.5.tif,0.166710965681002
NoStretch0000508800Seed1_stretchCount0_sigma2.5.tif,-0.0223161107360045
NoStretch0000513600Seed1_stretchCount0_sigma2.5.tif,-0.044138860855399
NoStretch0000518400Seed1_stretchCount0_sigma2.5.tif,0.117410275293722
NoStretch0000523200Seed1_stretchCount0_sigma2.5.tif,0.305335020881026
NoStretch0000528000Seed1_stretchCount0_sigma2.5.tif,-0.0506534262666255
NoStretch0000532800Seed1_stretchCount0_sigma2.5.tif,-0.148991301959463
NoStretch0000537600Seed1_stretchCount0_sigma2.5.tif,-0.0250890166640259
NoStretch0000542400Seed1_stretchCount0_sigma2.5.tif,0.01164078421661
NoStretch0000547200Seed1_stretchCount0_sigma2.5.tif,0.147043200589074
NoStretch0000552000Seed1_stretchCount0_sigma2.5.tif,-0.0617102401204977
NoStretch0000556800Seed1_stretchCount0_sigma2.5.tif,0.0299448100523075
NoStretch0000561600Seed1_stretchCount0_sigma2.5.tif,0.000885312521829607
NoStretch0000566400Seed1_stretchCount0_sigma2.5.tif,0.178727996492402
NoStretch0000571200Seed1_stretchCount0_sigma2.5.tif,-0.156686420248301
NoStretch0000576000Seed1_stretchCount0_sigma2.5.tif,-0.0581652127858056
NoStretch0000580800Seed1_stretchCount0_sigma2.5.tif,0.0986161483507138
NoStretch0000585600Seed1_stretchCount0_sigma2.5.tif,0.129584621524279
NoStretch0000590400Seed1_stretchCount0_sigma2.5.tif,0.144032222159435
NoStretch0000595200Seed1_stretchCount0_sigma2.5.tif,0.177102184163307
NoStretch0000600000Seed1_stretchCount0_sigma2.5.tif,-0.0213761244465436
NoStretch0000604800Seed1_stretchCount0_sigma2.5.tif,0.10501583081527
NoStretch0000609600Seed1_stretchCount0_sigma2.5.tif,-0.157764302669163
NoStretch0000614400Seed1_stretchCount0_sigma2.5.tif,-0.0490440489810711
NoStretch0000619200Seed1_stretchCount0_sigma2.5.tif,-0.0716980561962825
NoStretch0000624000Seed1_stretchCount0_sigma2.5.tif,-0.0184843836485558
NoStretch0000628800Seed1_stretchCount0_sigma2.5.tif,-0.0746828283558616
NoStretch0000633600Seed1_stretchCount0_sigma2.5.tif,0.0100794584652927
NoStretch0000638400Seed1_stretchCount0_sigma2.5.tif,0.125665908357599
NoStretch0000643200Seed1_stretchCount0_sigma2.5.tif,0.122282001801446
NoStretch0000648000Seed1_stretchCount0_sigma2.5.tif,0.244742491846275
NoStretch0000652800Seed1_stretchCount0_sigma2.5.tif,0.143100331592804
NoStretch0000657600Seed1_stretchCount0_sigma2.5.tif,0.328942843566132
NoStretch0000662400Seed1_stretchCount0_sigma2.5.tif,0.36452902703637
NoStretch0000667200Seed1_stretchCount0_sigma2.5.tif,0.448513635522032
NoStretch0000672000Seed1_stretchCount0_sigma2.5.tif,0.466473164960756
NoStretch0000676800Seed1_stretchCount0_sigma2.5.tif,0.354938891084071
NoStretch0000681600Seed1_stretchCount0_sigma2.5.tif,0.443080920642102
NoStretch0000686400Seed1_stretchCount0_sigma2.5.tif,0.464908983317427
NoStretch0000691200Seed1_stretchCount0_sigma2.5.tif,0.398087093825381
NoStretch0000696000Seed1_stretchCount0_sigma2.5.tif,-0.239788635125825
NoStretch0000700800Seed1_stretchCount0_sigma2.5.tif,0.29155964994206
NoStretch0000705600Seed1_stretchCount0_sigma2.5.tif,0.0346563010198054
NoStretch0000710400Seed1_stretchCount0_sigma2.5.tif,0.456511638592337
NoStretch0000715200Seed1_stretchCount0_sigma2.5.tif,0.582330887190375
NoStretch0000720000Seed1_stretchCount0_sigma2.5.tif,0.574785148873927
NoStretch0000724800Seed1_stretchCount0_sigma2.5.tif,0.506495212493131
NoStretch0000729600Seed1_stretchCount0_sigma2.5.tif,0.650147362213187
NoStretch0000734400Seed1_stretchCount0_sigma2.5.tif,0.580711918550143
NoStretch0000739200Seed1_stretchCount0_sigma2.5.tif,0.593977968467957
NoStretch0000744000Seed1_stretchCount0_sigma2.5.tif,0.615496207133583
NoStretch0000748800Seed1_stretchCount0_sigma2.5.tif,0.480841682037557
NoStretch0000753600Seed1_stretchCount0_sigma2.5.tif,0.224585630289639
NoStretch0000758400Seed1_stretchCount0_sigma2.5.tif,0.491158136118639
NoStretch0000763200Seed1_stretchCount0_sigma2.5.tif,0.285369549240787
NoStretch0000768000Seed1_stretchCount0_sigma2.5.tif,0.461698520759507
NoStretch0000772800Seed1_stretchCount0_sigma2.5.tif,0.581592635479308
NoStretch0000777600Seed1_stretchCount0_sigma2.5.tif,0.58227910790647
NoStretch0000782400Seed1_stretchCount0_sigma2.5.tif,0.433980077355446
NoStretch0000787200Seed1_stretchCount0_sigma2.5.tif,0.152424956098466
NoStretch0000792000Seed1_stretchCount0_sigma2.5.tif,0.36338763191307
NoStretch0000796800Seed1_stretchCount0_sigma2.5.tif,0.505951581979137
NoStretch0000801600Seed1_stretchCount0_sigma2.5.tif,0.447887462206973
NoStretch0000806400Seed1_stretchCount0_sigma2.5.tif,0.491367360844645
NoStretch0000811200Seed1_stretchCount0_sigma2.5.tif,0.465429877299707
NoStretch0000816000Seed1_stretchCount0_sigma2.5.tif,-0.0329996648768157
NoStretch0000820800Seed1_stretchCount0_sigma2.5.tif,-0.00980086405808062
NoStretch0000825600Seed1_stretchCount0_sigma2.5.tif,0.505637941795752
NoStretch0000830400Seed1_stretchCount0_sigma2.5.tif,0.432228547902956
NoStretch0000835200Seed1_stretchCount0_sigma2.5.tif,0.477515064097447
NoStretch0000840000Seed1_stretchCount0_sigma2.5.tif,0.461162038038789
NoStretch0000844800Seed1_stretchCount0_sigma2.5.tif,0.416662530608845
NoStretch0000849600Seed1_stretchCount0_sigma2.5.tif,0.379822722123438
NoStretch0000854400Seed1_stretchCount0_sigma2.5.tif,0.281859543203947
NoStretch0000859200Seed1_stretchCount0_sigma2.5.tif,0.364470440312794
NoStretch0000864000Seed1_stretchCount0_sigma2.5.tif,0.060568480018994
NoStretch0000868800Seed1_stretchCount0_sigma2.5.tif,0.405582446680341
NoStretch0000873600Seed1_stretchCount0_sigma2.5.tif,0.319610060969385
NoStretch0000878400Seed1_stretchCount0_sigma2.5.tif,0.0885942892810259
NoStretch0000883200Seed1_stretchCount0_sigma2.5.tif,0.058119387585669
NoStretch0000888000Seed1_stretchCount0_sigma2.5.tif,0.470592455863679
NoStretch0000892800Seed1_stretchCount0_sigma2.5.tif,0.503629674924965
NoStretch0000897600Seed1_stretchCount0_sigma2.5.tif,0.493164359113785
NoStretch0000902400Seed1_stretchCount0_sigma2.5.tif,0.589781161591754
NoStretch0000907200Seed1_stretchCount0_sigma2.5.tif,0.422293584102199
NoStretch0000912000Seed1_stretchCount0_sigma2.5.tif,0.468167058560425
NoStretch0000916800Seed1_stretchCount0_sigma2.5.tif,0.0478364550341446
NoStretch0000921600Seed1_stretchCount0_sigma2.5.tif,0.515462511780768
NoStretch0000926400Seed1_stretchCount0_sigma2.5.tif,0.337937911952265
NoStretch0000931200Seed1_stretchCount0_sigma2.5.tif,0.233616806448788
NoStretch0000936000Seed1_stretchCount0_sigma2.5.tif,0.29424080500272
NoStretch0000940800Seed1_stretchCount0_sigma2.5.tif,0.4769128132924
NoStretch0000945600Seed1_stretchCount0_sigma2.5.tif,0.284343227419154
NoStretch0000950400Seed1_stretchCount0_sigma2.5.tif,0.208989552180559
NoStretch0000955200Seed1_stretchCount0_sigma2.5.tif,0.0533236332026086
