file_name,median_order_parameter
NoStretch0000300000Seed1_stretchCount0_sigma2.5.tif,0.0919950243056267
NoStretch0000304800Seed1_stretchCount0_sigma2.5.tif,0.0644387411706664
NoStretch0000309600Seed1_stretchCount0_sigma2.5.tif,-0.0379582874520828
NoStretch0000314400Seed1_stretchCount0_sigma2.5.tif,-0.0235337766065487
NoStretch0000319200Seed1_stretchCount0_sigma2.5.tif,0.216505913817447
NoStretch0000324000Seed1_stretchCount0_sigma2.5.tif,0.0705011662345624
NoStretch0000328800Seed1_stretchCount0_sigma2.5.tif,-0.011296180129062
NoStretch0000333600Seed1_stretchCount0_sigma2.5.tif,-0.011275150859571
NoStretch0000338400Seed1_stretchCount0_sigma2.5.tif,0.0473321175853104
NoStretch0000343200Seed1_stretchCount0_sigma2.5.tif,0.0227665530925855
NoStretch0000348000Seed1_stretchCount0_sigma2.5.tif,0.0658303453873679
NoStretch0000352800Seed1_stretchCount0_sigma2.5.tif,-0.0982336477217489
NoStretch0000357600Seed1_stretchCount0_sigma2.5.tif,-0.0279498385372458
NoStretch0000362400Seed1_stretchCount0_sigma2.5.tif,0.116149540663237
NoStretch0000367200Seed1_stretchCount0_sigma2.5.tif,-0.0529229301475314
NoStretch0000372000Seed1_stretchCount0_sigma2.5.tif,0.0131329828469594
NoStretch0000376800Seed1_stretchCount0_sigma2.5.tif,-0.065547957612568
NoStretch0000381600Seed1_stretchCount0_sigma2.5.tif,0.0749366037228882
NoStretch0000386400Seed1_stretchCount0_sigma2.5.tif,0.0859432691591384
NoStretch0000391200Seed1_stretchCount0_sigma2.5.tif,0.11696619719999
NoStretch0000396000Seed1_stretchCount0_sigma2.5.tif,0.086919251974466
NoStretch0000400800Seed1_stretchCount0_sigma2.5.tif,-0.0232381244773128
NoStretch0000405600Seed1_stretchCount0_sigma2.5.tif,0.00768870423114698
NoStretch0000410400Seed1_stretchCount0_sigma2.5.tif,0.162774172680839
NoStretch0000415200Seed1_stretchCount0_sigma2.5.tif,-0.0618875989111177
NoStretch0000420000Seed1_stretchCount0_sigma2.5.tif,0.076142592320668
NoStretch0000424800Seed1_stretchCount0_sigma2.5.tif,0.194280438911209
NoStretch0000429600Seed1_stretchCount0_sigma2.5.tif,0.0510890714902957
NoStretch0000434400Seed1_stretchCount0_sigma2.5.tif,0.36597109258738
NoStretch0000439200Seed1_stretchCount0_sigma2.5.tif,0.298485470351078
NoStretch0000444000Seed1_stretchCount0_sigma2.5.tif,0.21182895018444
NoStretch0000448800Seed1_stretchCount0_sigma2.5.tif,-0.0683471999593067
NoStretch0000453600Seed1_stretchCount0_sigma2.5.tif,0.0526225099243478
NoStretch0000458400Seed1_stretchCount0_sigma2.5.tif,0.0327686585205482
NoStretch0000463200Seed1_stretchCount0_sigma2.5.tif,0.0667328883709092
NoStretch0000468000Seed1_stretchCount0_sigma2.5.tif,-0.00817201789397115
NoStretch0000472800Seed1_stretchCount0_sigma2.5.tif,0.00252089262572391
NoStretch0000477600Seed1_stretchCount0_sigma2.5.tif,0.0337696028291145
NoStretch0000482400Seed1_stretchCount0_sigma2.5.tif,-0.00178721719020325
NoStretch0000487200Seed1_stretchCount0_sigma2.5.tif,0.000278433699841762
NoStretch0000489600Seed1_stretchCount0_sigma2.5.tif,0.214164492668757
NoStretch0000494400Seed1_stretchCount0_sigma2.5.tif,0.121070398856521
NoStretch0000499200Seed1_stretchCount0_sigma2.5.tif,0.119019496580766
NoStretch0000504000Seed1_stretchCount0_sigma2.5.tif,-0.150265992271913
NoStretch0000508800Seed1_stretchCount0_sigma2.5.tif,0.149831966093673
NoStretch0000513600Seed1_stretchCount0_sigma2.5.tif,0.0344392814835799
NoStretch0000518400Seed1_stretchCount0_sigma2.5.tif,0.121068595613526
NoStretch0000523200Seed1_stretchCount0_sigma2.5.tif,0.238341293808334
NoStretch0000528000Seed1_stretchCount0_sigma2.5.tif,0.0402020949455184
NoStretch0000532800Seed1_stretchCount0_sigma2.5.tif,0.00893282718455762
NoStretch0000537600Seed1_stretchCount0_sigma2.5.tif,-0.0333047266457503
NoStretch0000542400Seed1_stretchCount0_sigma2.5.tif,0.00438133880091018
NoStretch0000547200Seed1_stretchCount0_sigma2.5.tif,0.0726178190680533
NoStretch0000552000Seed1_stretchCount0_sigma2.5.tif,-0.010552001411518
NoStretch0000556800Seed1_stretchCount0_sigma2.5.tif,-0.0245139187606953
NoStretch0000561600Seed1_stretchCount0_sigma2.5.tif,0.101564020013692
NoStretch0000566400Seed1_stretchCount0_sigma2.5.tif,-0.0634232012094408
NoStretch0000571200Seed1_stretchCount0_sigma2.5.tif,0.0247920201300559
NoStretch0000576000Seed1_stretchCount0_sigma2.5.tif,0.00462919878414608
NoStretch0000580800Seed1_stretchCount0_sigma2.5.tif,0.089045385353573
NoStretch0000585600Seed1_stretchCount0_sigma2.5.tif,-0.0854728814469708
NoStretch0000590400Seed1_stretchCount0_sigma2.5.tif,-0.0155028393159974
NoStretch0000595200Seed1_stretchCount0_sigma2.5.tif,0.0802624346210568
NoStretch0000600000Seed1_stretchCount0_sigma2.5.tif,0.0396237919075441
NoStretch0000604800Seed1_stretchCount0_sigma2.5.tif,0.0335533909418589
NoStretch0000609600Seed1_stretchCount0_sigma2.5.tif,-0.228748170654639
NoStretch0000614400Seed1_stretchCount0_sigma2.5.tif,0.194966089132993
NoStretch0000619200Seed1_stretchCount0_sigma2.5.tif,-0.0719438660729623
NoStretch0000624000Seed1_stretchCount0_sigma2.5.tif,0.0398370819902874
NoStretch0000628800Seed1_stretchCount0_sigma2.5.tif,-0.00877290016005522
