median_order_parameter
0.0138934358497504
-0.0218318755257543
0.114617447694196
-0.177604905585266
0.0342645069795097
0.116566620572736
0.0330815341233538
-0.0578626999898249
0.00452965152301765
0.0338155058124278
0.024243598207932
0.211640303211497
0.102574092342257
-0.0395242259720417
0.00650476505204034
-0.0465390147360412
0.00206904660996404
-0.0196693067841166
0.0284317765608867
0.115285137742334
0.148636573223746
0.0372556140787438
0.0888312856392597
0.023503097883945
0.000998244240460577
0.150483088467887
0.177483798307241
0.0518400823152159
0.112383629493171
-0.0136801402424896
0.0242649137559541
0.0206259728578836
0.0239505219018463
-0.0173248378280564
0.00816084616103174
-0.00891081649362169
0.013569676190598
0.180615724077012
0.229262167086412
0.13047724993948
0.116497249641985
0.136318425594946
-0.00804439206981261
-0.0559075856706333
0.103035129073406
-0.0626225389547768
0.00549872387910655
0.041154335141741
0.00799961395266968
0.102966758901277
0.0259897302751133
-0.0279225398185028
0.117420252925986
-0.0641079586010833
0.0488852909913553
0.210826729058802
-0.0557018504653121
-0.0835180209219883
0.224772384894177
0.00626240951126483
-0.0173915343272972
-0.131081596171377
-0.122588578761859
-0.0115269310591806
-0.0540094191640772
-0.234474148391927
0.0642723116837418
-0.0771116509220737
-0.0197918547171916
-0.0987518922993517
-0.179155618381263
-0.0576555737922478
0.319984515667674
0.0122225006662678
-0.0369185744664432
-0.0636663449267812
0.0692590769606022
0.26705245597116
0.241456232356036
0.234026739012375
0.205770775002159
-0.00235209453654367
-0.0535512865955763
-0.00429535513177903
0.16308567462434
0.0457650777925851
0.0757470431038785
0.030744504261755
0.0444256507046148
0.123064268430409
0.00385475071262709
0.142309331423257
0.0634281247024465
0.297250231887665
0.167669046835309
0.163025999761845
-0.019314209067788
0.0471238189316715
0.1619599011386
0.101986106301066
0.0767426763464515
0.14414847397166
-0.0228165850927523
-0.0643309962811172
-0.0255986932997591
-0.036040091929519
0.0457200442613014
-0.0109596674321248
-0.0490916654416269
0.0379835291139572
-0.0523126750237243
0.0889102230736569
0.020693620267111
0.0143462232228726
0.0379343687170174
-0.0656003139591868
0.0524316799402886
0.015323488112313
0.0048321286538322
-0.0208336863693704
0.250994049577924
-0.0372428694579841
-0.0867013264226177
-0.0509408854224884
-0.00460428818552105
-0.0508153944238127
0.113727717457378
-0.0280763043542938
-0.0278090198490706
-0.0300454038289791
0.211695501880866
0.144310142515987
0.166978430759949
0.244012239744206
-0.034590707538866
0.157032949215648
0.0264802049269757
-0.01131941486497
-0.0193521240976695
0.276906269029351
0.104304318019201
-0.0107942664543493
-0.0922367186263177
-0.131828445650419
-0.0657439756034913
-0.169782950820851
-0.0521180501245646
0.0834442114497035
0.00758555656852583
0.140788389594945
-0.1093366960872
0.124445227784413
0.140444231360295
0.141616716513685
-0.0297543581397569
0.00984135595819641
0.36719506086981
-0.0369362763249808
0.080171677700964
0.179124885534282
0.361252332221585
0.0521852509495643
0.0112166567700992
-0.20656756046142
-0.0589784679650088
-0.140707918089128
-0.209531158684156
-0.0478219040426389
-0.125348247909695
-0.0883466465224798
-0.0360906614876687
0.160355109862065
-0.222870032897704
-0.0244523664975737
0.28579732722888
-0.0110622863661085
-0.245062349166712
0.342565956264589
-0.0129027587578312
-0.131487574763111
0.233135965953985
