Time RateMons NumMons LargestComp 
0.0 -0.0014705882352941176 45.0 6194.0
2040.0 0.0 42.0 6200.0
4080.0 -0.0004901960784313725 42.0 6200.0
6120.0 0.0 41.0 6202.0
8160.0 -0.0004901960784313725 41.0 6202.0
10200.0 0.0 40.0 6210.0
12240.0 0.0004901960784313725 40.0 6210.0
14280.0 0.0 41.0 6192.0
16320.0 0.0 41.0 6192.0
18360.0 0.0 41.0 6188.0
20400.0 0.0 41.0 6188.0
22440.0 0.0 41.0 6188.0
24480.0 -0.000980392156862745 41.0 6188.0
26520.0 -0.0004901960784313725 39.0 6192.0
28560.0 0.0004901960784313725 38.0 6194.0
30600.0 0.0 39.0 6192.0
32640.0 0.0 39.0 6192.0
34680.0 0.0 39.0 6192.0
36720.0 0.0 39.0 6188.0
38760.0 0.0 39.0 6184.0
40800.0 0.0 39.0 6184.0
42840.0 0.0 39.0 6184.0
44880.0 -0.0004901960784313725 39.0 6184.0
46920.0 -0.000980392156862745 38.0 6186.0
48960.0 -0.0004901960784313725 36.0 6190.0
51000.0 0.0004901960784313725 35.0 6192.0
53040.0 0.0004901960784313725 36.0 6182.0
55080.0 0.0004901960784313725 37.0 6162.0
57120.0 0.0 38.0 6148.0
59160.0 -0.0004901960784313725 38.0 6148.0
61200.0 -0.00196078431372549 37.0 6142.0
63240.0 0.0 33.0 6150.0
65280.0 0.0 33.0 6150.0
67320.0 0.0 33.0 6142.0
69360.0 -0.0004901960784313725 33.0 6146.0
71400.0 0.0 32.0 6148.0
73440.0 0.0 32.0 6148.0
75480.0 0.0 32.0 6148.0
77520.0 0.0 32.0 6148.0
79560.0 -0.00196078431372549 32.0 6126.0
81600.0 0.0 28.0 6130.0
83640.0 -0.0004901960784313725 28.0 6130.0
85680.0 0.0 27.0 6138.0
87720.0 0.0 27.0 6138.0
89760.0 0.0 27.0 6142.0
91800.0 0.0 27.0 6142.0
93840.0 0.000980392156862745 27.0 6142.0
95880.0 0.000980392156862745 29.0 6142.0
97920.0 0.0 31.0 6128.0
99960.0 -0.000980392156862745 31.0 6122.0
102000.0 -0.0004901960784313725 29.0 6126.0
104040.0 0.0 28.0 6128.0
106080.0 0.0 28.0 6134.0
108120.0 -0.0014705882352941176 28.0 6134.0
110160.0 0.0 25.0 6140.0
112200.0 0.000980392156862745 25.0 6136.0
114240.0 0.0004901960784313725 27.0 6132.0
116280.0 0.0 28.0 6130.0
118320.0 0.0 28.0 6130.0
120360.0 -0.0004901960784313725 28.0 6130.0
122400.0 -0.0004901960784313725 27.0 6132.0
124440.0 -0.0004901960784313725 26.0 6134.0
126480.0 0.0 25.0 6170.0
128520.0 0.0 25.0 6170.0
130560.0 0.0004901960784313725 25.0 6158.0
132600.0 0.0004901960784313725 26.0 6152.0
134640.0 0.0 27.0 6150.0
136680.0 0.000980392156862745 27.0 6142.0
138720.0 0.0004901960784313725 29.0 6130.0
140760.0 -0.0004901960784313725 30.0 6110.0
142800.0 0.0 29.0 6116.0
144840.0 -0.0004901960784313725 29.0 6120.0
146880.0 -0.0004901960784313725 28.0 6122.0
148920.0 0.0 27.0 6124.0
150960.0 0.0014705882352941176 27.0 6124.0
153000.0 0.0004901960784313725 30.0 6118.0
155040.0 0.0 31.0 6078.0
157080.0 0.0004901960784313725 31.0 6074.0
159120.0 0.0 32.0 6064.0
161160.0 -0.000980392156862745 32.0 6062.0
163200.0 -0.0004901960784313725 30.0 6074.0
165240.0 -0.0004901960784313725 29.0 6082.0
167280.0 0.0 28.0 6110.0
169320.0 0.0004901960784313725 28.0 6110.0
171360.0 0.0 29.0 6064.0
173400.0 0.0 29.0 6064.0
175440.0 0.0 29.0 6064.0
177480.0 0.0 29.0 6042.0
179520.0 -0.0004901960784313725 29.0 6038.0
181560.0 -0.0014705882352941176 28.0 6040.0
183600.0 -0.0004901960784313725 25.0 6058.0
185640.0 0.0 24.0 6070.0
187680.0 -0.0004901960784313725 24.0 6082.0
189720.0 0.0 23.0 6092.0
191760.0 0.0 23.0 6092.0
193800.0 0.0004901960784313725 23.0 6086.0
195840.0 0.0 24.0 6086.0
197880.0 0.0 24.0 6086.0
199920.0 -0.0004901960784313725 24.0 6070.0
201960.0 0.0 23.0 6070.0
204000.0 0.0 23.0 6116.0
206040.0 -0.0014705882352941176 23.0 6116.0
208080.0 0.0 20.0 6146.0
210120.0 0.000980392156862745 20.0 6146.0
212160.0 0.0 22.0 6130.0
214200.0 0.0 22.0 6124.0
216240.0 0.000980392156862745 22.0 6124.0
218280.0 0.0 24.0 6120.0
220320.0 0.0 24.0 6108.0
222360.0 0.0 24.0 6108.0
224400.0 0.0 24.0 6116.0
226440.0 0.0 24.0 6116.0
228480.0 0.0 24.0 6122.0
230520.0 0.0 24.0 6122.0
232560.0 0.0004901960784313725 24.0 6122.0
234600.0 0.000980392156862745 25.0 6110.0
236640.0 0.0 27.0 6106.0
238680.0 0.0 27.0 6100.0
240720.0 -0.0014705882352941176 27.0 6100.0
242760.0 -0.000980392156862745 24.0 6106.0
244800.0 0.0 22.0 6126.0
246840.0 0.0 22.0 6136.0
248880.0 -0.0004901960784313725 22.0 6136.0
250920.0 0.0 21.0 6138.0
252960.0 0.0004901960784313725 21.0 6074.0
255000.0 0.0 22.0 6060.0
257040.0 0.0 22.0 6054.0
259080.0 -0.0004901960784313725 22.0 6048.0
261120.0 0.0 21.0 6050.0
263160.0 -0.0004901960784313725 21.0 6056.0
265200.0 0.0 20.0 6058.0
267240.0 0.0 20.0 6114.0
269280.0 0.0 20.0 6114.0
271320.0 0.000980392156862745 20.0 6114.0
273360.0 0.000980392156862745 22.0 6106.0
275400.0 0.0004901960784313725 24.0 6102.0
277440.0 0.0 25.0 6094.0
279480.0 -0.0014705882352941176 25.0 6094.0
281520.0 0.0 22.0 6100.0
283560.0 -0.0004901960784313725 22.0 6110.0
285600.0 0.0 21.0 6110.0
287640.0 0.0 21.0 6120.0
289680.0 0.0004901960784313725 21.0 6134.0
291720.0 0.000980392156862745 22.0 6118.0
293760.0 0.0 24.0 6102.0
295800.0 0.0 24.0 6082.0
297840.0 0.0 24.0 6072.0
299880.0 0.0 24.0 6072.0
301920.0 -0.0004901960784313725 24.0 6072.0
303960.0 0.0 23.0 6082.0
306000.0 0.0 23.0 6082.0
308040.0 -0.0004901960784313725 23.0 6094.0
310080.0 0.0 22.0 6102.0
312120.0 0.0004901960784313725 22.0 6094.0
314160.0 0.0004901960784313725 23.0 6074.0
316200.0 0.0004901960784313725 24.0 6064.0
318240.0 0.0 25.0 6062.0
320280.0 0.0 25.0 6054.0
322320.0 0.0 25.0 6054.0
324360.0 -0.0004901960784313725 25.0 6054.0
326400.0 -0.0004901960784313725 24.0 6088.0
328440.0 0.0 23.0 6100.0
330480.0 0.0004901960784313725 23.0 6114.0
332520.0 0.000980392156862745 24.0 6098.0
334560.0 0.0 26.0 6094.0
336600.0 0.0 26.0 6082.0
338640.0 0.0004901960784313725 26.0 6082.0
340680.0 -0.0004901960784313725 27.0 6080.0
342720.0 -0.0004901960784313725 26.0 6082.0
344760.0 0.0 25.0 6088.0
346800.0 -0.0004901960784313725 25.0 6088.0
348840.0 0.0 24.0 6102.0
350880.0 0.0004901960784313725 24.0 6102.0
352920.0 0.0 25.0 6092.0
354960.0 0.0 25.0 6092.0
357000.0 0.0 25.0 6092.0
359040.0 -0.000980392156862745 25.0 6092.0
361080.0 -0.0004901960784313725 23.0 6076.0
363120.0 0.0 22.0 6082.0
365160.0 -0.0004901960784313725 22.0 6082.0
367200.0 -0.000980392156862745 21.0 6096.0
369240.0 0.0 19.0 6100.0
371280.0 0.0004901960784313725 19.0 6100.0
