Time Avstress stdstress 
0 -0.10130822681520274 0.0013326127425586658
12 -0.06827633012189951 0.01384298803661909
24 -0.012754412091204781 0.013142916180585126
36 -0.056988959973949045 0.012050426010656003
48 -0.03521880635482662 0.014441879940205122
60 -0.03449960714921075 0.004353192274253582
72 -0.034532424245129756 0.02431568827671065
84 -0.04053271902877384 0.01685316046606478
96 -0.02645158717268017 0.025859333323869037
108 -0.04165795844593133 0.010932340676881097
120 -0.03937603667673431 0.014504701956368897
132 -0.03516365299970396 0.007988814252698328
144 -0.058399632162693 0.016208032739506342
156 -0.023426938120168477 0.015792576393697997
168 -0.04972308835848691 0.008218130954926812
180 -0.022618898058471264 0.008846465292435834
192 -0.038773761596256465 0.010671111656750372
204 -0.02907283266780509 0.01802458074092606
216 -0.05324349446106761 0.016413793945686275
228 -0.042138730403710134 0.01894288821188697
240 -0.045634380463034634 0.010931540761179314
252 -0.02756387442642276 0.012353576317334698
264 -0.03505173414373383 0.018492451473036093
276 -0.05033704677385438 0.023308936518460353
288 -0.031979094722683975 0.02123383886545928
300 -0.025066088434375196 0.014970945561127671
312 -0.043726312760696766 0.017957366903036856
324 -0.038834644996760634 0.030049827852203306
336 -0.021975297742712327 0.016819221080099193
348 -0.05411553240536082 0.017027622353826412
360 -0.027637388217593525 0.02811308735310986
372 -0.04201104932936063 0.012822124126280096
384 -0.03955593759615962 0.021987182220843417
396 -0.02803038362160103 0.020510814105004695
408 -0.04344504943435451 0.026546969140314614
420 -0.045033443546372016 0.022158183311504615
432 -0.047404422391673445 0.015243741683784789
444 -0.016122622943505638 0.02532940305653012
456 -0.05410393848586729 0.014722030676281242
468 -0.042436354166999035 0.007037399369026602
480 -0.03436313724188052 0.019338668645100688
492 -0.04287620235951131 0.010267190306151388
504 -0.043081066885960584 0.013509607816696504
516 -0.043937562032818026 0.015241546449645099
528 -0.04076197524326922 0.012923819231512276
540 -0.05410439301534886 0.01818091237238836
552 -0.027031269756886418 0.024925622328493557
564 -0.046360028085223444 0.011457297573229079
576 -0.03920055063997425 0.029606177880572054
588 -0.04388757089076858 0.013367279981027852
600 -0.05820147287395878 0.026313688221269477
612 -0.02191004525974392 0.019219381019471748
624 -0.044745175380237014 0.015556952706817251
636 -0.036586339226516044 0.01751529013574538
648 -0.05458957602459336 0.009751503888422632
660 -0.03648201748689165 0.00792592647415595
672 -0.03574064713733168 0.013289101064411488
684 -0.060847878422831465 0.009706751063609215
696 -0.03786020837848318 0.019928219104897442
708 -0.029232864878334777 0.006169788457341298
720 -0.04311324941034324 0.011847003833016316
732 -0.04291271361008044 0.014874917526368077
744 -0.0393907710715026 0.012243207063235124
756 -0.05065641893286728 0.02027809072322049
768 -0.056979771571051926 0.01180477534524139
780 -0.04882432753440909 0.023924044285919925
792 -0.027634369447250274 0.013719407941798305
804 -0.05537295140880675 0.026589137016491383
816 -0.04128859306375662 0.018213504879307292
828 -0.04031058020205642 0.012164751218411807
840 -0.040628663083809594 0.025565409611250325
852 -0.04371253601828794 0.019039363386220615
864 -0.03201522306556701 0.01554008588703728
876 -0.05401568357329999 0.010548753818804293
888 -0.05301172611490481 0.01479651944519109
900 -0.047446783732351366 0.010237012498525372
912 -0.04219374005203085 0.019398711383124188
924 -0.03372805556717236 0.015403249305274536
936 -0.042117328435722745 0.015119973225909272
948 -0.05182755958259952 0.033439948787416976
960 -0.036207826818768156 0.016996279365575944
972 -0.05956666006856372 0.0143383505003053
984 -0.058592471972131493 0.015141278466761885
996 -0.0365211950427349 0.012660602116285133
1008 -0.044441154578525016 0.013033335050981967
1020 -0.04750165068080334 0.02023012389094909
1032 -0.049066948087243344 0.022955181038316372
1044 -0.040503983970544534 0.016635507248760072
1056 -0.04117228365573794 0.016563069895192777
1068 -0.04632365733952292 0.019882133536198405
1080 -0.04664620540548931 0.013355617554120779
1092 -0.03249423286480469 0.0053134387554453965
1104 -0.06699560071541524 0.01520112138811497
1116 -0.03877437236552693 0.017606151224429985
1128 -0.03704617665568244 0.01817645496225216
1140 -0.04117720107496708 0.013298513849186842
1152 -0.05420770289732928 0.015045382289998086
1164 -0.04252778849112191 0.013910228040799945
1176 -0.04701682617828086 0.014143024281837977
1188 -0.05375937171040737 0.02340750771566048
1200 -0.06038566544884314 0.02001135375655346
