Time Avstress stdstress 
0 -0.10126507835499136 0.0016783485441256686
124 -0.04480107375662849 0.021865335530406507
248 -0.05069726892487251 0.026340959899466422
372 -0.041883331328503755 0.01250263035992416
496 -0.05428053122642949 0.013517820988880033
620 -0.04312025786780279 0.015142075170221148
744 -0.0541534185463731 0.019845698105202723
868 -0.04899199093325951 0.011760027208526189
992 -0.04950250392707841 0.0207353881446221
1116 -0.04704900711000698 0.0170581250764504
1240 -0.0512568899416881 0.028367869391764906
1364 -0.058358818357468784 0.011724517276213526
1488 -0.05569143976504681 0.01867058608438411
1612 -0.0324517311796106 0.017365596356167776
1736 -0.038868875095129214 0.013230510394567262
1860 -0.05396472931338773 0.014866352825088308
1984 -0.042738253739270066 0.006539976590250796
2108 -0.04323761644890992 0.018850456256288263
2232 -0.061932012819085 0.01637361436131887
2356 -0.05736667277401013 0.018741007791331612
2480 -0.04892225928565001 0.008826374156194625
2604 -0.035558225373660685 0.01990595456776115
2728 -0.04619670454601344 0.01699088764474062
2852 -0.049292267798366866 0.010210142823036993
2976 -0.05525669583762735 0.014172254731145964
3100 -0.04562689711311841 0.006103006529788145
3224 -0.04744274865578655 0.014794945230958758
3348 -0.043804047911797706 0.03064575869077032
3472 -0.050608923208801344 0.013208645634832159
3596 -0.04749276796818187 0.021273466233372635
3720 -0.051984185500167986 0.00924277440779911
3844 -0.044623564352104496 0.0050380368151926895
3968 -0.056539003711551114 0.018228278673009544
4092 -0.050614088756164514 0.025369050254288674
4216 -0.03971434191799158 0.01174205736132893
4340 -0.05446304429118319 0.02553142074767805
4464 -0.05117307883309845 0.017595029797396803
4588 -0.04567809630155057 0.021808542652100176
4712 -0.0354000479232699 0.011202352842690106
4836 -0.04079723693371341 0.015763991784485565
4960 -0.03745809314291078 0.015993327435389403
5084 -0.03822151734080517 0.01218065583490413
5208 -0.07396398694498021 0.018063625513552145
5332 -0.034826736945006966 0.01509466840115581
5456 -0.05961292513387975 0.011259483584314181
5580 -0.04594412994548483 0.020156062375583025
5704 -0.07006377232234323 0.013302089886728052
5828 -0.040759492579801083 0.017740993011917686
5952 -0.037301320341307995 0.012327301192076735
6076 -0.050162368554172304 0.020429220850854322
6200 -0.051070698990199975 0.014691198899598655
6324 -0.044965166190802375 0.015473444839968716
6448 -0.046154553784806415 0.023443295005312545
6572 -0.05242715631671984 0.014044034902004407
6696 -0.05159232559065377 0.008260910760386622
6820 -0.04735939191737359 0.006235116677412887
6944 -0.05419214678961834 0.012397908290803812
7068 -0.061895292072957075 0.010291583421933708
7192 -0.051299825931954854 0.023433881003561884
7316 -0.043486092811401235 0.0157172500249465
7440 -0.054939652394557004 0.008613051078800818
7564 -0.04421295527212294 0.019696297296817173
