Time Avstress
0 -0.10191493131951919
110 -0.05124148725093284
220 -0.04149342646172984
330 -0.07565415725454862
440 -0.05590339555295316
550 -0.04037093288373955
660 -0.042198338081837865
770 -0.06643483126854295
880 -0.051639593811739326
990 -0.055227459537947526
1100 -0.04913867958345807
1210 -0.06733568250657038
1320 -0.06106223364463091
1430 -0.09350034440931584
1540 -0.06324205683915445
1650 -0.03508513570015592
1760 -0.06812926538194171
1870 -0.028704539145746687
1980 -0.04265268209526122
2090 -0.06311496226588205
2200 -0.05283907549307115
2310 -0.04138111535353781
2420 -0.060128399353865256
2530 -0.0263465869275045
2640 -0.03433952776230742
2750 -0.030151367943983893
2860 -0.016191197570257845
2970 -0.039321969790577255
3080 -0.07076068338376929
3190 -0.043315337201245495
3300 -0.0575742850318009
3410 -0.01869066051503151
3520 -0.03404354417196213
3630 -0.024623973723838895
3740 -0.03426686460406973
3850 -0.04487460511275945
3960 -0.06030728712282552
4070 -0.08133478255784947
4180 -0.04161691781770753
4290 -0.05384286678885031
4400 -0.03420740557104778
4510 -0.032821958691191484
4620 -0.019775850998706275
4730 -0.04669044372575537
4840 -0.03947580368098733
4950 -0.029750789517027552
5060 -0.05316101015412793
5170 -0.0574778738793541
5280 -0.016821809127626028
5390 -0.05486078927289207
5500 -0.048504679808549056
5610 -0.05163169686286893
5720 -0.0567983114029292
5830 -0.029307614203551796
5940 -0.05592492012235147
6050 -0.05299288381281523
6160 -0.034247035455404126
6270 -0.061350490753147344
6380 -0.028260574084911266
6490 -0.07373761722233571
6600 -0.0472412758867091
6710 -0.0507906034102572
6820 -0.04818594791845872
6930 -0.05239467003343751
7040 -0.04251678277035398
7150 -0.03584698166679141
7260 -0.06703443780502043
7370 -0.018494692053645352
7480 -0.06772038545886445
7590 -0.05137241743712159
7700 -0.05840832884991336
7810 -0.06805669962128777
7920 -0.05624707333990355
8030 -0.015132591968041087
8140 -0.07005998748176102
8250 -0.07216934846059124
8360 -0.05866149696850421
8470 -0.04599421708301151
8580 -0.03292135341875386
8690 -0.05117087665011848
8800 -0.05569115834206758
8910 -0.04114122683683353
9020 -0.08091849540492621
9130 -0.049148283033140755
9240 -0.06286550865481047
9350 -0.026340191825642362
9460 -0.022251796223404546
9570 -0.06180467131452739
9680 -0.02703291663178305
9790 -0.03194265304769097
9900 -0.03598017361359761
10010 -0.03086846036177421
10120 -0.05552400635045878
10230 -0.02063474179564204
10340 -0.03867317174369197
10450 -0.021000358633515948
10560 -0.06282746346837914
10670 -0.05513679894548836
10780 -0.06640643809587737
10890 -0.08820753621529384
11000 -0.08905855826271943
11110 -0.05886726306536217
11220 -0.04602147137775238
11330 -0.04138982452068126
11440 -0.08105158894169238
11550 -0.06202779173461243
11660 -0.0653451925
11770 -0.046371373474330145
