Time Avstress
0 -0.10401404758412036
110 -0.04394920639078382
220 -0.039094168745534015
330 -0.07224352248179719
440 -0.06303523027268487
550 -0.04594815705516397
660 -0.030378600607267554
770 -0.04233617788822997
880 -0.0721383575606438
990 -0.05330661545243635
1100 -0.05401644517789786
1210 -0.04597719025426296
1320 -0.04121080056624421
1430 -0.02363547752189059
1540 -0.03044024130174945
1650 -0.048046857025589314
1760 -0.043887281532041376
1870 -0.04983859022786555
1980 -0.0655571260025058
2090 -0.06931054063454412
2200 -0.047409518793134806
2310 -0.04899898743213124
2420 -0.0447793220647383
2530 -0.03568689773602961
2640 -0.0777067939785301
2750 -0.035723466209182424
2860 -0.05181391708762072
2970 -0.04816295390202707
3080 -0.06387922876365869
3190 -0.06703535941078752
3300 -0.036104216458433
3410 -0.06676780746491592
3520 -0.04428836154026926
3630 -0.048080194258831824
3740 -0.053154730912104875
3850 -0.029551549121239553
3960 -0.06023760214457819
4070 -0.05850649737364856
4180 -0.03396294889926923
4290 -0.06702014548921843
4400 -0.01839507940331131
4510 -0.060456849072170624
4620 -0.05709287691634645
4730 -0.058818718827017426
4840 -0.07069224456955568
4950 -0.050627439535123296
5060 -0.07529258149336822
5170 -0.07798247156161764
5280 -0.040603613081351436
5390 -0.05856671457297694
5500 -0.06973590012185442
5610 -0.08224751924695328
5720 -0.05296654859608105
5830 -0.07417894867178595
5940 -0.06496674210947707
6050 -0.029795426591772763
6160 -0.037459977819808386
6270 -0.06903331147875176
6380 -0.06458938045984824
6490 -0.035046795804036295
6600 -0.04675149038647762
6710 -0.04996851172234133
6820 -0.03594602035190217
6930 -0.030784230757766526
7040 -0.07127262219000097
7150 -0.059440379203445054
7260 -0.04591113276165766
7370 -0.0468084289682102
7480 -0.04746602203098492
7590 -0.027816774372128344
7700 -0.07496220545637168
7810 -0.06202058514381141
7920 -0.03777393940368313
8030 -0.03264410536147907
8140 -0.06705149351911409
8250 -0.05451318658331951
8360 -0.04376246659402681
8470 -0.06985201835444076
8580 -0.01737656025490564
8690 -0.046654913026518134
8800 -0.03205818996578961
8910 -0.08254065189375627
9020 -0.03800692177219248
9130 -0.02539798264792406
9240 -0.048037985484984086
9350 -0.05935421789986513
9460 -0.04602117614035028
9570 -0.09408718409700795
9680 -0.04843028228016461
9790 -0.05876003287593348
9900 -0.06871267448276171
10010 -0.029766751551077997
10120 -0.07533301817961885
10230 -0.0469070793726069
10340 -0.02541315279598058
10450 -0.04046351640506462
10560 -0.03005624949864037
10670 -0.05575353707516091
10780 -0.07858644939056053
10890 -0.07291059772236706
11000 -0.03265451352158967
11110 -0.0694986991006991
11220 -0.0774449203243078
11330 -0.05928973895253922
11440 -0.07898151768392442
11550 -0.08657484604382122
11660 -0.019402880564585907
11770 -0.05649323471541924
11880 -0.03934174597315924
11990 -0.037909808240617605
12100 -0.02543773297070023
12210 -0.06246392622420348
12320 -0.04644529187410912
12430 -0.05092076545297437
12540 -0.053039308731687086
12650 -0.050896413060992476
12760 -0.05799626746757362
12870 -0.037140290464539934
12980 -0.06797712656833317
13090 -0.02470883690731658
13200 -0.019099296451335037
13310 -0.03718547166699589
13420 -0.04149762665031266
13530 -0.03663015373565442
13640 -0.03412359428240049
13750 -0.047175393718914604
13860 -0.05976738673357173
13970 -0.019379702616630818
14080 -0.028019902233956565
14190 -0.02232848348164545
14300 -0.05535468391197338
14410 -0.05124175502659096
14520 -0.044046141694848405
14630 -0.03944461567774852
14740 -0.07819925417808529
14850 -0.048767563468033535
14960 -0.067860992894479
15070 -0.06528010557990242
15180 -0.022841869917096032
15290 -0.03656451542125531
15400 -0.03315584546489664
15510 -0.03252380365658115
15620 -0.040317427967714765
15730 -0.01934898746181665
15840 -0.047430416187809285
15950 -0.047918027814707914
16060 -0.011207176076465132
16170 -0.0014050041146736513
16280 -0.041830199557919244
16390 -0.022310298565594456
16500 -0.049517205444049
16610 -0.005558329099641252
16720 -0.04603521516608973
16830 -0.02711285853358555
16940 -0.01639520023209282
17050 -0.024617222502887892
17160 -0.0499589595947944
17270 0.010809988760820071
17380 -0.005460313211703977
17490 -0.032398901233738106
17600 -0.03388604557409835
17710 -0.051831929219697946
17820 -0.01030216656956242
17930 -0.03890890517032568
18040 -0.010351772877219716
18150 -0.04267292930349344
18260 -0.027334942639933125
18370 -0.019762158210279063
18480 -0.021179621950507974
18590 -0.030454142817359343
18700 -0.050146509794148336
18810 -0.04646513324637474
18920 -0.048381185282965054
19030 -0.011999423214514644
19140 -0.057235546297529416
19250 0.0013092451294115597
19360 0.005749290820270399
19470 -0.06120376004979649
19580 -0.0037591172799055425
19690 -0.021462634804940203
19800 -0.042320650182027554
19910 -0.03772758817354793
20020 -0.021884862943825877
20130 -0.06111846759460166
20240 -0.048905188556624554
20350 -0.03975671168034481
20460 -0.007838872254231289
20570 -0.01720965484329218
20680 -0.04319372727937564
20790 -0.03818870115195506
20900 -0.028323822872149726
21010 -0.018947175275051922
21120 -0.016993661377650463
21230 -0.039986210525465374
21340 0.004190760252911603
21450 -0.032351916227235565
21560 -0.015895934172160897
21670 -0.052519240135641555
21780 0.01180825611070597
21890 -0.037906730342692416
22000 -0.01436373063074886
22110 -0.015913166729151943
22220 -0.012893266831638406
22330 -0.037665703485908246
22440 -6.77628168828305e-05
22550 -0.05519332218505047
22660 0.003191911179351691
22770 -0.020101243507775528
22880 -0.05955426422583623
22990 -0.019983563334812084
23100 -0.031098954050621946
23210 0.006071543752305411
23320 -0.04954875554844345
23430 -0.00622844525953477
23540 -0.033041481048148795
23650 -0.011885113501461243
23760 -0.02514005794968573
23870 -0.013229706753391895
23980 -0.00027793939428798865
24090 -0.012018312591389128
24200 -0.004360132695488185
24310 -0.0016492635625743957
24420 -0.04010686143678723
24530 -0.03801913693533565
24640 -0.013208543943479199
24750 -0.08141400823751671
24860 -0.011087626403696003
24970 -0.07418885423064124
25080 0.0007190407537360662
25190 -0.015259479753426826
25300 -0.028468165409766266
25410 -0.012173483677463928
25520 -0.011310128281010145
25630 -0.032578182656837706
25740 -0.00949853267782782
25850 -0.04488016923347994
25960 -0.02599651808646235
26070 -0.020337919575950842
26180 -0.006779483269383456
26290 -0.015377235734956132
26400 -0.046973976687118536
26510 -0.011606056456450345
26620 -0.05898091765710504
26730 -0.0094541814053578
26840 0.003394590268684574
26950 0.022391349072968587
27060 -0.04608248177650334
27170 -0.04734418802140448
27280 -0.025341602941450617
27390 -0.011174604343433304
27500 -0.022974936859113136
27500 -0.022974936859113136
27610 -0.0337336502288831
27720 -0.03356891808398277
27830 -0.015204632367427131
27940 0.011483984416153902
28050 -0.044800451990677725
28160 -0.026748438465912582
28270 -0.009433110315895657
28380 -1.0225574427980276e-05
28490 -0.02767952555725421
28600 0.004675629931153453
28710 -0.027672312441870177
28820 -0.01935912419977479
28930 -0.023477277409005272
29040 -0.03200786063605581
29150 -0.013485114028197208
29260 -0.014685615592489987
29370 -0.011506863344537776
29480 -0.03849450348660767
29590 -0.031983282456931265
29700 -0.016292599737440842
29810 -0.03651559074085101
29920 -0.015473069247427147
30030 -0.01352044267319565
30140 -0.01716144135814895
30250 -0.027479791554125676
30360 -0.025111710787709136
30470 -0.003159299133509163
30580 -0.0459773017811349
30690 -0.002560228746914239
30800 -0.018201002822899624
30910 -0.010628148801679801
31020 -0.0019550525838770735
31130 -0.0005167044380436504
31240 -0.021890274477544686
31350 -0.028605272051582916
31460 -0.019237906114752925
31570 -0.018902574845544945
31680 0.012128524658374582
31790 -0.02175578758898952
31900 0.016039382613836292
32010 -0.01843675173821904
32120 -0.011198667383609343
32230 -0.015114032298598234
32340 -0.024054370541159498
32450 -0.02540916776308642
32560 0.004212719634576421
32670 -0.05843761179626704
32780 -0.003257469988301858
32890 -0.027478624902247298
33000 -0.02742599621342046
33110 -0.003963408729144901
33220 -0.012052997297733185
33330 -0.025124973810129406
33440 -0.03754449312556054
33550 -0.011408280620180572
33660 -0.0361428069328858
33770 -0.03432485654857414
33880 -0.0063852273137768294
33990 -0.012465729105788564
34100 -0.003290784533068223
34210 -0.018792321006263022
34320 -0.019604665750068802
34430 -0.017168980841090534
34540 -0.007559750655938883
34650 0.0016165485321934477
34760 -0.006013773162912085
34870 -0.002204819959748714
34980 -0.026278865362310957
35090 -0.023064131386959553
35200 -0.03540646103205279
35310 -0.04009480475995161
35420 0.012544460073197483
35530 -0.022630352471115292
35640 0.012181086237054767
35750 -0.04001540993423177
35860 -0.036652958924637505
35970 -0.0238272820198198
36080 -0.02128869139386381
36190 0.01222429289412283
36300 -0.022933938126550122
36410 -0.04139464278081887
36520 -0.03262136313477077
36630 -0.01734894341648968
36740 0.002676829976314686
36850 -0.024093202197808805
36960 -0.03534897415247058
37070 -0.021593759333006203
37180 -0.028831514801951678
37290 -0.027756933287473477
37400 0.01556655334694139
37510 -0.04380123607392795
37620 -0.015641730283762843
37730 -0.023272427804232252
37840 -0.021517026768023244
37950 -0.002021231210411153
38060 0.006592380493712063
38170 -0.02578517905197563
38280 -0.02667259253426907
38390 -0.0009930366643809542
38500 -0.023614814747886608
38610 0.005574764663399257
38720 0.014664663995880223
38830 -0.0004821497809803241
38940 0.031737251035307196
39050 -0.02242979853520335
39160 -0.01924742190994406
39270 0.00645829212903117
39380 -0.020490871875339666
39490 -0.0012687000776117011
39600 -0.00827597651931332
39710 -0.01308680877961219
39820 -0.05741616591598428
39930 -0.05529037001089329
40040 -0.008837913035846804
40150 -0.031866270117328
40260 -0.018939920709575616
40370 -0.0064373047881647215
40480 -0.039654188697817644
40590 -0.030792801978733925
40700 -0.03930035170669786
40810 -0.028445586316610243
40920 0.001782198034928048
41030 -0.03753459488103636
41140 -0.03925559422323994
41250 -0.0023173040234941485
41360 0.017983205258681197
41470 0.000348055604798759
41580 0.019709798770438852
41690 -0.005169912708241866
41800 -0.02907062921807597
41910 -0.024918786843109407
42020 -0.010547901770175139
42130 0.00910300961436931
42240 -0.026783038318668337
42350 -0.013694706052817597
42460 -0.02198980665477334
42570 -0.013572170816879727
42680 0.011903329126760674
42790 -0.002137066600214024
42900 -0.03389848693358041
43010 -0.040185301752869565
43120 0.0001851686746905816
43230 -0.0020702324097702225
43340 -0.024396198952229137
43450 0.0023481249090967723
43560 -0.0016802455724018775
43670 -0.003503007325292551
43780 -0.01919269805017602
43890 -0.0009593323888566036
44000 -0.014416215376669754
44110 -0.0425492035141694
44220 0.0006890056624222656
44330 0.006206036284102463
44440 0.02043780665163468
44550 -0.005294292304623248
44660 -0.029018277200003856
44770 -0.0283313380098976
44880 -0.022388099115416504
44990 -0.038724794443052345
45100 -0.0377450762331512
45210 -0.03595380638370997
45320 0.01355305901855898
45430 -0.02478572809432131
45540 -0.007171204789691213
45650 -0.020008682631578897
45760 0.005691666911955665
45870 -0.03181882357620001
45980 0.002222262104328848
46090 -0.00521601257210825
46200 -0.0038432858604670137
46310 0.001969186756584812
46420 -0.014196646994540412
46530 -0.0016560860233964122
46640 -0.00012069365388668853
46750 -0.05204282489936616
46860 -0.027848177967529256
46970 0.003904721072845615
47080 0.00449013124973505
47190 0.0015625067579248602
47300 0.028628877226098574
47410 -0.04514287553488056
47520 0.02637336089112831
47630 0.0004222433944944557
47740 -0.008165724102223123
47850 0.02203264954177035
47960 -0.020447956335086163
48070 -0.03551250568737767
48180 0.0001619593898083896
48290 0.018306041367963283
48400 -0.012602404333972864
48510 -0.04097360036669753
48620 -0.00314555996479411
48730 -0.014717427057761993
48840 -0.013229297256585212
48950 -0.0012445922544243797
49060 -0.04682255785527553
49170 -0.025295749014449427
49280 -0.00640241159835071
49390 -0.000979799195421343
49500 0.012185146638735614
49610 -0.011904488944548706
49720 -0.030558700870126514
49830 0.029966794761884644
49940 0.014264359285960438
50050 -0.0019547738123147505
50160 0.0019528394271993473
50270 -0.0019807825738507585
50380 -0.01795938343889596
50490 0.0006123673295177549
50600 -0.023343294733190908
50710 0.014522698619060925
50820 0.017493132678982445
50930 0.03218616865526878
51040 0.053418736990401235
51150 -0.018035273421886412
51260 0.02670557551868409
51370 0.0022329448621979165
51480 -0.02501881286650881
51590 -0.008656057652655237
51700 -0.011920361406649692
51810 -0.01702731646861545
51920 -0.022581339685799093
52030 -0.039828569344173906
52140 -0.0020695180206054048
52250 -0.015594864695899482
52360 -0.02610202844866882
52470 0.0014780108461927824
52580 -0.01281905144438021
52690 -0.01571383520176201
52800 -0.04744989898646139
52910 -0.0033938533682509
53020 0.002253068668937243
53130 0.006212521759212513
53240 0.021272807701153227
53350 0.001175747929430054
53460 -0.007949469206474892
53570 -0.016209372819209908
53680 -0.015245576375925782
53790 0.010898323670256735
53900 0.00998787789322637
54010 0.010170891447697724
54120 -0.018533933699635578
54230 0.020480321158709007
54340 0.008117324413203912
54450 0.015719053760364633
54560 0.007415136808826164
54670 0.0038025895817854452
54780 -0.005928844553196278
54890 -0.0037288219969834426
55000 0.004057132839070875
55000 0.004057132839070859
55110 -0.014071080741137892
55220 -0.021354650948292822
55330 0.032730882282635834
55440 0.00743485618263921
55550 -0.009044682891162021
55660 0.015980554577966242
55770 0.008039514101127668
55880 0.013797823682832352
55990 0.006645426968947917
56100 -0.016119611255049994
56210 0.004403512237105903
56320 -0.017971113773441037
56430 -0.02144654946771316
56540 0.009218711535515432
56650 -0.04186037258607768
56760 -0.0069623135936035885
56870 -0.00036825428077173674
56980 0.00731507823085862
57090 -0.012226162902888856
57200 -0.017217902677239744
57310 0.026357568442903163
57420 0.0039761550969915765
57530 0.04179019650287825
57640 -0.0105942666797391
57750 -0.007310850317757748
57860 0.009717267963945474
57970 -0.019661176325227462
58080 0.018565079615940873
58190 -0.012435797924586066
58300 -0.015111268724100244
58410 0.026873653269939717
58520 0.011720720877494293
58630 -0.01281524636043025
58740 -0.005741720779945489
58850 -0.017761759756653967
58960 -0.015664168933232994
59070 -0.013764926360142553
59180 0.011496856619382604
59290 -0.030041785355859375
59400 -0.01787485228810362
59510 -0.01664273403082192
59620 0.011303821067488298
59730 0.017964183449258937
59840 0.012671638911423339
59950 -0.04771029786054253
60060 -0.012188660854612655
60170 -0.012257217371465711
60280 -0.0038935211134397507
60390 -0.014919942763973813
60500 0.014946578295997475
60610 -0.02870791262299656
60720 -0.007546094300998248
60830 -0.012407530632551953
60940 -0.019727031838254243
61050 -0.01764220292093557
61160 -0.007241295540084957
61270 -0.03206125366618039
61380 0.025724509381691744
61490 0.020552243317446792
61600 0.0018460199746264628
61710 0.03308049833587384
61820 -0.047903380290290155
61930 0.014574459286372767
62040 0.0068371229591280384
62150 -0.02312056832123216
62260 0.01232531614360444
62370 0.009540793238076325
62480 0.017172561611084266
62590 0.011768438591474683
62700 0.030953087946163194
62810 0.017617541790309447
62920 -0.01148770373414712
63030 0.001311018101044171
63140 0.003324545918980083
63250 -0.0009010942658388713
63360 0.009038191751713895
63470 0.0021229016941291153
63580 0.02759579173983041
63690 0.013010765365643181
63800 0.007813747990626672
63910 0.003988947197883986
64020 0.035691015146831595
64130 -0.02226080751562082
64240 -0.0018305739626948304
64350 0.029593889120753118
64460 -0.016669140452990613
64570 0.01243290945611301
64680 0.003840522823356626
64790 -0.014374431535784786
64900 0.0076368620905874806
65010 -0.027784260057967303
65120 0.002889383158893261
65230 -0.025169405397469296
65340 0.009869891166794946
65450 0.006024648963007555
65560 -0.015897367893371414
65670 0.0050896337974623675
65780 0.008404769203647763
65890 -0.0029883781325707784
66000 0.035964521030155606
66110 -0.028694620401596416
66220 -0.013365300299447177
66330 0.017655705363641652
66440 -0.0004775583645156202
66550 0.014424635177062758
66660 -0.028520134378860595
66770 -0.012760404742861465
66880 0.014569962294614857
66990 -0.0348626385699566
67100 0.002730952516583365
67210 -0.024257997574328706
67320 0.017716866125579187
67430 0.01011439405462759
67540 0.01583335461187127
67650 0.0021210848230563757
67760 0.017710096518331723
67870 0.028538210144688627
67980 -0.01801988645380337
68090 0.021118765602373326
68200 -0.017308888435585455
68310 0.009151557651412262
68420 -0.008682961703523052
68530 -0.01758425903217448
68640 -0.019810985307512376
68750 -0.008305125406267055
68860 0.0014435272522021333
68970 0.011418250772917663
69080 0.01767679008978009
69190 0.03192439645718187
69300 -0.00023784789393213737
69410 0.009074808205385402
69520 -0.01833431091461709
69630 -0.025488155088842914
69740 -0.004363992187278404
69850 -0.05364767067875917
69960 -0.00416693379496449
70070 0.0049071195267156795
70180 0.027591425640258165
70290 0.01688928020639757
70400 -0.014172578899506108
70510 -0.024151860785881718
70620 -0.03006506892986352
70730 -0.017621811415570343
70840 -0.014864747614955761
70950 -0.024685147192544207
71060 -0.01935937479407102
71170 0.018291355749850823
71280 -0.02482028790242927
71390 0.012156604931154094
71500 -0.02416405554898791
71610 -0.019639896080575325
71720 -0.028100270680841855
71830 -0.00016896381677385867
71940 0.013337989033948174
72050 -0.017132847595620018
72160 -0.021925970841508328
72270 -0.0023645538421486626
72380 -0.0005181697944083206
72490 -0.013008235255595694
72600 0.029743331927290704
72710 0.010024205917833784
72820 0.055623863929889404
72930 -0.00539653108469401
73040 -0.01945890020380642
73150 0.05902321301226948
73260 -0.007156365239664095
73370 -0.05706127711103331
73480 -0.008223779514015513
73590 0.01937448096787905
73700 0.025606263973532505
73810 -0.013008449626697017
73920 -0.01176589590690683
74030 -0.006767163242072981
74140 -0.0022330746887892555
74250 -0.03538768144670509
74360 -0.00951934660023566
74470 -0.023519950661007268
74580 0.022262802710745724
74690 0.00649589113314011
74800 0.019983101025985727
74910 -0.015415044565764162
75020 -0.030535464624199458
75130 0.00438172795680374
75240 -0.0006532155796450312
75350 0.013898185594067
75460 0.03208031342940972
75570 -0.04538587320195489
75680 -0.006455715180074572
75790 0.021575424562586484
75900 -0.025030391619124712
76010 -0.035630456691324745
76120 -0.014448411817497526
76230 0.00304104126036341
76340 0.034636707218771864
76450 0.019344242096075746
76560 -0.005106893360354955
76670 0.023837408574937952
76780 0.013526669421306278
76890 -0.007133861030550234
77000 -0.003447042224226707
77110 -8.194705533759275e-05
77220 -0.03358869449413002
77330 -0.003965169892675974
77440 -0.022971580236225565
77550 -0.03275781555612204
77660 -0.03183988025676681
77770 0.003949973367302871
77880 0.008931909919364711
77990 -0.019734658902154548
78100 -0.02451655703874325
78210 0.03234056275093766
78320 -0.020236830531428433
78430 0.019788616865521635
78540 0.01892510475872846
78650 0.013630070505793113
78760 0.013511251376723188
78870 0.006828284680938545
78980 -0.0002951702192736626
79090 -0.021770058335567454
79200 -0.011442207648263921
79310 0.023533208343416923
79420 -0.011560715675116061
79530 -0.0033276769563708687
79640 0.010128267041105726
79750 0.02936471278455311
79860 -0.007912914447726144
79970 -0.009045999823889083
80080 -0.016312355758111657
80190 0.015087844057250804
80300 0.023483635021720677
80410 0.01341244598819692
80520 -0.03287911608068303
80630 -0.005357764262171778
80740 -0.0038851174190722092
80850 0.0325507059528027
80960 0.000813068477260637
81070 -0.0013523699845957307
81180 0.03373022564248087
81290 -0.009744811432217625
81400 -0.006489514267670686
81510 0.00736522393417972
81620 -0.016003600698332433
81730 0.006437611899859294
81840 0.020174158941514114
81950 -0.007943509330372588
82060 -0.004546767969598975
82170 -0.0051945167846232645
82280 0.00023719718301467817
82390 -0.0032790907655416346
82500 -0.0084489593954914
82500 -0.00844895939549135
82610 0.014855686667480114
82720 -0.006026693802081484
82830 -0.03422384307005868
82940 -0.017830227728409368
83050 -0.024113650677811536
83160 -0.024812881840714056
