Time Avstress
0 -0.09902830261725855
110 -0.04074683369944878
220 -0.06449953265142763
330 -0.04946715844198801
440 -0.04370755566467608
550 -0.05616939184550942
660 -0.058290394489083554
770 -0.06372240794334105
880 -0.04917385982408099
990 -0.01923804963783002
1100 -0.03220630045493763
1210 -0.04866877522226128
1320 -0.06107742017472142
1430 -0.056850495483329155
1540 -0.05679081802259565
1650 -0.08604040604556842
1760 -0.046452651530271026
1870 -0.06096896359268229
1980 -0.08837016529057629
2090 -0.013506914584560796
2200 -0.03920389255807131
2310 -0.05795758573953173
2420 -0.07344996402627267
2530 -0.04471727403900881
2640 -0.04659704669577466
2750 -0.07165715991208864
2860 -0.033109304632971806
2970 -0.04015998653803771
3080 -0.052138988119882816
3190 -0.057545673249819636
3300 -0.04682520093607221
3410 -0.04575001620574862
3520 -0.031084085211283436
3630 -0.027911614669140623
3740 -0.04119912580023164
3850 -0.026268474990641878
3960 -0.04122335844814204
4070 -0.041520139548134646
4180 -0.06393627566189541
4290 -0.03850825295984953
4400 -0.03891011766204701
4510 -0.03272280172049319
4620 -0.02621057618742509
4730 -0.050061995035357194
4840 -0.04955587703759163
4950 -0.05843644192617589
5060 -0.050141635568091245
5170 -0.07613580114792937
5280 -0.04468627060130466
5390 -0.041060462603266464
5500 -0.03811994527545541
5610 -0.061611249515801665
5720 -0.024965212899606643
5830 -0.05546585226700617
5940 -0.05839318839374502
6050 -0.06906943368041747
6160 -0.043210113239082755
6270 -0.0903293907184592
6380 -0.02208887317501704
6490 -0.04347916054856063
6600 -0.04673468663671425
6710 -0.061953620741952
6820 -0.04485784137681311
6930 -0.0498139079584076
7040 -0.02746333277381864
7150 -0.042906582331199206
7260 -0.022755419875121367
7370 -0.06900581024488651
7480 -0.04582306691759532
7590 -0.04361090648239921
7700 -0.05652741004231658
7810 -0.06693638578225067
7920 -0.043788037829667566
8030 -0.05923487164274514
8140 -0.09238474619917872
8250 -0.056455243751772764
8360 -0.059225905443037546
8470 -0.029718984364916733
8580 -0.062367169673698396
8690 -0.016490808340470037
8800 -0.07566688605580552
8910 -0.057572728353057004
9020 -0.04950957958149193
9130 -0.023251623864415833
9240 -0.06905788961111947
9350 -0.020677204921051632
9460 -0.04615987463667792
9570 -0.041583779273442
9680 -0.05624685758122412
9790 -0.03755296952543531
9900 -0.04421435148346499
10010 -0.04392596261048322
10120 -0.07543326220094378
10230 -0.04669314722567017
10340 -0.056321287642130756
10450 -0.06347793482966145
10560 -0.03789890343691792
10670 -0.07328261801594843
10780 -0.07217116266709105
10890 -0.05330405839209394
11000 -0.025336840092435538
11110 -0.05997666990143695
11220 -0.04110693723862172
11330 -0.050319197017631496
11440 -0.04514328967840905
11550 -0.06420882713128664
11660 -0.04146722362652376
11770 -0.02992887344326019
11880 -0.04088257407799946
11990 -0.029548113652059223
12100 -0.06497919366908742
12210 -0.033055185815020094
12320 -0.05499645938793178
12430 -0.02960037245957224
12540 -0.03705787624542021
12650 -0.034253607137505304
12760 -0.04495277327987462
12870 -0.024140679256971453
12980 -0.0732358754071203
13090 -0.041378991956250964
13200 -0.0377855816655435
13310 -0.028162947168686826
13420 -0.043026836705004984
13530 -0.038089708573211645
13640 -0.04060108908764452
13750 -0.028212289750437887
13860 -0.04118551044567322
13970 -0.04574593281860934
14080 -0.022628651804598925
14190 -0.04155327678822226
14300 -0.007867711880449331
14410 -0.037007567787188146
14520 -0.030934997342188145
14630 -0.023688902654211676
14740 -0.043851011315903576
14850 -0.02372751763560844
14960 -0.018650375898491514
15070 -0.017737573781870016
15180 0.002714336229383375
15290 -0.050761143694789096
15400 -0.030870738109724474
15510 -0.05890439469000193
15620 -0.05911840799172309
15730 -0.04143725817923033
15840 -0.042880216014122625
15950 -0.08014901582368344
16060 -0.016422230109361818
16170 -0.023043312023493117
16280 -0.03798152070419431
16390 -0.021463539965647985
16500 -0.033768599221895894
16610 -0.01655807235634613
16720 -0.0037055404330097737
16830 -0.027534172380805685
16940 -0.02780875736868763
17050 -0.0502659273155607
17160 -0.030064731364446855
17270 -0.06404660699902393
17380 -0.03270118063488458
17490 -0.029227265603038195
17600 -0.04037445539567371
17710 -0.04880817579569283
17820 -0.04325679184577819
17930 -0.050768318954725916
18040 0.005457357540960053
18150 -0.03175072545180057
18260 -0.037392238235002734
18370 -0.01326033638274177
18480 -0.041723244755945535
18590 -0.044623384102164355
18700 -0.03375306548007411
18810 -0.01852580896283388
18920 -0.03667607302791715
19030 -0.022520743371298866
19140 -0.054406958414450556
19250 0.007886247923345663
19360 -0.0069826926512721035
19470 -0.02892451028831983
19580 -0.03030358364063127
19690 -0.024019698306744792
19800 -0.036253803799294465
19910 -0.033727744071369116
20020 -0.03392048172656137
20130 -0.05324801226852511
20240 -0.018472215265448014
20350 -0.02618033450294303
20460 -0.035218671209383844
20570 -0.05599895571456999
20680 -0.0014922809520665188
20790 -0.07345948676201919
20900 -0.04464644543605485
21010 -0.04749125497586227
21120 -0.025850157906042632
21230 -0.004257523262975131
21340 -0.04390827882440507
21450 -0.01663230439612944
21560 -0.031964067530004824
21670 0.0014455105589579315
21780 -0.027727139789202673
21890 0.006583326804484841
22000 -0.005047440780602044
22110 -0.023211877919622398
22220 -0.024993722457011154
22330 -0.004038685407009742
22440 -0.014840095422801874
22550 -0.02987580512725791
22660 -0.049544572909807745
22770 0.012546504423309573
22880 -0.025178076828291377
22990 -0.004631776939147843
23100 -0.034453873782368825
23210 -0.03178968173312645
23320 -0.004126381571860709
23430 0.0003888709623676762
23540 -0.02488171023177437
23650 -0.06567501918476466
23760 0.002118959244736883
