Time Avstress
0 -0.10076137018932453
110 -0.0576995795897555
220 -0.045169672163134646
330 -0.032688789868725886
440 -0.01538715642436939
550 -0.07099275678500949
660 -0.06604450141122911
770 -0.030713022294016363
880 -0.06613425199806279
990 -0.04091913332299544
1100 -0.05651651248431488
1210 -0.010739163322893406
1320 -0.038758396582978555
1430 -0.030955931894379982
1540 -0.03900229264611851
1650 -0.08578925367223894
1760 -0.044204441335558294
1870 -0.08422333034328816
1980 -0.02733796106166538
2090 -0.021476964878929077
2200 -0.02925264060161635
2310 -0.05432014961338011
2420 -0.022994106318108925
2530 -0.06045952524399434
2640 -0.05195605066213188
2750 -0.07447407715088654
2860 -0.047895602592499684
2970 -0.041626311954632685
3080 -0.05528496771211564
3190 -0.0741299358116075
3300 -0.05600685824946952
3410 -0.07030957013074894
3520 -0.01538695993104538
3630 -0.05643901505992782
3740 -0.05231968937755755
3850 -0.05115199368919528
3960 -0.06084975980090936
4070 -0.06874654182069541
4180 -0.031131670083913165
4290 -0.03650295824788564
4400 -0.07593145775707305
4510 -0.03430413175749309
4620 -0.03864859077126109
4730 -0.04402819390228202
4840 -0.040027845407069676
4950 -0.08886618617956468
5060 -0.052662430608434126
5170 -0.06429095746832497
5280 -0.0439535660726114
5390 -0.045117378123105394
5500 -0.04348315015683433
5610 -0.05591030636664063
5720 -0.030646730803605644
5830 -0.0416556448963757
5940 -0.05022044413801489
6050 -0.05126976345942724
6160 -0.026555898002516398
6270 -0.06113762433559414
6380 -0.060981183079414865
6490 -0.06460391921079653
6600 -0.040375276216841886
6710 -0.0798888088192755
6820 -0.03466106489687435
6930 -0.03491315697303321
7040 -0.035700752737581505
7150 -0.059451490878807384
7260 -0.05540006123370724
7370 -0.08112883795319042
7480 -0.053916473892682934
7590 -0.05647819836974601
7700 -0.0361118523791125
7810 -0.07843671867589201
7920 -0.056273498997612525
8030 -0.039437966227132366
8140 -0.04364898554143937
8250 -0.023637062452105197
8360 -0.04769074657159513
8470 -0.06643471103955505
8580 -0.07371229843542422
8690 -0.03297778685992525
8800 -0.04679603614678434
8910 -0.04280859795077611
9020 -0.03773660524505288
9130 -0.053881062741951834
9240 -0.07043395692216725
9350 -0.07733331843198736
9460 -0.06122918984953399
9570 -0.056069106191297104
9680 -0.04838686819796972
9790 -0.07868898457610356
9900 -0.038367604315188396
10010 -0.026264052776815202
10120 -0.049283807574329666
10230 -0.07554837998446486
10340 -0.059508364523133676
10450 -0.09245008955245178
10560 -0.023302448426230388
10670 -0.039540031854259264
10780 -0.06182889324425669
10890 -0.06841169282100003
11000 -0.02112188539323785
11110 -0.04240619317569798
11220 -0.033820093660003055
11330 -0.054872816447165476
11440 -0.048691789569909015
11550 -0.02628768868015175
11660 -0.05208225275676054
11770 -0.06429015293712723
11880 -0.06130428943252958
11990 -0.0641352495816829
12100 -0.024268015930128763
12210 -0.05255566448631655
12320 -0.021174848536923065
12430 -0.025858675817856388
12540 -0.009091794434414095
12650 -0.03741912235468943
12760 -0.032988161267111946
12870 0.0019552754337466083
12980 -0.010344845351333221
13090 -0.01909212356293274
13200 -0.04968932227421618
13310 -0.013584702553128183
13420 -0.005750657701247589
13530 -0.004907262790718589
13640 -0.01174294114437836
13750 -0.025974035192016943
13860 -0.06428348668254871
13970 -0.025254859570439655
14080 -0.05325408747878247
14190 -0.054851252480870145
14300 -0.024740381411542244
14410 -0.030100449813003954
14520 -0.0615675504064728
14630 -0.04712308780856015
14740 -0.03364420332832931
14850 -0.014406574707513116
14960 -0.03998154943815442
15070 -0.04605229846982848
15180 -0.029682709038679915
15290 -0.02351759997287439
15400 -0.0107945449186268
15510 -0.05318235172896075
15620 -0.04498242536427485
15730 -0.05265100524443962
15840 -0.038356607002053275
15950 -0.07094528217877813
16060 -0.05440719922105935
16170 -0.061316913103108765
16280 -0.016062557647006863
16390 -0.02863040017198769
16500 -0.034327298199012826
16610 -0.038755461690326
16720 -0.05438510481372091
16830 -0.04578553850070956
16940 -0.002549332348073849
17050 -0.03976055988052999
17160 -0.027405744538804334
17270 -0.050654537483200555
17380 -0.03291483080136285
17490 0.009732402120820586
17600 -0.0146156588846685
17710 -0.001855933149296232
17820 -0.007635692814792631
17930 0.011280749854433995
18040 -0.001956072917363683
18150 0.0022825518122715407
18260 -0.06765319624163484
18370 -0.03967246325928209
18480 -0.02677066842405784
18590 -0.019551723315778036
18700 -0.021980783801926602
18810 -0.02942358261738635
18920 -0.005405621263906812
19030 -0.016526964953301183
19140 -0.022430221433087386
19250 -0.008365618228086243
19360 -0.033686297273662874
19470 -0.0034299125090409594
19580 -0.014622666956176585
19690 -0.011604903349959781
19800 -0.04093068042745065
19910 -0.03364652233922181
20020 -0.010646823066239486
20130 -0.052061465708569475
20240 -0.04039728354830343
20350 -0.0025798122370421007
20460 -0.006769915303317708
20570 -0.006767819503789367
20680 -0.032030694013956404
20790 0.00017650502789979421
20900 -0.026969904983331884
21010 -0.027809709278031926
21120 -0.020823436981830472
21230 -0.02016841185465535
21340 -0.01695206298959089
21450 -0.03776856628061648
21560 -0.0215255588996711
21670 0.001849780346848476
21780 -0.024854918129937467
