Time Avstress stdstress 
0 -0.10110513259996708 0.0022042250033802524
124 -0.024234977812687502 0.02478512864484207
248 -0.039296227007629435 0.01312663417532656
372 -0.049189713751677695 0.016642183026495384
496 -0.03479766306565143 0.015704712936465373
620 -0.043649432020349155 0.013872525370186913
744 -0.04496610300553231 0.0203174269007534
868 -0.037143426793817005 0.011229541048646168
992 -0.0394306606524323 0.022220361039671208
1116 -0.026713650573597578 0.019165636551380885
1240 -0.04899213020470496 0.016117347429513162
1364 -0.040373072264650395 0.02304870911795759
1488 -0.05650441680249492 0.013479344733398648
1612 -0.04701659647489657 0.020227679019552313
1736 -0.05209486745729225 0.023579528895033355
1860 -0.0526884116188396 0.015631610913588126
1984 -0.06120973018838703 0.028607875509014575
2108 -0.05633012935359131 0.01269384597849712
2232 -0.05313988489955949 0.020330188588629845
2356 -0.05117774793889072 0.022697483753757755
2480 -0.04543886489109176 0.016282425671340174
2604 -0.05223071875176668 0.012840995175004085
2728 -0.05521074279104893 0.0217953273612978
2852 -0.05937340344580762 0.021428064866902997
2976 -0.07071405114689819 0.023803190946756002
3100 -0.05213109004860076 0.00986646080997248
3224 -0.058528445872387605 0.011969042100929438
3348 -0.04552339067124173 0.008822899939278275
3472 -0.04164485770181116 0.019032461560056748
3596 -0.057016887926080916 0.01346239653129279
3720 -0.04687271163913884 0.026109121410531184
3844 -0.035798863081126925 0.015320591397443795
3968 -0.0604500835102022 0.01039035586442841
4092 -0.04327586981483871 0.019077411493032187
4216 -0.03746985367365355 0.014809211521258431
4340 -0.05243181344376296 0.005540728557113271
4464 -0.05729183726775978 0.01402801827660703
4588 -0.0526572376079601 0.019771128360242387
4712 -0.055826469236641044 0.013740989985060357
4836 -0.05180498191433063 0.006365366074778505
4960 -0.05563081296299112 0.009925743688706854
5084 -0.04790694064653553 0.014036275758505025
5208 -0.058444047212600374 0.015641452791713903
5332 -0.048485021559932805 0.012989990474552167
5456 -0.05363416327802761 0.01943922830640415
5580 -0.050201984469964496 0.010403892435156558
5704 -0.04119937631167486 0.015827063602355817
5828 -0.060072855243506175 0.018796535722665295
5952 -0.05742431255007926 0.022427546678637566
6076 -0.05647896170986269 0.024686619567457053
6200 -0.05129711059564619 0.01049363509397164
6324 -0.04771796748745756 0.01254294252611821
6448 -0.041730356305986 0.02803698607523207
6572 -0.047104584694355744 0.011540224583631763
6696 -0.05679380764702996 0.011082148252945444
6820 -0.032786865840901784 0.006647910577816206
6944 -0.04314614256116924 0.010204602458839505
7068 -0.04404357622225835 0.02962034411048563
7192 -0.04502619473230645 0.016075079220732424
7316 -0.04468013352364145 0.013567430680653877
7440 -0.033381445247255385 0.01695514620235281
7564 -0.05523752380768824 0.006516841317093251
7688 -0.05156192516776929 0.010068146464317291
7812 -0.053803936118273506 0.008916287153793175
7936 -0.06916673038702906 0.009220671272744726
8060 -0.05370733615739371 0.023831640152423287
8184 -0.055647634414297036 0.014057585421541239
8308 -0.06847142692358577 0.017910395577618723
8432 -0.03945727435490432 0.019120819628707358
8556 -0.05451996369791104 0.009257952455807617
8680 -0.05818018373865889 0.016756238245754652
8804 -0.06239660638163854 0.022657895416225315
8928 -0.03886802611061303 0.0066053061584417675
9052 -0.047947682665560466 0.016118855276617848
9176 -0.046848868935219105 0.01294872996440985
9300 -0.05347706555423528 0.010639141479128979
9424 -0.03553696206625075 0.0128513719638081
9548 -0.045305937817831626 0.017153750610530198
9672 -0.047531662475978106 0.0068958502688567895
9796 -0.047864317703995976 0.012907048699072507
9920 -0.04625250511398685 0.017088386210869017
10044 -0.05637934987673335 0.020735214307341425
10168 -0.04550796757594837 0.015536907541303137
10292 -0.06070084848953071 0.013344909841669314
10416 -0.046766300568391046 0.020193601121484227
10540 -0.05522150884129954 0.017845988156551872
10664 -0.03975299370813348 0.021085628704891255
10788 -0.049244859525556975 0.0038818420661743975
10912 -0.04651281296180164 0.005552597935852771
11036 -0.04226151284273343 0.02121223821100034
11160 -0.046503381769356186 0.018828433501558453
11284 -0.0464180411422424 0.020387691930834558
