Time Avstress stdstress 
0 -0.09995678985398525 0.001650249418544854
124 -0.037097534725931226 0.016713438623041813
248 -0.019829776548190823 0.014877723395221388
372 -0.043838000659310844 0.02972034101046886
496 -0.04837884570531259 0.018788016030112327
620 -0.04066794583088895 0.013458451354490374
744 -0.04810724553422882 0.018676098389166142
868 -0.04098961664260272 0.00992986756148057
992 -0.051046605538194956 0.01688590672759393
1116 -0.04373409353829691 0.019624294458180064
1240 -0.05297642151592953 0.020473736313935485
1364 -0.027179899526465337 0.012897100855002334
1488 -0.04102115106173769 0.01097778840107774
1612 -0.044439076028833395 0.02254537263907521
1736 -0.0519092531414094 0.015473158646938783
1860 -0.0527173586406893 0.016856112170342292
1984 -0.05958360525265677 0.012261179820732002
2108 -0.04817362224762266 0.025893196855261664
2232 -0.0530365419342573 0.01744536677506101
2356 -0.06383500551992766 0.008464666456298111
2480 -0.04851552995806366 0.020294834361088577
2604 -0.05762330766349035 0.019624012877646858
2728 -0.0519733851673291 0.017065002465108798
2852 -0.04840032903458996 0.005764881072140408
2976 -0.06554930340161941 0.010487464629895388
3100 -0.04196536328759561 0.017009591879212374
3224 -0.056200697458038386 0.02188628087846974
3348 -0.035151397293522985 0.013485423653839259
3472 -0.04934769266409002 0.016179566687754242
3596 -0.05771686353100386 0.024356989211572685
3720 -0.05026411680434594 0.010682602066629071
3844 -0.04919142259033645 0.016508572721673175
3968 -0.0599161957863245 0.019870203840601727
4092 -0.04597336135351581 0.021319718863414775
4216 -0.043320996900491314 0.020868873317248668
4340 -0.04384975331802922 0.01178786270230708
4464 -0.06413924846884932 0.012583465730559466
4588 -0.05247672616502405 0.009419701459447235
4712 -0.03861485292087906 0.01568940211326727
4836 -0.05082057686284703 0.017248789819414433
4960 -0.05518069170027454 0.030313934218187222
5084 -0.053572992019772246 0.01610182027832644
5208 -0.058379234175204665 0.012737144617801979
5332 -0.0486146532887827 0.017380516941501407
5456 -0.05142325570087116 0.017614678864887694
5580 -0.051538588294411616 0.009126706254796167
5704 -0.04268080435727514 0.015991278894711993
5828 -0.03709227716455246 0.01877363107104711
5952 -0.0662710548890117 0.018466630741266123
6076 -0.06969174961023568 0.013823566931961642
6200 -0.04876988096572928 0.03618233249837855
6324 -0.06117036391616767 0.01033051996170295
6448 -0.0498471873031947 0.0036977270554361475
6572 -0.05400668525706211 0.01989554973249777
6696 -0.04687886017857956 0.01623448903296066
6820 -0.06086358972124884 0.018450386621309992
6944 -0.048838709848143064 0.01398262372197506
7068 -0.06407068055908517 0.022276550301946925
7192 -0.04878452366284002 0.011617757054853801
7316 -0.046095163133813816 0.014112245733884152
7440 -0.040208294846418184 0.025384198926366265
7564 -0.040007156920656664 0.003859167277618985
7688 -0.05696540971670647 0.01521907801314235
7812 -0.04429965640496837 0.00893375604637952
7936 -0.04494678948742804 0.016342174808052827
8060 -0.041530092642237115 0.02539510796093798
8184 -0.06120261976644926 0.010367812842346415
8308 -0.05991123302428298 0.010953890947679732
8432 -0.03960401307187246 0.007107159388630153
8556 -0.048590682169391296 0.01073310071910594
8680 -0.04056073877582548 0.031810067379531744
8804 -0.05233127969617804 0.014936977877357257
8928 -0.0476498314282673 0.005101605565935389
9052 -0.07368656207681841 0.01838327016913694
9176 -0.04071624200516358 0.017231037725124514
9300 -0.03973528464032189 0.011158889731373287
9424 -0.051370702148673 0.018148408909247956
9548 -0.05276559991265538 0.01329614629911569
9672 -0.04828756278373949 0.013847657641791194
9796 -0.05048661797927527 0.015643272298618914
9920 -0.058108740383456016 0.00967803092636491
10044 -0.044266913924643644 0.0072287410844734555
10168 -0.05206845474403006 0.008372176880211819
10292 -0.045571494753079825 0.01227474258214823
10416 -0.05049012833252729 0.015754164621576583
10540 -0.051156643830007564 0.010227923258067149
10664 -0.050243565469302476 0.009855453810679116
10788 -0.0455309336744156 0.01592612438892562
10912 -0.04399359860958166 0.027442014034813222
11036 -0.040868004047922936 0.009032523065160964
11160 -0.04710586472238551 0.004790100548459919
11284 -0.04800381924293484 0.008270703750058577
11408 -0.051058539981864194 0.014713033334097854
11532 -0.035577343776491833 0.010748064078219493
11656 -0.051928799567688796 0.017006542471493514
11780 -0.04149513388852412 0.010193568496604199
11904 -0.048298169626861634 0.020175547564522084
12028 -0.04332480968550517 0.01358870052107982
12152 -0.03601657916254485 0.01502277540816314
12276 -0.0538631309177121 0.002823004675889859
12400 -0.06305750765486857 0.020976755742722716
12524 -0.036039001763901936 0.007956918925731731
12648 -0.04550035224164879 0.014380250305591298
12772 -0.03510646042294856 0.01783504136865433
12896 -0.04794988277048058 0.012517168636508647
13020 -0.06230254858598022 0.02265628301923045
13144 -0.04224360940114185 0.0128742226124639
13268 -0.044550401715990805 0.01159578188862406
13392 -0.03713663308321418 0.009097676138810053
13516 -0.030312174253991252 0.011157155051483002
13640 -0.04664113329427968 0.01234896330538968
13764 -0.04044859001668751 0.02148548088351039
13888 -0.04264544798867091 0.013129700606589448
14012 -0.049401396065820016 0.007254764419840163
14136 -0.045001052864732764 0.015630625911910268
14260 -0.03710692577544676 0.021838100598171192
14384 -0.0462152944144645 0.01975054996564783
14508 -0.03692076176495434 0.01060894266378537
14632 -0.046210030342250324 0.008379675717256254
14756 -0.034597791322240154 0.016295611244963093
14880 -0.04283474092333617 0.010176815363959046
15004 -0.028774928463046853 0.01005528997915937
15128 -0.042485336112818496 0.020969838414603495
15252 -0.03814827880639043 0.012297838410603177
15376 -0.02918604045773509 0.012034647740221557
15500 -0.03180051964105164 0.014775838357264483
15500 -0.03180051964105165 0.014775838357264478
15624 -0.05272787323667345 0.011724087600987183
15748 -0.042044779632480545 0.008712711897815665
15872 -0.029585610007210265 0.01217824592610247
15996 -0.029078218708867412 0.007520006270139959
16120 -0.04406751317825106 0.02101170103872272
16244 -0.03371402169667651 0.004933835329839819
16368 -0.04013562609245367 0.009401788871672721
16492 -0.045202111059177125 0.01850833492716037
16616 -0.03802748367567014 0.012961344634022655
16740 -0.045796922612891394 0.01654901125235539
16864 -0.02856427100388729 0.014403542176757628
16988 -0.03512219230964673 0.012776657486800956
17112 -0.028598046628929643 0.012443741139707249
17236 -0.032915161670049604 0.01805580934811563
17360 -0.03920951219646316 0.012292408634228383
17484 -0.03914514340059723 0.017229106477124927
17608 -0.032019552009628145 0.021219593618313888
17732 -0.03432533400714515 0.009741441071652856
17856 -0.02225907599228639 0.01925032471427828
17980 -0.027215473255594206 0.01869716882117782
18104 -0.033975701841677794 0.012616260820434325
18228 -0.026309142090191043 0.020248184367584594
18352 -0.01993666393804308 0.023884336119590142
18476 -0.03356541145728894 0.009047353326392601
18600 -0.02477059979433305 0.023158783822147
18724 -0.03845515366432934 0.027319642447672897
18848 -0.038676639182733445 0.012373072744960767
18972 -0.04534877148191947 0.01712899204468034
19096 -0.03641828595451067 0.010550287123168151
19220 -0.020206773570229507 0.011164749508912391
19344 -0.01970815040955385 0.011284005601770399
19468 -0.027357162645681464 0.01656756668828624
19592 -0.034430830241257884 0.020517502847272162
19716 -0.02960592220641582 0.019557255426708345
19840 -0.031051909368638313 0.011166652697048978
19964 -0.02830998292198984 0.010578976636984578
20088 -0.01750446182098988 0.012601173282062252
20212 -0.03419035303755614 0.007987730741219267
20336 -0.025832597477709378 0.016844878647233417
20460 -0.019634524181154835 0.0160960044971781
20584 -0.014058077812725615 0.00927502842013437
20708 -0.03870655464170939 0.014469227799218226
20832 -0.033256332718403 0.010198073465133423
20956 -0.032710038271038064 0.008008649828393088
21080 -0.03820649667748523 0.011664713019531309
21204 -0.025918494726070496 0.016944562173619164
21328 -0.03499602210365166 0.017756575286375163
21452 -0.024147583484237064 0.028700857557880665
21576 -0.027634300365684535 0.01048704815443689
21700 -0.038629387564676015 0.013711504184286117
21824 -0.0329660802845777 0.008720601425207945
21948 -0.04457328048465392 0.017269850807983735
22072 -0.03334861060592661 0.016712074029792284
22196 -0.02764091963525824 0.012255909739150563
22320 -0.012185651944476827 0.014473481224780892
22444 -0.0374504139982719 0.01509910042332438
22568 -0.01632733173417692 0.023086383723837856
22692 -0.02532458740780406 0.02091760180449292
22816 -0.027598517773657256 0.020168637083932458
22940 -0.02174419748573577 0.01820917120526327
23064 -0.02364957065351585 0.015578060112577006
23188 -0.030816458524747823 0.015903039727364857
23312 -0.027913863790542365 0.012041618525562015
23436 -0.024539265367386553 0.025575054055756236
23560 -0.009394944146829624 0.01581534112743311
23684 -0.016902284188620578 0.014252514920732783
23808 -0.02190227699629007 0.013846283137193967
23932 -0.018692690444986323 0.021563321990946308
24056 -0.01756764653935988 0.014262499687639874
24180 -0.03243178088943136 0.01667418516605789
24304 -0.01104245436512925 0.014741174743971774
24428 -0.0312650456471233 0.006141898891851107
24552 -0.007664584207332146 0.011132679272828938
24676 -0.025021303446683196 0.020669414615640803
24800 -0.01692541938737166 0.01840559004215762
24924 -0.012223060701184334 0.012363292807786452
25048 -0.01434041989063973 0.008175358658152472
25172 -0.014445438074999272 0.014179548122277655
25296 -0.018351928793314532 0.021916683347567485
25420 -0.010289652169647716 0.021879670243778758
25544 -0.016397787870510657 0.017496014343038276
25668 -0.012037502946547311 0.011068181704176585
25792 -0.02545722164319631 0.006709149898851726
25916 -0.021239970629435972 0.010306209697328908
26040 -0.02226888329956252 0.021168232993989948
26164 -0.012227388992892472 0.020918349158472516
26288 -0.023788147850897595 0.014708494165802033
26412 -0.025935253635859835 0.01612327098016715
26536 -0.01399537486919815 0.015749450514376387
26660 -0.022603634672995962 0.022369525447979724
26784 -0.032415732334048375 0.01712667154972613
26908 -0.02806657752157084 0.011168552665884426
27032 -0.011035158839048943 0.01740445822952248
27156 -0.010340447959912891 0.0133247035055686
27280 -0.012454415379230494 0.017575196598985147
27404 -0.022887475985456537 0.015406436802986435
27528 -0.015688095670588157 0.02296914756661915
27652 -0.0017009202343186525 0.023789261536959188
27776 -0.017788311327274733 0.01265108642898048
27900 -0.01862464557148362 0.01398255555506735
28024 -0.023037911115450487 0.006826422184110165
28148 -0.010356746373799254 0.010754389495973208
28272 -0.014532237332180726 0.009858551729430984
28396 -0.019896239832921866 0.026644962469170426
28520 -0.00837460619324754 0.015646678928892124
28644 -0.02718478607754763 0.02773526552360456
28768 -0.01980227862321492 0.018252926563740668
28892 -0.024878468555723607 0.014610836580404676
29016 -0.006541018328102394 0.014914834186794075
29140 -0.0029809179155489036 0.014209575950098306
29264 -0.022696764818101085 0.023303332218314755
29388 -0.017639418062410223 0.022164020072243405
29512 -0.020197499205919036 0.02091283234439335
29636 -0.012635678022137721 0.006724602317808387
29760 -0.013825695770092856 0.01695654183567969
29884 -0.0023470232835713072 0.004904742148637755
30008 -0.021844191857018067 0.018993842404336218
30132 -0.02799212997431614 0.01954121509973365
30256 -0.0033881768694018514 0.014964148538672133
30380 -0.010553168989282834 0.019551442956931106
30504 -0.003344926971815172 0.010576453653378408
30628 -0.0037199030150956414 0.012506124361523457
30752 -0.014211179477728425 0.017642676998399828
30876 -0.015141093496243797 0.01690991278609925
31000 -0.0194803128713284 0.01334175143465906
31000 -0.0194803128713284 0.01334175143465906
31124 -0.006097548725335292 0.010604960670055707
31248 -0.007233299412285131 0.015610234662375868
31372 -0.01677674700784709 0.014058292116241359
31496 0.001984321829116766 0.013332346592130727
31620 -0.019607577737237702 0.020644563763006295
31744 -0.007904577880609016 0.008347831746963746
31868 -0.01558594449435419 0.014297587126881289
31992 -0.028378745984886714 0.017550108310113298
32116 -0.01039660924970092 0.01463261175186957
32240 -0.016398686608024793 0.014698800432092377
32364 -0.010111188750924904 0.01852901102829511
32488 -0.016956643104862376 0.015931135615482938
32612 -0.027494142611724365 0.03009940180923285
32736 -0.016231776092569056 0.0060569698966190565
32860 -0.014920360996833353 0.0077849204975496845
32984 -0.005047982979139323 0.015783475872623732
33108 -0.01301535167602585 0.016943412280262218
33232 -0.012746400672246427 0.015537475186338415
33356 -0.018358290018326034 0.013598209663256984
33480 -0.011651684042669294 0.012906578169576266
33604 -0.019004451284046403 0.015900149351535962
33728 -0.008597570019244629 0.019959312710089414
