Time Avstress stdstress 
0 -0.09970423727869551 0.0008863776468858856
124 -0.032831648335130116 0.011437665131665394
248 -0.044603489505192495 0.023202610155607064
372 -0.031155474612268974 0.0073519571262445575
496 -0.04522102403073058 0.009598656885799434
620 -0.04367574681959568 0.010708034504624228
744 -0.040912459273693434 0.015309774809684469
868 -0.04985281988184667 0.0138014268851071
992 -0.04041410381263876 0.013048809203216917
1116 -0.055269073674416615 0.02068110322386992
1240 -0.043326191145665806 0.01500270325886579
1364 -0.044708523625420146 0.007614840183258173
1488 -0.04057975305317609 0.01009144869321818
1612 -0.047606486893259234 0.024544804523852472
1736 -0.03462309253726177 0.028420997898752957
1860 -0.029874415746874525 0.017146098451272955
1984 -0.053340826797920966 0.014194895364828389
2108 -0.052782138624383926 0.009019518529242444
2232 -0.0614706802393695 0.015261658886739422
2356 -0.053536105833235766 0.012439139464174792
2480 -0.05764140325663056 0.010995923977188297
2604 -0.06782855941421609 0.017257054729837403
2728 -0.05367579104068783 0.014307779014019544
2852 -0.04455849654612178 0.02106874901424118
2976 -0.044516818471303496 0.015285466118598514
3100 -0.044086504720307555 0.013041384076884157
3224 -0.04093107270989847 0.01564449866327608
3348 -0.04463782096773584 0.019731976073886125
3472 -0.055362782136686634 0.013823512855489665
3596 -0.0456974076351668 0.01536404170170204
3720 -0.05657432459023232 0.030909451602161596
3844 -0.050303905527967145 0.008280945078881838
3968 -0.04154502004978066 0.01374111439365462
4092 -0.051740057922205596 0.013114316582866808
4216 -0.05537542278891191 0.011426844010914438
4340 -0.04098145592344355 0.022022757584685484
4464 -0.046364873390634644 0.012376671516177126
4588 -0.05000392605312347 0.013737628488427345
4712 -0.05008313809047575 0.012930323299797602
4836 -0.05555259430503643 0.021186451234536864
4960 -0.05235962520907829 0.017635883703696502
5084 -0.05810894940665917 0.018958678704594358
5208 -0.058566333941354395 0.01508799814575996
5332 -0.046920543507993184 0.014578340966025042
5456 -0.04703328212252871 0.013986189455493602
5580 -0.05479188285387285 0.015277343563809949
5704 -0.05338431595539959 0.022147445129318214
5828 -0.031223267406722002 0.01365121486705828
5952 -0.0480750593476757 0.029173526799058578
6076 -0.03894276534663493 0.018699938987413837
6200 -0.0365115381054611 0.01275669799764538
6324 -0.04494060841862262 0.010164211245165623
6448 -0.03615791141303148 0.024116423683138558
6572 -0.05344397452351771 0.008320396114831104
6696 -0.05358055522798948 0.013100206351459519
6820 -0.06704015034769367 0.013320469014813416
6944 -0.04987793693574772 0.01793208460989504
7068 -0.06066426699881232 0.007967168848049962
7192 -0.03861853421737741 0.022272745708566858
7316 -0.05311424136718936 0.010517820180367855
7440 -0.04812318674998588 0.009341430746845198
7564 -0.05600909348771647 0.01009653712015305
7688 -0.05791074010927927 0.015336389890077295
7812 -0.05083150754216385 0.019797771745135934
7936 -0.0570090181483188 0.017152547020267677
8060 -0.04100306286463252 0.020440462453669293
8184 -0.05663680212918752 0.016448845404970807
8308 -0.0562375307933586 0.013185768094699768
8432 -0.051832986620854185 0.019735243204157746
8556 -0.056463979171840664 0.018664674005989056
8680 -0.049425679396770054 0.009856992555814435
8804 -0.039155065841615 0.027194832997295793
8928 -0.05187460319804813 0.012259805322611148
9052 -0.05499711827321395 0.010677172203205647
9176 -0.0634136231738665 0.012220563011026116
9300 -0.047365481157653065 0.014965730511073375
9424 -0.06322569919931548 0.011865783284903154
