Time Avstress
0 -0.10223239245583911
110 -0.06348733654741609
220 -0.07505640668391397
330 -0.0584178445526712
440 -0.04291738786851611
550 -0.030988129028224825
660 -0.04146222262762715
770 -0.021439682253703865
880 -0.05074796411979488
990 -0.0643907065982351
1100 -0.05443539717456035
1210 -0.036309816089376445
1320 -0.013645525470282648
1430 -0.0435178614467517
1540 -0.05699892040320233
1650 -0.08050644954421635
1760 -0.04952595064192805
1870 -0.025307997732704476
1980 -0.0234534640689429
2090 -0.03616575845293371
2200 -0.07142249251813368
2310 -0.06718922113019563
2420 -0.03857638998661876
2530 -0.04133189491188079
2640 -0.020722893002911844
2750 -0.028586108737961358
2860 -0.03438853343891172
2970 -0.03340074456187243
3080 -0.04567596544988876
3190 -0.04659297090343911
3300 -0.09074523089925846
3410 -0.07301515938369663
3520 -0.05404886997451164
3630 -0.06620981269276106
3740 -0.008711622613196855
3850 -0.055303878127156154
3960 -0.04229732799509163
4070 -0.07718357304637587
4180 -0.06055926715268583
4290 -0.05407745956608089
4400 -0.06774780022494663
4510 -0.04031389058075778
4620 -0.053164588839482704
4730 -0.0589934321615879
4840 -0.024464347020587064
4950 -0.024433147963283018
5060 -0.07589968596389934
5170 -0.028441337028597607
5280 -0.07423472682139917
5390 -0.056128264014835075
5500 -0.06409056421145753
5610 -0.04005568301334346
5720 -0.04070920940127701
5830 -0.032783598307594364
5940 -0.046952966255444796
6050 -0.032454541216193414
6160 -0.05524621024051601
6270 -0.06558806027250996
6380 -0.01655584627554189
6490 -0.04664418196531314
6600 -0.0118112920855403
6710 -0.0827672426156041
6820 -0.05046332787870387
6930 -0.0862180219758552
7040 -0.0564349904082708
7150 -0.04597234908515175
7260 -0.060966869925252534
7370 -0.041555471550921104
7480 -0.029483381805132783
7590 -0.050622037638399085
7700 -0.03511521530482543
7810 -0.04546393402219087
7920 -0.04752994017396042
8030 -0.044616335468049925
8140 -0.08786065763073415
8250 -0.03242017272735082
8360 -0.014465675299203687
8470 -0.0309127504879493
8580 -0.046727504821642715
8690 -0.04199339406053369
8800 -0.0568480250747211
8910 -0.04855768942357896
9020 -0.04943969817565297
9130 -0.08388449000664915
9240 -0.04194871334885963
9350 -0.02430683037329138
9460 -0.05126042166942033
9570 -0.09496166261470149
9680 -0.05639925584705536
9790 -0.054710624799957724
9900 -0.06819472761168259
10010 -0.05001945529537053
10120 -0.06820456655653935
10230 -0.058050659348817354
10340 -0.060290959334608894
10450 -0.051130257900182136
10560 -0.06246892373462111
10670 -0.05076550305140336
10780 -0.041016985843592306
10890 -0.0625576587564876
11000 -0.019701954104352815
11110 -0.04201203126983957
11220 -0.043863176712849956
11330 -0.027668478134114747
11440 -0.04269606137781845
11550 -0.06324944702895399
11660 -0.055048531226363814
11770 -0.023864104323932614
11880 -0.017514953616723894
11990 -0.04590866887120177
12100 -0.029022066850568257
12210 -0.03033391047655382
12320 -0.05368157536495322
12430 -0.06170979839253359
12540 -0.045427041876831276
12650 -0.06166942085154176
12760 -0.022815870714159272
12870 -0.05602040743790767
12980 -0.03424480938513969
13090 -0.029811586105457175
13200 -0.04626650590412037
13310 -0.01244828013772653
13420 -0.022018648777432967
13530 -0.031767297157412715
13640 -0.03240078793562018
13750 -0.044482692689312466
13860 -0.04924713887517217
13970 -0.0633128694244991
14080 -0.07514628572443303
14190 -0.016218918721065456
14300 -0.04158040458248634
14410 -0.07440388024835279
14520 -0.036307715956282634
14630 -0.06235574911014468
14740 -0.03893748479298772
14850 -0.011176338857342063
14960 -0.04036927537440072
15070 -0.02388699935022939
15180 -0.052452890793921195
15290 -0.03250850254745033
15400 -0.0390886104770491
15510 -0.03822611167444332
15620 -0.05772694597420059
15730 -0.04423433659594023
15840 -0.04355264262865339
15950 -0.020369207989827998
16060 -0.03517257397554623
16170 -0.028047034657847542
16280 -0.04789375766844795
16390 -0.012129254464373167
16500 -0.02846650066683931
16610 -0.0327667986727191
16720 -0.03593617399860822
16830 -0.011466993080440892
16940 -0.02723168232858748
17050 -0.02232938792004035
17160 -0.04619708219941487
17270 -0.07934969796325231
17380 -0.04804568158495531
17490 -0.014560111479083655
17600 -0.03713995392983137
17710 -0.055365331287852204
17820 -0.033838506238223535
17930 -0.03061447660497685
18040 -0.0395902419887627
18150 -0.04046392779108474
18260 0.003444227804541281
18370 -0.016284979418789064
18480 -0.05455406571900318
18590 -0.009601413094843381
18700 -0.029134053148729744
18810 -0.015384176795617798
18920 -0.031321339256039096
19030 -0.03456216820185008
19140 -0.042674200421226376
19250 -0.02974932979096033
19360 -0.05776011394392264
19470 -0.0010093583630017184
19580 -0.020108177625308643
19690 -0.037757109441970166
19800 -0.034642951358084005
19910 -0.01637047894603845
20020 -0.018075357373672517
20130 -0.0340982856780816
20240 -0.010692988424201839
20350 -0.06486552812902167
20460 -0.029068336660064944
20570 -0.04271667045902247
20680 -0.03493727673430684
20790 -0.012547465808729327
20900 -0.01791791844392136
21010 -0.04875770829980163
21120 -0.014670609154298273
21230 0.008468919226955843
21340 -0.01151132971445732
21450 -0.039658642983680395
21560 -0.016870631559289962
21670 -0.012210576188719778
21780 0.006865348708391155
21890 -0.04115679806813754
22000 -0.04442330532759822
22110 -0.043494290460211874
22220 -0.04178761264402151
22330 0.007777751661393294
22440 -0.012846398161512522
22550 -0.008625617224395126
22660 -0.02074338970701019
22770 0.015295448541022232
22880 -0.009901503435993055
22990 -0.018038471936842847
23100 -0.0250075218437373
23210 -0.026846094915254307
23320 -0.036673911510672744
23430 -0.00574756238888577
23540 -0.028554047165914028
23650 -0.015943403741876864
23760 -0.006493636143781024
23870 -0.04062065575863571
23980 -0.0171429014449095
24090 -0.030789228064197854
24200 -0.037188798138155066
24310 0.004240879590534385
24420 -0.04478218724713477
24530 -0.002070837917569203
24640 -0.05501200762412696
24750 -0.009884581345652874
24860 -0.041691277747089764
24970 -0.03130753535668499
25080 -0.01701785383711886
25190 -0.024202043547068706
25300 0.0005588292485539802
25410 -0.0475408140429186
25520 -0.0445594977943996
25630 -0.0380240707817427
25740 0.005436620638266638
25850 -0.0032075942346095196
25960 -0.0001444431384164085
26070 -0.017933199567093622
26180 -0.04464454156743185
26290 -0.0045758163739264245
26400 -0.04259306170172036
26510 -0.02250899523067676
26620 -0.027253787725364746
26730 -0.012563148651002796
26840 -0.020185510689677853
26950 -0.012594492105000531
27060 -0.01794394270602527
27170 -0.011480052844390319
27280 -0.013685067903019177
27390 -0.03094041980539818
27500 -0.06012098819402633
27500 -0.06012098819402649
27610 0.0021201340287087195
27720 -0.024158190123146704
27830 0.014184938991221419
27940 -0.0006726247187352301
28050 -0.017667754645844264
28160 -0.038108270462942066
28270 -0.02108033426962963
28380 -0.014730218016130772
28490 -0.01776564205075344
28600 -0.011796531453775544
28710 -0.02687435942499582
28820 8.255867712242043e-06
28930 -0.009164700288488233
29040 -0.013079657568280462
29150 -0.003368329135272184
29260 -0.05151233127114664
29370 -0.028948842043817997
29480 -0.020646189350703767
29590 -0.03551015528886928
29700 -0.023610030645514726
