Time Avstress
0 -0.1007186801753387
110 -0.018028029195371494
220 -0.03875906145970245
330 -0.0430366575001593
440 -0.04841042853401524
550 -0.051744840746105324
660 -0.03686741305955022
770 -0.007830138919756237
880 -0.040457056354667086
990 -0.05475195770703382
1100 -0.04884011083075649
1210 -0.04001504264121222
1320 -0.009023030796026652
1430 -0.03409034069194139
1540 -0.03457421273281234
1650 -0.050229203599748425
1760 -0.06109611185906153
1870 -0.0664364301465236
1980 -0.04607719298083607
2090 -0.02561551439412439
2200 -0.02634360645302228
2310 -0.07778649491372717
2420 -0.030854307361240674
2530 -0.03486935705145689
2640 -0.07303037857229537
2750 -0.07368470707630981
2860 -0.02650594453273116
2970 -0.07005142621567242
3080 -0.04088306721068046
3190 -0.07704591637462513
3300 -0.07172644548061005
3410 -0.05919562209917181
3520 -0.031141708517791283
3630 -0.04459966317490451
3740 -0.044794707413082724
3850 -0.0547108396659891
3960 -0.061991440951491124
4070 -0.06542518479751012
4180 -0.07262060762462336
4290 -0.032697884505142424
4400 -0.030686167405341275
4510 -0.03763443722019805
4620 -0.041809752380439005
4730 -0.041876649946594006
4840 -0.0531726041897084
4950 -0.04943378750322354
5060 -0.04362731787217287
5170 -0.043867432428248455
5280 -0.05938587263101756
5390 -0.058545476806348216
5500 -0.04385031666508633
5610 -0.07884525034085776
5720 -0.07426103825577497
5830 -0.0701206697919414
5940 -0.06558199089955005
6050 -0.05061668448577241
6160 -0.06392288655566422
6270 -0.05921817761699412
6380 -0.039155352940204315
6490 -0.05333674195210793
6600 -0.0486638571157393
6710 -0.021055272403777008
6820 -0.059923938712158564
6930 -0.04721084105636268
7040 -0.058243252819238846
7150 -0.0418607754348341
7260 -0.042483483884424356
7370 -0.06632651589429141
7480 -0.05709686616906105
7590 -0.0529445738736513
7700 -0.04641371893041619
7810 -0.056908446493712225
7920 -0.059103759219868504
8030 -0.05548730325047036
8140 -0.029305053667522826
8250 -0.036499447153688754
8360 -0.05554990111418676
8470 -0.03130405429686857
8580 -0.06288373405699958
8690 -0.053130357996730805
8800 -0.038082913820665185
8910 -0.05150565644107816
9020 -0.055706260396336325
9130 -0.07287255195647425
9240 -0.04388719238716034
9350 -0.07254455932613169
9460 -0.039977197348796296
9570 -0.043164710364167636
9680 -0.08116309642075473
9790 -0.03457394205516349
9900 -0.0599523189198939
10010 -0.04693624903403019
10120 -0.031542449677694186
10230 -0.049504757425875935
10340 -0.05221870570636349
10450 -0.02298197307669303
10560 -0.03293545401013648
10670 -0.021300751698570923
10780 -0.0717286191809846
10890 -0.058371980694601984
11000 -0.042350979868185125
11110 -0.05012085775856755
11220 -0.02769911753805684
11330 -0.04804535204834041
11440 -0.03401317144658131
11550 -0.039717975576949595
11660 -0.04647748231102559
11770 -0.05525003456362622
11880 -0.0637744848180652
11990 -0.04554254838501768
12100 -0.056082563502778904
12210 -0.027670815160036652
12320 -0.0514643268731414
12430 -0.06119950485046666
12540 -0.0667530594495597
12650 -0.04497997222133376
12760 -0.0380326826482909
12870 -0.05001485648432468
12980 -0.031178742141761185
13090 0.005609117076872798
13200 -0.022938134563232866
13310 -0.015681600956972866
13420 -0.014353439436658132
13530 -0.08073677404957515
13640 -0.06756872486537037
13750 -0.052388850268196056
13860 -0.03445481145820602
13970 -0.016930318916603813
14080 -0.027188541575778036
14190 -0.0382928177828424
14300 -0.04623378136074541
14410 -0.04975609657054398
14520 -0.03329127187141123
14630 -0.05820838449831854
14740 -0.04876138516201951
14850 -0.03379401791056584
14960 -0.036447753820799254
15070 -0.015446521290092174
15180 -0.049047496345739135
15290 -0.06478448316055556
15400 -0.03659972201699348
